Diversity,Average Score
diversity_0,0.052273008175069295
diversity_3,0.05226642978613796
diversity_1,0.05225953339035268
diversity_2,0.052212050009535965
diversity_4,0.05175942621232725
diversity_5,0.04970258379020275
diversity_6,0.0484078118707175
diversity_7,0.04640710240476609
diversity_8,0.04569615975582894
diversity_10,0.04459405034833598
diversity_9,0.04418445919628411
