Diversity,Highest Average Score
0.0,0.09968308613948448
1.0,0.09968308613948448
2.0,0.09968308613948448
3.0,0.09968308613948448
4.0,0.10095634504432234
5.0,0.100102476117698
6.0,0.1055943647378116
7.0,0.10862008357235396
8.0,0.10699098182328318
9.0,0.09772302936905619
10.0,0.09242809065241987
