Diversity,Model,Score
diversity_7,multi_e5,0.22226001409437943
diversity_6,multi_e5,0.21723118728536686
diversity_8,multi_e5,0.20624582814082298
diversity_9,multi_e5,0.20610941467946112
diversity_5,multi_e5,0.2022616274286811
diversity_10,multi_e5,0.20120817120043127
diversity_4,multi_e5,0.19797568960107662
diversity_2,multi_e5,0.19672326147364846
diversity_3,multi_e5,0.19672326147364846
diversity_1,multi_e5,0.19629591104629804
diversity_0,multi_e5,0.19574035549074248
diversity_8,MiniLM_multi,0.1685960811347808
diversity_10,MiniLM-L12_multi,0.16725063931978276
diversity_7,MiniLM-L12_multi,0.1663010698595064
diversity_8,MiniLM-L12_multi,0.1658849019678483
diversity_6,LaBSE,0.16425544167352735
diversity_9,MiniLM-L12_multi,0.16418195268878963
diversity_8,LaBSE,0.16411057948854646
diversity_10,MiniLM_multi,0.16380567467448273
diversity_7,MiniLM_multi,0.16379236372979922
diversity_10,LaBSE,0.1631678772771394
diversity_6,MiniLM_multi,0.1630881069013164
diversity_7,LaBSE,0.1626162893455205
diversity_9,MiniLM_multi,0.1611178067479667
diversity_5,LaBSE,0.16105801727512253
diversity_3,est-roberta,0.1605356451970229
diversity_9,LaBSE,0.16024633471485897
diversity_6,MiniLM-L12_multi,0.16021777134973728
diversity_0,est-roberta,0.16018842297480068
diversity_2,est-roberta,0.16018842297480068
diversity_1,est-roberta,0.16018842297480068
diversity_4,est-roberta,0.1580406413475299
diversity_5,est-roberta,0.15659602692819927
diversity_4,LaBSE,0.15647310690589844
diversity_6,est-roberta,0.1532967958683903
diversity_7,est-roberta,0.1493704633668514
diversity_5,MiniLM-L12_multi,0.14925061011877316
diversity_4,MiniLM-L12_multi,0.14896244376443035
diversity_3,LaBSE,0.1486174137896274
diversity_1,MiniLM-L12_multi,0.1485350933370799
diversity_0,MiniLM-L12_multi,0.1485350933370799
diversity_2,MiniLM-L12_multi,0.1485350933370799
diversity_3,MiniLM-L12_multi,0.1485350933370799
diversity_0,LaBSE,0.14726087454093129
diversity_1,LaBSE,0.14683352411358086
diversity_2,LaBSE,0.14683352411358086
diversity_5,MiniLM_multi,0.1456668875309226
diversity_6,bertMulti,0.14501784304351384
diversity_8,bertMulti,0.14375444699683607
diversity_4,MiniLM_multi,0.1435932512906197
diversity_3,MiniLM_multi,0.14261285913375696
diversity_1,MiniLM_multi,0.14261285913375696
diversity_0,MiniLM_multi,0.14261285913375696
diversity_2,MiniLM_multi,0.14261285913375696
diversity_7,EstBERT,0.14195726427473074
diversity_10,bertMulti,0.14172044241639184
diversity_8,est-roberta,0.1411959564391195
diversity_8,EstBERT,0.1405372862861253
diversity_9,bertMulti,0.13525670245742485
diversity_10,est-roberta,0.13471234633386336
diversity_6,EstBERT,0.1346722088827352
diversity_9,EstBERT,0.13274524094183537
diversity_7,bertMulti,0.1318260918886564
diversity_0,EstBERT,0.1316117331384359
diversity_9,est-roberta,0.13145872256875868
diversity_1,EstBERT,0.13110668263338543
diversity_4,EstBERT,0.13110668263338543
diversity_2,EstBERT,0.13110668263338543
diversity_3,EstBERT,0.13110668263338543
diversity_0,bertMulti,0.13108028872476757
diversity_5,EstBERT,0.13097616409600413
diversity_5,bertMulti,0.13055856507804392
diversity_1,bertMulti,0.13012790777238661
diversity_2,bertMulti,0.13012790777238661
diversity_4,bertMulti,0.12978399242847127
diversity_3,bertMulti,0.12978399242847127
diversity_10,EstBERT,0.12261606685368295
diversity_8,xml_roberta,0.12188396647116978
diversity_7,xml_roberta,0.12111953969281111
diversity_9,xml_roberta,0.12101832748053079
diversity_10,xml_roberta,0.11742706308044285
diversity_6,xml_roberta,0.11693620816556832
diversity_5,xml_roberta,0.11635089070525087
diversity_4,xml_roberta,0.11458184956120973
diversity_3,xml_roberta,0.1136684111477713
diversity_2,xml_roberta,0.1132759101302703
diversity_1,xml_roberta,0.11098440533876551
diversity_0,xml_roberta,0.10914398949099671
diversity_10,distilbertMulti,0.0786773705310857
diversity_8,distilbertMulti,0.07298816833130559
diversity_9,distilbertMulti,0.07176912729608807
diversity_7,distilbertMulti,0.07137380729292495
diversity_3,distilbertMulti,0.06978486382898147
diversity_2,distilbertMulti,0.06978486382898147
diversity_4,distilbertMulti,0.06978486382898147
diversity_5,distilbertMulti,0.06978486382898147
diversity_1,distilbertMulti,0.0694144934586111
diversity_6,distilbertMulti,0.0694144934586111
diversity_0,distilbertMulti,0.0694144934586111
