word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tegelikult;52;no;1;5603;932046280;9271.794675821217
hästi;12;no;1;5603;932046280;2140.4133315293598
kindlasti;12;no;4;5603;932046280;2133.5533715767515
näiteks;11;no;1;5603;932046280;1962.1287979220624
lihtsalt;11;no;1;5603;932046280;1962.1287979220624
suhteliselt;11;no;3;5603;932046280;1957.9319387079452
erinevaid;10;no;1;5603;932046280;1783.8442643147662
arvan;9;no;1;5603;932046280;1605.5597307074695
aasta;8;no;2;5603;932046280;1425.7471409131715
hea;7;no;1;5603;932046280;1248.990663492877
täpselt;7;no;1;5603;932046280;1248.990663492877
no;6;no;1;5603;932046280;1070.7061298855806
aeg;6;no;1;5603;932046280;1070.7061298855806
päev;6;no;1;5603;932046280;1070.7061298855806
jälle;6;no;4;5603;932046280;1067.274549141884
vaja;6;no;5;5603;932046280;1066.1355717275114
ain-alar;7;no;314;5603;932046280;935.2510504880772
natuke;5;no;1;5603;932046280;892.4215962782839
tavaliselt;5;no;1;5603;932046280;892.4215962782839
maha;5;no;1;5603;932046280;892.4215962782839
mees;5;no;1;5603;932046280;892.4215962782839
natukene;5;no;1;5603;932046280;892.4215962782839
suur;5;no;1;5603;932046280;892.4215962782839
eesti;5;no;1;5603;932046280;892.4215962782839
üldse;5;no;2;5603;932046280;891.4661601126603
raske;5;no;2;5603;932046280;891.4661601126603
raskem;4;no;1;5603;932046280;714.1370626709875
toimub;4;no;1;5603;932046280;714.1370626709875
korda;4;no;1;5603;932046280;714.1370626709875
asi;4;no;1;5603;932046280;714.1370626709875
pikk;4;no;1;5603;932046280;714.1370626709875
panna;4;no;1;5603;932046280;714.1370626709875
aeramini;4;no;1;5603;932046280;714.1370626709875
võimalik;4;no;2;5603;932046280;713.3724998458233
triatloni;13;no;2595;5603;932046280;613.3892911407157
lanzarote;4;no;289;5603;932046280;545.6983413726888
räägime;3;no;1;5603;932046280;535.8525290636911
parem;3;no;1;5603;932046280;535.8525290636911
eestis;3;no;1;5603;932046280;535.8525290636911
mäe;3;no;1;5603;932046280;535.8525290636911
uut;3;no;1;5603;932046280;535.8525290636911
aerameni;3;no;1;5603;932046280;535.8525290636911
head;3;no;1;5603;932046280;535.8525290636911
lahti;3;no;1;5603;932046280;535.8525290636911
võimalus;3;no;2;5603;932046280;535.2788395789863
kinni;3;no;2;5603;932046280;535.2788395789863
niukseid;3;no;32;5603;932046280;518.6215840918642
olümpiadistantsil;3;no;85;5603;932046280;491.5953371084244
sport;2;no;1;5603;932046280;357.56799545639456
terve;2;no;1;5603;932046280;357.56799545639456
suurt;2;no;1;5603;932046280;357.56799545639456
katki;2;no;1;5603;932046280;357.56799545639456
25.;2;no;1;5603;932046280;357.56799545639456
tööd;2;no;1;5603;932046280;357.56799545639456
koht;2;no;1;5603;932046280;357.56799545639456
nädala;2;no;1;5603;932046280;357.56799545639456
täitsa;2;no;1;5603;932046280;357.56799545639456
vähese;2;no;1;5603;932046280;357.56799545639456
ongi;2;no;1;5603;932046280;357.56799545639456
eesti;2;no;1;5603;932046280;357.56799545639456
kiiresti;2;no;1;5603;932046280;357.56799545639456
juhtus;2;no;1;5603;932046280;357.56799545639456
esimene;2;no;1;5603;932046280;357.56799545639456
tänapäeval;2;no;1;5603;932046280;357.56799545639456
tallinnas;2;no;1;5603;932046280;357.56799545639456
inimest;2;no;1;5603;932046280;357.56799545639456
oska;2;no;1;5603;932046280;357.56799545639456
näeb;2;no;1;5603;932046280;357.56799545639456
parimad;2;no;1;5603;932046280;357.56799545639456
tea;2;no;1;5603;932046280;357.56799545639456
ameerika;2;no;1;5603;932046280;357.56799545639456
uus;2;no;1;5603;932046280;357.56799545639456
lihtne;2;no;1;5603;932046280;357.56799545639456
näinud;2;no;1;5603;932046280;357.56799545639456
tõsiselt;2;no;2;5603;932046280;357.1851793121492
asju;2;no;2;5603;932046280;357.1851793121492
eriti;2;no;3;5603;932046280;356.803181985437
alavahetus;2;no;18;5603;932046280;351.16972197148743
maratonijooksjaid;2;no;29;5603;932046280;347.150282926693
havai;3;no;589;5603;932046280;328.7047971160147
havaile;2;no;102;5603;932046280;322.6427041617962
triatlon;4;no;1226;5603;932046280;308.7621131717767
triatloniklubi;2;no;151;5603;932046280;308.0454586000202
triatloniga;2;no;236;5603;932046280;285.6286550629192
täispika;6;no;2658;5603;932046280;278.2745105622811
triatlonis;2;no;347;5603;932046280;260.8408258750777
niuke;2;no;387;5603;932046280;252.93084334208947
distantsile;3;no;1078;5603;932046280;248.73815784553423
triatleet;2;no;441;5603;932046280;242.98342515275297
juhanson;3;no;1169;5603;932046280;237.96487189776175
võistlesin;2;no;502;5603;932046280;232.64764370620304
harrastaja;3;no;1469;5603;932046280;208.23222485801853
ironmani;2;no;763;5603;932046280;196.82500232834107
kondiga;2;no;921;5603;932046280;180.04271755568126
40;1;no;1;5603;932046280;179.28346184909813
mõelda;1;no;1;5603;932046280;179.28346184909813
ratadele;1;no;1;5603;932046280;179.28346184909813
sellujad;1;no;1;5603;932046280;179.28346184909813
kääniga;1;no;1;5603;932046280;179.28346184909813
omatusega;1;no;1;5603;932046280;179.28346184909813
aega;1;no;1;5603;932046280;179.28346184909813
2002.;1;no;1;5603;932046280;179.28346184909813
sõjaväeealise;1;no;1;5603;932046280;179.28346184909813
võistlusmaratonijooksjad;1;no;1;5603;932046280;179.28346184909813
aeramini;1;no;1;5603;932046280;179.28346184909813
tallandad;1;no;1;5603;932046280;179.28346184909813
absoluutselt;1;no;1;5603;932046280;179.28346184909813
96;1;no;1;5603;932046280;179.28346184909813
load;1;no;1;5603;932046280;179.28346184909813
valik;1;no;1;5603;932046280;179.28346184909813
möödus;1;no;1;5603;932046280;179.28346184909813
tervist;1;no;1;5603;932046280;179.28346184909813
seriks;1;no;1;5603;932046280;179.28346184909813
seedeune;1;no;1;5603;932046280;179.28346184909813
alakivipallur;1;no;1;5603;932046280;179.28346184909813
30000;1;no;1;5603;932046280;179.28346184909813
tüübid;1;no;1;5603;932046280;179.28346184909813
mõte;1;no;1;5603;932046280;179.28346184909813
tulemused;1;no;1;5603;932046280;179.28346184909813
maratonijooksukiirus;1;no;1;5603;932046280;179.28346184909813
24.;1;no;1;5603;932046280;179.28346184909813
lihtsaks;1;no;1;5603;932046280;179.28346184909813
olümpiadistantse;1;no;1;5603;932046280;179.28346184909813
mõtte;1;no;1;5603;932046280;179.28346184909813
käi;1;no;1;5603;932046280;179.28346184909813
liigub;1;no;1;5603;932046280;179.28346184909813
jüri;1;no;1;5603;932046280;179.28346184909813
õigel;1;no;1;5603;932046280;179.28346184909813
vaikonoomsus;1;no;1;5603;932046280;179.28346184909813
olümpiadistantsiks;1;no;1;5603;932046280;179.28346184909813
beatrile;1;no;1;5603;932046280;179.28346184909813
teada;1;no;1;5603;932046280;179.28346184909813
briatledil;1;no;1;5603;932046280;179.28346184909813
võistlustrelliga;1;no;1;5603;932046280;179.28346184909813
saastat;1;no;1;5603;932046280;179.28346184909813
jendervjuuska;1;no;1;5603;932046280;179.28346184909813
vestronime;1;no;1;5603;932046280;179.28346184909813
50;1;no;1;5603;932046280;179.28346184909813
alal;1;no;1;5603;932046280;179.28346184909813
lemmik;1;no;1;5603;932046280;179.28346184909813
omadus;1;no;1;5603;932046280;179.28346184909813
kiire;1;no;1;5603;932046280;179.28346184909813
lõpp;1;no;1;5603;932046280;179.28346184909813
sooviga;1;no;1;5603;932046280;179.28346184909813
erilist;1;no;1;5603;932046280;179.28346184909813
põhikaotus;1;no;1;5603;932046280;179.28346184909813
sõna;1;no;1;5603;932046280;179.28346184909813
korrektiivile;1;no;1;5603;932046280;179.28346184909813
käelgelgama;1;no;1;5603;932046280;179.28346184909813
meeldib;1;no;1;5603;932046280;179.28346184909813
enneliga;1;no;1;5603;932046280;179.28346184909813
anstrunki;1;no;1;5603;932046280;179.28346184909813
15;1;no;1;5603;932046280;179.28346184909813
kummipumpamiseks;1;no;1;5603;932046280;179.28346184909813
vana;1;no;1;5603;932046280;179.28346184909813
jällegi;1;no;1;5603;932046280;179.28346184909813
alguses;1;no;1;5603;932046280;179.28346184909813
klubi;1;no;1;5603;932046280;179.28346184909813
võistlustavas;1;no;1;5603;932046280;179.28346184909813
emotsioonibaasi;1;no;1;5603;932046280;179.28346184909813
kaksikaastaid;1;no;1;5603;932046280;179.28346184909813
aeromännid;1;no;1;5603;932046280;179.28346184909813
margus;1;no;1;5603;932046280;179.28346184909813
hetkel;1;no;1;5603;932046280;179.28346184909813
naised;1;no;1;5603;932046280;179.28346184909813
tasemel;1;no;1;5603;932046280;179.28346184909813
aastas;1;no;1;5603;932046280;179.28346184909813
usu;1;no;1;5603;932046280;179.28346184909813
profimeeste;1;no;1;5603;932046280;179.28346184909813
kaheballoonid;1;no;1;5603;932046280;179.28346184909813
kaasa;1;no;1;5603;932046280;179.28346184909813
alternatiiv;1;no;1;5603;932046280;179.28346184909813
tõeline;1;no;1;5603;932046280;179.28346184909813
ained;1;no;1;5603;932046280;179.28346184909813
kvalifikatsiooninumbreid;1;no;1;5603;932046280;179.28346184909813
paremini;1;no;1;5603;932046280;179.28346184909813
13;1;no;1;5603;932046280;179.28346184909813
enamus;1;no;1;5603;932046280;179.28346184909813
caniaksid;1;no;1;5603;932046280;179.28346184909813
lihvindama;1;no;1;5603;932046280;179.28346184909813
kliimamõõtmeid;1;no;1;5603;932046280;179.28346184909813
aitab;1;no;1;5603;932046280;179.28346184909813
vale;1;no;1;5603;932046280;179.28346184909813
saatata;1;no;1;5603;932046280;179.28346184909813
istusin;1;no;1;5603;932046280;179.28346184909813
teeningumbetki;1;no;1;5603;932046280;179.28346184909813
sõitsiviisorementideljaseks;1;no;1;5603;932046280;179.28346184909813
vahetab;1;no;1;5603;932046280;179.28346184909813
vahendid;1;no;1;5603;932046280;179.28346184909813
auto;1;no;1;5603;932046280;179.28346184909813
õnne;1;no;1;5603;932046280;179.28346184909813
aeromündi;1;no;1;5603;932046280;179.28346184909813
jumal;1;no;1;5603;932046280;179.28346184909813
koolis;1;no;1;5603;932046280;179.28346184909813
starrastel;1;no;1;5603;932046280;179.28346184909813
andrus;1;no;1;5603;932046280;179.28346184909813
jälgida;1;no;1;5603;932046280;179.28346184909813
inimesel;1;no;1;5603;932046280;179.28346184909813
rääkinud-kirjutanud;1;no;1;5603;932046280;179.28346184909813
ajal;1;no;1;5603;932046280;179.28346184909813
piiv;1;no;1;5603;932046280;179.28346184909813
triaatrinud;1;no;1;5603;932046280;179.28346184909813
prügikastialane;1;no;1;5603;932046280;179.28346184909813
spetsmeeste;1;no;1;5603;932046280;179.28346184909813
aru;1;no;1;5603;932046280;179.28346184909813
nime;1;no;1;5603;932046280;179.28346184909813
ajutine;1;no;1;5603;932046280;179.28346184909813
palun;1;no;1;5603;932046280;179.28346184909813
kuttinglast;1;no;1;5603;932046280;179.28346184909813
raha;1;no;1;5603;932046280;179.28346184909813
kõvad;1;no;1;5603;932046280;179.28346184909813
kasekohale;1;no;1;5603;932046280;179.28346184909813
osa;1;no;1;5603;932046280;179.28346184909813
usas;1;no;1;5603;932046280;179.28346184909813
toatlemis;1;no;1;5603;932046280;179.28346184909813
klassis;1;no;1;5603;932046280;179.28346184909813
kvaliteeti;1;no;1;5603;932046280;179.28346184909813
tahta;1;no;1;5603;932046280;179.28346184909813
cc;1;no;1;5603;932046280;179.28346184909813
tubli;1;no;1;5603;932046280;179.28346184909813
triaatrile;1;no;1;5603;932046280;179.28346184909813
maa;1;no;1;5603;932046280;179.28346184909813
eliidistelt;1;no;1;5603;932046280;179.28346184909813
suhtle;1;no;1;5603;932046280;179.28346184909813
jaani;1;no;1;5603;932046280;179.28346184909813
palus;1;no;1;5603;932046280;179.28346184909813
elu;1;no;1;5603;932046280;179.28346184909813
readlettidega;1;no;1;5603;932046280;179.28346184909813
lõpsumaariumisi;1;no;1;5603;932046280;179.28346184909813
min;1;no;1;5603;932046280;179.28346184909813
jõudu;1;no;1;5603;932046280;179.28346184909813
võtmepäevi;1;no;1;5603;932046280;179.28346184909813
spordikuulsustele;1;no;1;5603;932046280;179.28346184909813
vastus;1;no;1;5603;932046280;179.28346184909813
puhata;1;no;1;5603;932046280;179.28346184909813
korralik;1;no;1;5603;932046280;179.28346184909813
lõppu;1;no;1;5603;932046280;179.28346184909813
keskendumiskindlasti;1;no;1;5603;932046280;179.28346184909813
nurka;1;no;1;5603;932046280;179.28346184909813
kodukuud;1;no;1;5603;932046280;179.28346184909813
võtmepäevad;1;no;1;5603;932046280;179.28346184909813
üldtrennidest;1;no;1;5603;932046280;179.28346184909813
