word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
eesti;13;no;1;2346;932046280;5536.406917765189
krooni;8;no;1;2346;932046280;3407.4038448715787
hetkel;6;no;1;2346;932046280;2555.8026157141344
eestis;6;no;1;2346;932046280;2555.8026157141344
euroopa;6;no;1;2346;932046280;2555.8026157141344
eesti;5;no;1;2346;932046280;2130.002001135412
aasta;5;no;2;2346;932046280;2127.7215980689443
tegelikult;4;no;1;2346;932046280;1704.20138655669
volikogu;4;no;1;2346;932046280;1704.20138655669
eriti;4;no;3;2346;932046280;1700.556216423386
politsei;3;no;1;2346;932046280;1278.400771977968
bush;3;no;1;2346;932046280;1278.400771977968
uut;3;no;1;2346;932046280;1278.400771977968
kinni;3;no;2;2346;932046280;1277.0321023527565
hellar;4;no;344;2346;932046280;1246.113709996131
klenski;3;no;380;2346;932046280;909.1196727017672
2005.;2;no;1;2346;932046280;852.6001573992459
veidi;2;no;1;2346;932046280;852.6001573992459
välismaalt;2;no;1;2346;932046280;852.6001573992459
george;2;no;1;2346;932046280;852.6001573992459
inimõiguste;2;no;1;2346;932046280;852.6001573992459
vähese;2;no;1;2346;932046280;852.6001573992459
protokolli;2;no;1;2346;932046280;852.6001573992459
näiteks;2;no;1;2346;932046280;852.6001573992459
riigi;2;no;1;2346;932046280;852.6001573992459
tegelema;2;no;1;2346;932046280;852.6001573992459
inimest;2;no;1;2346;932046280;852.6001573992459
valitsus;2;no;1;2346;932046280;852.6001573992459
maa;2;no;1;2346;932046280;852.6001573992459
riina;2;no;1;2346;932046280;852.6001573992459
mõte;2;no;1;2346;932046280;852.6001573992459
loodame;2;no;1;2346;932046280;852.6001573992459
sõna;2;no;1;2346;932046280;852.6001573992459
viimane;2;no;2;2346;932046280;851.6873544946627
inimesed;2;no;2;2346;932046280;851.6873544946627
kindlasti;2;no;4;2346;932046280;849.8675996968665
abilinnapeakandidaadid;2;no;5;2346;932046280;848.960635315452
vaja;2;no;5;2346;932046280;848.960635315452
fütosanitaarsertifikaadiga;2;no;17;2346;932046280;838.2261455034427
kultuurisilla;2;no;39;2346;932046280;819.235315116784
ecstasy;3;no;597;2346;932046280;780.0987453716388
kultuuriajakirja;2;no;122;2346;932046280;754.7253097736666
kohtumõistjad;2;no;129;2346;932046280;749.7461893827864
protsendipunktiga;2;no;214;2346;932046280;694.1389881644054
nõuandetelefon;2;no;236;2346;932046280;681.0649704639965
eksportiv;2;no;304;2346;932046280;643.5967795548731
narkootilise;3;no;932;2346;932046280;639.9020761668918
abilinnapeaks;2;no;338;2346;932046280;626.3672574111087
grabbi;2;no;427;2346;932046280;585.3482820237592
sisseveo;2;no;485;2346;932046280;561.3898546692355
palts;4;no;1907;2346;932046280;560.0820160274252
krabi;5;no;2657;2346;932046280;553.7377588655536
eentalu;2;no;528;2346;932046280;544.8562939996539
mana;2;no;764;2346;932046280;469.0410954993403
keskkriminaalpolitsei;3;no;1783;2346;932046280;439.33213714617466
akadeemilises;3;no;1836;2346;932046280;430.92021013578267
eestigantsina;1;no;1;2346;932046280;426.7995428205238
kerry-ist;1;no;1;2346;932046280;426.7995428205238
50.-te;1;no;1;2346;932046280;426.7995428205238
kriitika;1;no;1;2346;932046280;426.7995428205238
üldiselt;1;no;1;2346;932046280;426.7995428205238
hiljem;1;no;1;2346;932046280;426.7995428205238
naised;1;no;1;2346;932046280;426.7995428205238
uus;1;no;1;2346;932046280;426.7995428205238
kord;1;no;1;2346;932046280;426.7995428205238
eestile;1;no;1;2346;932046280;426.7995428205238
varem;1;no;1;2346;932046280;426.7995428205238
linnavalitsus;1;no;1;2346;932046280;426.7995428205238
40;1;no;1;2346;932046280;426.7995428205238
maha;1;no;1;2346;932046280;426.7995428205238
narkootikumitootjaid;1;no;1;2346;932046280;426.7995428205238
22.;1;no;1;2346;932046280;426.7995428205238
pagulaspublitsiste;1;no;1;2346;932046280;426.7995428205238
kaugeltki;1;no;1;2346;932046280;426.7995428205238
mõtte;1;no;1;2346;932046280;426.7995428205238
rinassilthossell;1;no;1;2346;932046280;426.7995428205238
alal;1;no;1;2346;932046280;426.7995428205238
jupp;1;no;1;2346;932046280;426.7995428205238
liige;1;no;1;2346;932046280;426.7995428205238
kasutada;1;no;1;2346;932046280;426.7995428205238
hullem;1;no;1;2346;932046280;426.7995428205238
krabon;1;no;1;2346;932046280;426.7995428205238
drozek;1;no;1;2346;932046280;426.7995428205238
abilinnapeakandidaate;1;no;1;2346;932046280;426.7995428205238
tulemused;1;no;1;2346;932046280;426.7995428205238
tallinnas;1;no;1;2346;932046280;426.7995428205238
irja;1;no;1;2346;932046280;426.7995428205238
aru;1;no;1;2346;932046280;426.7995428205238
tundub;1;no;1;2346;932046280;426.7995428205238
korda;1;no;1;2346;932046280;426.7995428205238
vasakule;1;no;1;2346;932046280;426.7995428205238
suurem;1;no;1;2346;932046280;426.7995428205238
ajutine;1;no;1;2346;932046280;426.7995428205238
27.;1;no;1;2346;932046280;426.7995428205238
tea;1;no;1;2346;932046280;426.7995428205238
head;1;no;1;2346;932046280;426.7995428205238
80.-te;1;no;1;2346;932046280;426.7995428205238
toodud;1;no;1;2346;932046280;426.7995428205238
tööd;1;no;1;2346;932046280;426.7995428205238
omama;1;no;1;2346;932046280;426.7995428205238
praktilist;1;no;1;2346;932046280;426.7995428205238
tervishoiupaberit;1;no;1;2346;932046280;426.7995428205238
töövõimetuslehetingimused;1;no;1;2346;932046280;426.7995428205238
mõtteloo;1;no;1;2346;932046280;426.7995428205238
üldeuroopa;1;no;1;2346;932046280;426.7995428205238
faktuulin;1;no;1;2346;932046280;426.7995428205238
indrek;1;no;1;2346;932046280;426.7995428205238
tänaseks;1;no;1;2346;932046280;426.7995428205238
materjal;1;no;1;2346;932046280;426.7995428205238
lauri;1;no;1;2346;932046280;426.7995428205238
ongi;1;no;1;2346;932046280;426.7995428205238
anda;1;no;1;2346;932046280;426.7995428205238
lillelaadung;1;no;1;2346;932046280;426.7995428205238
saadetud;1;no;1;2346;932046280;426.7995428205238
okop;1;no;1;2346;932046280;426.7995428205238
registreeritud;1;no;1;2346;932046280;426.7995428205238
erinevate;1;no;1;2346;932046280;426.7995428205238
panna;1;no;1;2346;932046280;426.7995428205238
müüman;1;no;1;2346;932046280;426.7995428205238
otse;1;no;1;2346;932046280;426.7995428205238
humanitaarmeie;1;no;1;2346;932046280;426.7995428205238
ekstasid;1;no;1;2346;932046280;426.7995428205238
lihtsalt;1;no;1;2346;932046280;426.7995428205238
probleem;1;no;1;2346;932046280;426.7995428205238
vara;1;no;1;2346;932046280;426.7995428205238
välismajandusosakonna;1;no;1;2346;932046280;426.7995428205238
margus;1;no;1;2346;932046280;426.7995428205238
natukene;1;no;1;2346;932046280;426.7995428205238
koguse;1;no;1;2346;932046280;426.7995428205238
kantud;1;no;1;2346;932046280;426.7995428205238
kogus;1;no;1;2346;932046280;426.7995428205238
juhib;1;no;1;2346;932046280;426.7995428205238
test;1;no;1;2346;932046280;426.7995428205238
california;1;no;1;2346;932046280;426.7995428205238
olukorras;1;no;1;2346;932046280;426.7995428205238
ajal;1;no;1;2346;932046280;426.7995428205238
suur;1;no;1;2346;932046280;426.7995428205238
avatud;1;no;1;2346;932046280;426.7995428205238
pikk;1;no;1;2346;932046280;426.7995428205238
töö;1;no;1;2346;932046280;426.7995428205238
täpselt;1;no;1;2346;932046280;426.7995428205238
planeerimise;1;no;2;2346;932046280;426.3426066365689
loomine;1;no;2;2346;932046280;426.3426066365689
sirje;1;no;2;2346;932046280;426.3426066365689
valmistamiseks;1;no;2;2346;932046280;426.3426066365689
antud;1;no;2;2346;932046280;426.3426066365689
informatsiooni;1;no;2;2346;932046280;426.3426066365689
reekspordisertifikaadiga;1;no;2;2346;932046280;426.3426066365689
näitab;1;no;2;2346;932046280;426.3426066365689
sisuliselt;1;no;2;2346;932046280;426.3426066365689
kokkuvõte;1;no;3;2346;932046280;425.8866478078395
õielist;1;no;3;2346;932046280;425.8866478078395
tänavahindades;1;no;5;2346;932046280;424.9776496998531
fütosanitaarnõudeid;1;no;7;2346;932046280;424.0725235974424
kultuuriringkondadega;1;no;8;2346;932046280;423.6214048252927
ühinemispiirkondade;1;no;8;2346;932046280;423.6214048252927
reeturlikus;1;no;13;2346;932046280;421.3801314940793
viljastamise;2;no;957;2346;932046280;421.1201248011673
karava;1;no;14;2346;932046280;420.9347197416076
topeltstandardites;1;no;14;2346;932046280;420.9347197416076
ripslase;1;no;14;2346;932046280;420.9347197416076
taimekaitseseadus;1;no;15;2346;932046280;420.4902486226866
reeturlikust;1;no;18;2346;932046280;419.16244936445673
neljakümneaastased;1;no;18;2346;932046280;419.16244936445673
terrorivastaste;1;no;20;2346;932046280;418.2818987900362
televäitlus;1;no;21;2346;932046280;417.8430094017999
narkolabori;1;no;24;2346;932046280;416.5318500422285
taimekahjuri;1;no;25;2346;932046280;416.0966235973359
