word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
liigub;3;no;1;369;932046280;8122.366747767672
marek;2;no;7;369;932046280;5380.643647609733
strandbergi;2;no;403;369;932046280;3784.6428824126974
peegeldunud;2;no;618;369;932046280;3259.6919630641933
jämedi;1;no;1;369;932046280;2708.1215347504253
arvan;1;no;1;369;932046280;2708.1215347504253
variliigi;1;no;1;369;932046280;2708.1215347504253
elektronkiirmissioonist;1;no;1;369;932046280;2708.1215347504253
esimese;1;no;1;369;932046280;2708.1215347504253
lihtne;1;no;1;369;932046280;2708.1215347504253
vasakule;1;no;1;369;932046280;2708.1215347504253
füüsika;1;no;1;369;932046280;2708.1215347504253
tegelikult;1;no;1;369;932046280;2708.1215347504253
veidi;1;no;1;369;932046280;2708.1215347504253
vastus;1;no;1;369;932046280;2708.1215347504253
analoogantenn;1;no;1;369;932046280;2708.1215347504253
tundub;1;no;1;369;932046280;2708.1215347504253
vale;1;no;1;369;932046280;2708.1215347504253
pilt;1;no;1;369;932046280;2708.1215347504253
ongi;1;no;1;369;932046280;2708.1215347504253
hetkel;1;no;1;369;932046280;2708.1215347504253
suur;1;no;1;369;932046280;2708.1215347504253
kinni;1;no;2;369;932046280;2705.222190689283
topeltpilti;1;no;2;369;932046280;2705.222190689283
äkki;1;no;2;369;932046280;2705.222190689283
vaadata;1;no;2;369;932046280;2705.222190689283
avadus;1;no;3;369;932046280;2702.329048126661
kineskooptelekat;1;no;6;369;932046280;2693.686631097535
vastuvõtuseadmesse;1;no;7;369;932046280;2690.8180966190243
plasmaekraaniga;1;no;15;369;932046280;2668.0879035676853
kine;1;no;26;369;932046280;2637.453718610311
elektronkiir;1;no;35;369;932046280;2612.907754308072
palema;1;no;36;369;932046280;2610.208598484336
skoobis;1;no;63;369;932046280;2539.3821117413504
nihkuks;1;no;162;369;932046280;2309.593999795671
signaalist;1;no;321;369;932046280;2016.527852256802
võimendatakse;1;no;427;369;932046280;1859.2470035580943
varjuga;1;no;537;369;932046280;1720.0293538654037
peegeldunud;1;no;618;369;932046280;1630.146632645559
elektron;1;no;787;369;932046280;1469.886385948129
vildakas;1;no;928;369;932046280;1358.4622871785616
korrakski;1;no;1007;369;932046280;1303.1162535155042
telekat;4;no;7119;369;932046280;1255.0436806465734
istute;1;no;1144;369;932046280;1217.122541115401
joonistub;1;no;1501;369;932046280;1038.534591206697
peegeldus;2;no;4188;369;932046280;986.841353569474
kirjutate;1;no;2093;369;932046280;835.2939062429073
teleka;3;no;9302;369;932046280;740.5227484275482
vasakult;3;no;9316;369;932046280;739.5111098971662
joonistab;1;no;2538;369;932046280;728.1755111885064
vari;2;no;6719;369;932046280;660.3898625605425
veidikene;1;no;3377;369;932046280;586.3948910260428
nõrgema;1;no;3414;369;932046280;581.4026268921314
antenn;1;no;3432;369;932046280;579.0045663280123
talla;1;no;3553;369;932046280;563.3838685354157
signaal;2;no;8694;369;932046280;524.8960221385462
paremale;5;no;23169;369;932046280;524.055482366962
helistanud;1;no;4427;369;932046280;471.502314360826
signaali;3;no;16033;369;932046280;446.715202170396
lcd;1;no;5788;369;932046280;376.0097205441828
pildistamise;1;no;5911;369;932046280;369.2511522495176
levivad;1;no;5932;369;932046280;368.1214579145837
lained;1;no;6268;369;932046280;350.94256696733
alar;2;no;13818;369;932046280;342.55305409750554
hommiku;1;no;6483;369;932046280;340.766952541094
paremalt;1;no;6565;369;932046280;337.0397659845812
hommikust;2;no;14413;369;932046280;329.27065250229737
pööra;1;no;7675;369;932046280;293.5737350057301
kehvem;1;no;8101;369;932046280;279.7287476962617
telekas;1;no;8184;369;932046280;277.18186658731787
