word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
näiteks;27;no;1;3868;932046280;6973.869282079811
raamat;20;no;5;3868;932046280;5144.035430651963
no;10;no;1;3868;932046280;2583.54350373736
eriti;7;no;3;3868;932046280;1804.9112741780195
lihtsalt;6;no;1;3868;932046280;1550.5256735391367
arvan;5;no;1;3868;932046280;1292.271215989581
üldse;5;no;2;3868;932046280;1290.8876965177303
vaja;5;no;5;3868;932046280;1286.7548557261814
osa;4;no;1;3868;932046280;1034.0167584400251
korda;4;no;1;3868;932046280;1034.0167584400251
asju;4;no;2;3868;932046280;1032.9097289698796
tööd;3;no;1;3868;932046280;775.7623008904692
esimene;3;no;1;3868;932046280;775.7623008904692
terve;3;no;1;3868;932046280;775.7623008904692
lugeda;3;no;1;3868;932046280;775.7623008904692
uus;3;no;1;3868;932046280;775.7623008904692
ajal;3;no;1;3868;932046280;775.7623008904692
kadunud;3;no;1;3868;932046280;775.7623008904692
kord;3;no;1;3868;932046280;775.7623008904692
suurt;3;no;1;3868;932046280;775.7623008904692
esimese;3;no;1;3868;932046280;775.7623008904692
mees;3;no;1;3868;932046280;775.7623008904692
süsteem;3;no;2;3868;932046280;774.9317614220283
peegelduma;3;no;226;3868;932046280;625.0373076714111
ühtegi;2;no;1;3868;932046280;517.5078433409134
ajal;2;no;1;3868;932046280;517.5078433409134
tundub;2;no;1;3868;932046280;517.5078433409134
eesti;2;no;1;3868;932046280;517.5078433409134
asi;2;no;1;3868;932046280;517.5078433409134
suur;2;no;1;3868;932046280;517.5078433409134
osta;2;no;1;3868;932046280;517.5078433409134
tea;2;no;1;3868;932046280;517.5078433409134
isa;2;no;1;3868;932046280;517.5078433409134
palun;2;no;1;3868;932046280;517.5078433409134
uut;2;no;1;3868;932046280;517.5078433409134
linnas;2;no;1;3868;932046280;517.5078433409134
osas;2;no;1;3868;932046280;517.5078433409134
materjal;2;no;1;3868;932046280;517.5078433409134
huvi;2;no;1;3868;932046280;517.5078433409134
inimesel;2;no;1;3868;932046280;517.5078433409134
maa;2;no;1;3868;932046280;517.5078433409134
inimese;2;no;1;3868;932046280;517.5078433409134
nägu;2;no;1;3868;932046280;517.5078433409134
paratamatult;2;no;1;3868;932046280;517.5078433409134
moes;2;no;1;3868;932046280;517.5078433409134
kirjandus;2;no;1;3868;932046280;517.5078433409134
liiblise;2;no;1;3868;932046280;517.5078433409134
aeg;2;no;1;3868;932046280;517.5078433409134
ongi;2;no;1;3868;932046280;517.5078433409134
kodust;2;no;1;3868;932046280;517.5078433409134
lenini;2;no;1;3868;932046280;517.5078433409134
nimelt;2;no;1;3868;932046280;517.5078433409134
raske;2;no;2;3868;932046280;516.9537938741773
inimesed;2;no;2;3868;932046280;516.9537938741773
kirjandust;2;no;3;3868;932046280;516.4009294813322
kindlasti;2;no;4;3868;932046280;515.8492463642526
väljarändajatest;2;no;43;3868;932046280;495.2162558889637
päämiselt;2;no;59;3868;932046280;487.2212103960091
kaavi;2;no;170;3868;932046280;438.1474506679176
viitsütikuga;2;no;287;3868;932046280;396.095518293253
haraka;2;no;332;3868;932046280;381.9945327476951
kirjanikul;2;no;835;3868;932046280;273.25756748151616
dostojevski;3;no;1811;3868;932046280;263.8752886845544
vana;1;no;1;3868;932046280;259.2533857913576
üldiselt;1;no;1;3868;932046280;259.2533857913576
kogus;1;no;1;3868;932046280;259.2533857913576
tooma;1;no;1;3868;932046280;259.2533857913576
toete;1;no;1;3868;932046280;259.2533857913576
väärte;1;no;1;3868;932046280;259.2533857913576
kodanikukalduvustega;1;no;1;3868;932046280;259.2533857913576
usu;1;no;1;3868;932046280;259.2533857913576
tardubist;1;no;1;3868;932046280;259.2533857913576
teada;1;no;1;3868;932046280;259.2533857913576
valmis;1;no;1;3868;932046280;259.2533857913576
number;1;no;1;3868;932046280;259.2533857913576
igasati;1;no;1;3868;932046280;259.2533857913576
lahti;1;no;1;3868;932046280;259.2533857913576
töösaarlastest;1;no;1;3868;932046280;259.2533857913576
kasvab;1;no;1;3868;932046280;259.2533857913576
pareedest;1;no;1;3868;932046280;259.2533857913576
saaremaaolusid;1;no;1;3868;932046280;259.2533857913576
vale;1;no;1;3868;932046280;259.2533857913576
ajalugu;1;no;1;3868;932046280;259.2533857913576
60.;1;no;1;3868;932046280;259.2533857913576
lõibris;1;no;1;3868;932046280;259.2533857913576
võetud;1;no;1;3868;932046280;259.2533857913576
tolstoi-ist;1;no;1;3868;932046280;259.2533857913576
kliideks;1;no;1;3868;932046280;259.2533857913576
teate;1;no;1;3868;932046280;259.2533857913576
üksel;1;no;1;3868;932046280;259.2533857913576
kuukiast;1;no;1;3868;932046280;259.2533857913576
liibrist;1;no;1;3868;932046280;259.2533857913576
suruda;1;no;1;3868;932046280;259.2533857913576
riiulid;1;no;1;3868;932046280;259.2533857913576
tulevikku;1;no;1;3868;932046280;259.2533857913576
omaniku;1;no;1;3868;932046280;259.2533857913576
liibris;1;no;1;3868;932046280;259.2533857913576
järelsest;1;no;1;3868;932046280;259.2533857913576
kuusnemal;1;no;1;3868;932046280;259.2533857913576
saaravad;1;no;1;3868;932046280;259.2533857913576
43.;1;no;1;3868;932046280;259.2533857913576
väikese;1;no;1;3868;932046280;259.2533857913576
suunius;1;no;1;3868;932046280;259.2533857913576
saaremat;1;no;1;3868;932046280;259.2533857913576
viga;1;no;1;3868;932046280;259.2533857913576
raamatukuju;1;no;1;3868;932046280;259.2533857913576
juhindanud;1;no;1;3868;932046280;259.2533857913576
eksliitrised;1;no;1;3868;932046280;259.2533857913576
liipris;1;no;1;3868;932046280;259.2533857913576
näide;1;no;1;3868;932046280;259.2533857913576
saareotsijatest;1;no;1;3868;932046280;259.2533857913576
nendada;1;no;1;3868;932046280;259.2533857913576
nisuse;1;no;1;3868;932046280;259.2533857913576
raamatumaal;1;no;1;3868;932046280;259.2533857913576
võistvalgary;1;no;1;3868;932046280;259.2533857913576
õigust;1;no;1;3868;932046280;259.2533857913576
õige;1;no;1;3868;932046280;259.2533857913576
kujunenud;1;no;1;3868;932046280;259.2533857913576
vaadetud;1;no;1;3868;932046280;259.2533857913576
sorine;1;no;1;3868;932046280;259.2533857913576
läänder;1;no;1;3868;932046280;259.2533857913576
autor;1;no;1;3868;932046280;259.2533857913576
lehekülge;1;no;1;3868;932046280;259.2533857913576
tavaliselt;1;no;1;3868;932046280;259.2533857913576
kala;1;no;1;3868;932046280;259.2533857913576
näinud;1;no;1;3868;932046280;259.2533857913576
üriks;1;no;1;3868;932046280;259.2533857913576
töö;1;no;1;3868;932046280;259.2533857913576
eile;1;no;1;3868;932046280;259.2533857913576
nägin;1;no;1;3868;932046280;259.2533857913576
süda;1;no;1;3868;932046280;259.2533857913576
tinapliiatsiga;1;no;1;3868;932046280;259.2533857913576
kirjutada;1;no;1;3868;932046280;259.2533857913576
teadsin;1;no;1;3868;932046280;259.2533857913576
oluline;1;no;1;3868;932046280;259.2533857913576
võtan;1;no;1;3868;932046280;259.2533857913576
valmis;1;no;1;3868;932046280;259.2533857913576
elu;1;no;1;3868;932046280;259.2533857913576
sõna;1;no;1;3868;932046280;259.2533857913576
rahvaseaduses;1;no;1;3868;932046280;259.2533857913576
riigist;1;no;1;3868;932046280;259.2533857913576
tartus;1;no;1;3868;932046280;259.2533857913576
hästi;1;no;1;3868;932046280;259.2533857913576
suures;1;no;1;3868;932046280;259.2533857913576
eesti;1;no;1;3868;932046280;259.2533857913576
madorman;1;no;1;3868;932046280;259.2533857913576
advuste;1;no;1;3868;932046280;259.2533857913576
kasutada;1;no;1;3868;932046280;259.2533857913576
hea;1;no;1;3868;932046280;259.2533857913576
lausemünt;1;no;1;3868;932046280;259.2533857913576
heinaniidutalgud;1;no;1;3868;932046280;259.2533857913576
noored;1;no;1;3868;932046280;259.2533857913576
pildid;1;no;1;3868;932046280;259.2533857913576
ühisti;1;no;1;3868;932046280;259.2533857913576
teema;1;no;1;3868;932046280;259.2533857913576
fotokoloogil;1;no;1;3868;932046280;259.2533857913576
hambrinojessi;1;no;1;3868;932046280;259.2533857913576
autorijärele;1;no;1;3868;932046280;259.2533857913576
soindule;1;no;1;3868;932046280;259.2533857913576
kuuvere;1;no;1;3868;932046280;259.2533857913576
grupp;1;no;1;3868;932046280;259.2533857913576
väljamõeldud;1;no;1;3868;932046280;259.2533857913576
merd;1;no;1;3868;932046280;259.2533857913576
silmaga;1;no;1;3868;932046280;259.2533857913576
tellija;1;no;1;3868;932046280;259.2533857913576
eestlasi;1;no;1;3868;932046280;259.2533857913576
viljapeksutalgud;1;no;1;3868;932046280;259.2533857913576
ühistöövorme;1;no;1;3868;932046280;259.2533857913576
peateediga;1;no;1;3868;932046280;259.2533857913576
margus;1;no;1;3868;932046280;259.2533857913576
käradlasest;1;no;1;3868;932046280;259.2533857913576
säkisinud;1;no;1;3868;932046280;259.2533857913576
jäskist;1;no;1;3868;932046280;259.2533857913576
salutuste;1;no;1;3868;932046280;259.2533857913576
eestel;1;no;1;3868;932046280;259.2533857913576
mehe;1;no;1;3868;932046280;259.2533857913576
ärali;1;no;1;3868;932046280;259.2533857913576
sõnapüünise;1;no;1;3868;932046280;259.2533857913576
parameesi;1;no;1;3868;932046280;259.2533857913576
jäänodamistegamp;1;no;1;3868;932046280;259.2533857913576
vistlikus;1;no;1;3868;932046280;259.2533857913576
kodamisel;1;no;1;3868;932046280;259.2533857913576
ühisaitamise;1;no;1;3868;932046280;259.2533857913576
täitsa;1;no;1;3868;932046280;259.2533857913576
tegelikult;1;no;1;3868;932046280;259.2533857913576
kaasa;1;no;1;3868;932046280;259.2533857913576
võtlased;1;no;1;3868;932046280;259.2533857913576
kivikotini;1;no;1;3868;932046280;259.2533857913576
rehkesid;1;no;1;3868;932046280;259.2533857913576
arvatavasti;1;no;1;3868;932046280;259.2533857913576
ruumi;1;no;1;3868;932046280;259.2533857913576
pilt;1;no;1;3868;932046280;259.2533857913576
täheleraamat;1;no;1;3868;932046280;259.2533857913576
kasutaja;1;no;1;3868;932046280;259.2533857913576
viikiandid;1;no;1;3868;932046280;259.2533857913576
nädalalõpupidu;1;no;1;3868;932046280;259.2533857913576
loalgi;1;no;1;3868;932046280;259.2533857913576
raadiot;1;no;1;3868;932046280;259.2533857913576
head;1;no;1;3868;932046280;259.2533857913576
inimestel;1;no;1;3868;932046280;259.2533857913576
seletada;1;no;1;3868;932046280;259.2533857913576
piiputena;1;no;1;3868;932046280;259.2533857913576
üksikoleku;1;no;1;3868;932046280;259.2533857913576
varem;1;no;1;3868;932046280;259.2533857913576
endise;1;no;1;3868;932046280;259.2533857913576
veelsi;1;no;1;3868;932046280;259.2533857913576
korjata;1;no;1;3868;932046280;259.2533857913576
tundega;1;no;1;3868;932046280;259.2533857913576
eksioleku;1;no;1;3868;932046280;259.2533857913576
liibriseid;1;no;1;3868;932046280;259.2533857913576
sisu;1;no;2;3868;932046280;258.9758263263262
novellikesega;1;no;2;3868;932046280;258.9758263263262
tean;1;no;2;3868;932046280;258.9758263263262
tahtmine;1;no;2;3868;932046280;258.9758263263262
viimane;1;no;2;3868;932046280;258.9758263263262
vaadata;1;no;2;3868;932046280;258.9758263263262
tööl;1;no;2;3868;932046280;258.9758263263262
tõde;1;no;2;3868;932046280;258.9758263263262
rida;1;no;2;3868;932046280;258.9758263263262
lindalite;1;no;2;3868;932046280;258.9758263263262
väliskauba;1;no;2;3868;932046280;258.9758263263262
võimalik;1;no;2;3868;932046280;258.9758263263262
vilde;1;no;2;3868;932046280;258.9758263263262
väärtus;1;no;2;3868;932046280;258.9758263263262
libist;1;no;2;3868;932046280;258.9758263263262
õuemärki;1;no;2;3868;932046280;258.9758263263262
antud;1;no;2;3868;932046280;258.9758263263262
äkki;1;no;2;3868;932046280;258.9758263263262
kirjandusteooriate;1;no;3;3868;932046280;258.6988605419948
jälle;1;no;4;3868;932046280;258.42248653563485
tsaariajalgi;1;no;4;3868;932046280;258.42248653563485
sõjatorm;1;no;5;3868;932046280;258.1467024126397
nisugune;1;no;6;3868;932046280;257.871506286482
lähel;1;no;7;3868;932046280;257.59689627867016
päriselt;1;no;8;3868;932046280;257.32287051870577
tarbematerjali;1;no;8;3868;932046280;257.32287051870577
kogumiskire;1;no;8;3868;932046280;257.32287051870577
kesin;1;no;9;3868;932046280;257.0494271440412
transistorraadiod;1;no;12;3868;932046280;256.23257282474657
vingusite;1;no;14;3868;932046280;255.69088141230367
äkise;1;no;14;3868;932046280;255.69088141230367
pieteediga;1;no;15;3868;932046280;255.4208936758941
vandiraiuja;1;no;16;3868;932046280;255.1514755060597
aerul;1;no;17;3868;932046280;254.88262510236177
raamatukauplusse;1;no;22;3868;932046280;253.54682708896576
tööliselt;1;no;22;3868;932046280;253.54682708896576
südamevärinaga;1;no;25;3868;932046280;252.75204788427897
kümnemeheline;1;no;26;3868;932046280;252.4882275937975
kalada;1;no;26;3868;932046280;252.4882275937975
leheküljenumbri;1;no;31;3868;932046280;251.1773444470717
tuglased;1;no;31;3868;932046280;251.1773444470717
