word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tegelikult;69;no;1;17950;932046280;3840.890219847153
no;56;no;1;17950;932046280;3117.4324402693333
aru;53;no;1;17950;932046280;2950.4806449821444
lihtsalt;48;no;1;17950;932046280;2672.227652836829
inimesed;43;no;2;17950;932046280;2391.411645654731
tea;39;no;1;17950;932046280;2171.372266975261
täpselt;35;no;1;17950;932046280;1948.769873259009
eesti;28;no;1;17950;932046280;1559.2156842555676
kindlasti;27;no;4;17950;932046280;1498.7462052285505
asi;24;no;1;17950;932046280;1336.6132905393154
ongi;23;no;1;17950;932046280;1280.9626921102522
absoluutselt;23;no;1;17950;932046280;1280.9626921102522
hea;22;no;1;17950;932046280;1225.312093681189
räägime;21;no;1;17950;932046280;1169.661495252126
hetkel;19;no;1;17950;932046280;1058.360298394
eestis;17;no;1;17950;932046280;947.0591015358738
euroopa;16;no;1;17950;932046280;891.4085031068107
rääkida;15;no;1;17950;932046280;835.7579046777477
näiteks;15;no;1;17950;932046280;835.7579046777477
natukene;15;no;1;17950;932046280;835.7579046777477
paratamatult;15;no;1;17950;932046280;835.7579046777477
asju;15;no;2;17950;932046280;834.8631332701922
meeldib;14;no;1;17950;932046280;780.1073062486846
arvan;14;no;1;17950;932046280;780.1073062486846
sõna;14;no;1;17950;932046280;780.1073062486846
küsimus;14;no;1;17950;932046280;780.1073062486846
üldse;14;no;2;17950;932046280;779.2721149707443
ajal;12;no;1;17950;932046280;668.8061093905585
oska;12;no;1;17950;932046280;668.8061093905585
töö;12;no;1;17950;932046280;668.8061093905585
võimalik;12;no;2;17950;932046280;668.0900783718487
räägib;11;no;2;17950;932046280;612.4990600724009
vaja;11;no;5;17950;932046280;610.5381140450422
kaasa;10;no;1;17950;932046280;557.5049125324323
aega;10;no;1;17950;932046280;557.5049125324323
kohtus;10;no;1;17950;932046280;557.5049125324323
asjadest;9;no;1;17950;932046280;501.8543141033693
korda;9;no;1;17950;932046280;501.8543141033693
inimest;9;no;1;17950;932046280;501.8543141033693
aasta;9;no;2;17950;932046280;501.3170234735053
kinni;9;no;2;17950;932046280;501.3170234735053
eesti;8;no;1;17950;932046280;446.2037156743062
teema;8;no;1;17950;932046280;446.2037156743062
esimene;8;no;1;17950;932046280;446.2037156743062
tore;8;no;1;17950;932046280;446.2037156743062
natuke;8;no;1;17950;932046280;446.2037156743062
panna;8;no;1;17950;932046280;446.2037156743062
elu;8;no;1;17950;932046280;446.2037156743062
jälle;8;no;4;17950;932046280;444.7736462689528
maha;7;no;1;17950;932046280;390.55311724524313
ajal;7;no;1;17950;932046280;390.55311724524313
ütlema;7;no;1;17950;932046280;390.55311724524313
ühtegi;7;no;1;17950;932046280;390.55311724524313
probleem;6;no;1;17950;932046280;334.9025188161801
koolis;6;no;1;17950;932046280;334.9025188161801
kiriku;6;no;1;17950;932046280;334.9025188161801
tööd;6;no;1;17950;932046280;334.9025188161801
teada;6;no;1;17950;932046280;334.9025188161801
inimese;6;no;1;17950;932046280;334.9025188161801
raha;6;no;1;17950;932046280;334.9025188161801
üldiselt;6;no;1;17950;932046280;334.9025188161801
piknikul;9;no;598;17950;932046280;306.0386519001898
enamus;5;no;1;17950;932046280;279.25192038711697
toimub;5;no;1;17950;932046280;279.25192038711697
lugeda;5;no;1;17950;932046280;279.25192038711697
mismoodi;5;no;1;17950;932046280;279.25192038711697
õige;5;no;1;17950;932046280;279.25192038711697
inimesel;5;no;1;17950;932046280;279.25192038711697
teate;5;no;1;17950;932046280;279.25192038711697
urmas;5;no;1;17950;932046280;279.25192038711697
aeg;5;no;1;17950;932046280;279.25192038711697
seletada;5;no;1;17950;932046280;279.25192038711697
koht;5;no;1;17950;932046280;279.25192038711697
palun;5;no;1;17950;932046280;279.25192038711697
käib;5;no;1;17950;932046280;279.25192038711697
tööl;5;no;2;17950;932046280;278.95295027571404
raske;5;no;2;17950;932046280;278.95295027571404
suhteliselt;5;no;3;17950;932046280;278.6546196409184
nimelt;4;no;1;17950;932046280;223.60132195805397
teatud;4;no;1;17950;932046280;223.60132195805397
osas;4;no;1;17950;932046280;223.60132195805397
suur;4;no;1;17950;932046280;223.60132195805397
naised;4;no;1;17950;932046280;223.60132195805397
päev;4;no;1;17950;932046280;223.60132195805397
hiljem;4;no;1;17950;932046280;223.60132195805397
mõtled;4;no;1;17950;932046280;223.60132195805397
näinud;4;no;1;17950;932046280;223.60132195805397
hästi;4;no;1;17950;932046280;223.60132195805397
lihtne;4;no;1;17950;932046280;223.60132195805397
millegipärast;4;no;1;17950;932046280;223.60132195805397
võimalus;4;no;2;17950;932046280;223.36193197626628
normaalne;4;no;2;17950;932046280;223.36193197626628
sisu;4;no;2;17950;932046280;223.36193197626628
tean;4;no;2;17950;932046280;223.36193197626628
põhimõtteliselt;4;no;2;17950;932046280;223.36193197626628
loo;4;no;4;17950;932046280;222.88468648798496
osa;3;no;1;17950;932046280;167.9507235289909
head;3;no;1;17950;932046280;167.9507235289909
alguses;3;no;1;17950;932046280;167.9507235289909
otse;3;no;1;17950;932046280;167.9507235289909
ellu;3;no;1;17950;932046280;167.9507235289909
näeb;3;no;1;17950;932046280;167.9507235289909
juudid;3;no;1;17950;932046280;167.9507235289909
ärgaks;3;no;1;17950;932046280;167.9507235289909
õiglus;3;no;1;17950;932046280;167.9507235289909
reeglina;3;no;1;17950;932046280;167.9507235289909
võtsid;3;no;1;17950;932046280;167.9507235289909
tasemel;3;no;1;17950;932046280;167.9507235289909
peeter;3;no;1;17950;932046280;167.9507235289909
kujunenud;3;no;1;17950;932046280;167.9507235289909
halb;3;no;1;17950;932046280;167.9507235289909
mehe;3;no;1;17950;932046280;167.9507235289909
puhata;3;no;1;17950;932046280;167.9507235289909
külas;3;no;1;17950;932046280;167.9507235289909
kord;3;no;1;17950;932046280;167.9507235289909
pandud;3;no;1;17950;932046280;167.9507235289909
protsess;3;no;1;17950;932046280;167.9507235289909
tundub;3;no;1;17950;932046280;167.9507235289909
võitleja;3;no;1;17950;932046280;167.9507235289909
