word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kindlasti;25;no;4;6965;932046280;3575.032722461121
tegelikult;21;no;1;6965;932046280;3012.8428733725013
no;14;no;1;6965;932046280;2008.894891662268
ongi;12;no;1;6965;932046280;1722.05261117363
suur;10;no;1;6965;932046280;1435.210330684992
asi;10;no;1;6965;932046280;1435.210330684992
aasta;10;no;2;6965;932046280;1433.6737790585726
üldse;10;no;2;6965;932046280;1433.6737790585726
alam-pedja;15;no;605;6965;932046280;1306.5387119994868
natukene;8;no;1;6965;932046280;1148.3680501963538
tea;8;no;1;6965;932046280;1148.3680501963538
lihtsalt;8;no;1;6965;932046280;1148.3680501963538
loom;8;no;1;6965;932046280;1148.3680501963538
arvan;7;no;1;6965;932046280;1004.9469099520348
teatud;7;no;1;6965;932046280;1004.9469099520348
äkki;7;no;2;6965;932046280;1003.8710029745434
korda;6;no;1;6965;932046280;861.5257697077159
jälle;6;no;4;6965;932046280;858.764605688002
probleem;5;no;1;6965;932046280;718.1046294633968
mees;5;no;1;6965;932046280;718.1046294633968
näiteks;5;no;1;6965;932046280;718.1046294633968
inimesed;5;no;2;6965;932046280;717.3358189185238
raske;5;no;2;6965;932046280;717.3358189185238
kinni;5;no;2;6965;932046280;717.3358189185238
vaja;5;no;5;6965;932046280;715.0392328238055
alfa;5;no;5;6965;932046280;715.0392328238055
huntide;19;no;3399;6965;932046280;587.2679597568473
hiljem;4;no;1;6965;932046280;574.6834892190777
suurem;4;no;1;6965;932046280;574.6834892190777
ajal;4;no;1;6965;932046280;574.6834892190777
hästi;4;no;1;6965;932046280;574.6834892190777
aru;4;no;1;6965;932046280;574.6834892190777
elu;4;no;1;6965;932046280;574.6834892190777
nimelt;4;no;1;6965;932046280;574.6834892190777
normaalne;4;no;2;6965;932046280;574.0682268905141
hundid;24;no;5184;6965;932046280;525.2703090009456
huntidest;5;no;385;6965;932046280;508.73296052406056
hundikari;4;no;246;6965;932046280;455.16572726945896
hundikarja;4;no;296;6965;932046280;436.6336192095958
liigub;3;no;1;6965;932046280;431.2623489747588
hea;3;no;1;6965;932046280;431.2623489747588
toimub;3;no;1;6965;932046280;431.2623489747588
vana;3;no;1;6965;932046280;431.2623489747588
tundub;3;no;1;6965;932046280;431.2623489747588
isa;3;no;1;6965;932046280;431.2623489747588
täpselt;3;no;1;6965;932046280;431.2623489747588
huntidel;4;no;312;6965;932046280;431.0179616414919
vaadata;3;no;2;6965;932046280;430.8006348625044
asju;3;no;2;6965;932046280;430.8006348625044
eriti;3;no;3;6965;932046280;430.3399083251371
hundiuurijate;3;no;7;6965;932046280;428.5068148238238
hunte;9;no;1884;6965;932046280;428.0111116230951
peibutamas;3;no;14;6965;932046280;425.33620069301526
karjad;4;no;392;6965;932046280;404.9754905797407
hundiuurija;3;no;82;6965;932046280;396.8139702804891
looduskaitsealal;6;no;1336;6965;932046280;354.4210811033014
huntidega;4;no;595;6965;932046280;351.139516081517
kübarsepa;3;no;231;6965;932046280;345.9774020471142
inimühiskonnas;3;no;307;6965;932046280;324.75601348398425
hundist;4;no;742;6965;932046280;320.3055364713577
laekvere;4;no;816;6965;932046280;306.7460501064541
puudub;2;no;1;6965;932046280;287.84120873043975
oska;2;no;1;6965;932046280;287.84120873043975
õige;2;no;1;6965;932046280;287.84120873043975
eesti;2;no;1;6965;932046280;287.84120873043975
mehe;2;no;1;6965;932046280;287.84120873043975
sõna;2;no;1;6965;932046280;287.84120873043975
1818.;2;no;1;6965;932046280;287.84120873043975
eesti;2;no;1;6965;932046280;287.84120873043975
natuke;2;no;1;6965;932046280;287.84120873043975
suhted;2;no;1;6965;932046280;287.84120873043975
suurt;2;no;1;6965;932046280;287.84120873043975
küsin;2;no;1;6965;932046280;287.84120873043975
terve;2;no;1;6965;932046280;287.84120873043975
teada;2;no;1;6965;932046280;287.84120873043975
osa;2;no;1;6965;932046280;287.84120873043975
valitsus;2;no;1;6965;932046280;287.84120873043975
kuulata;2;no;1;6965;932046280;287.84120873043975
naine;2;no;1;6965;932046280;287.84120873043975
ameerikas;2;no;1;6965;932046280;287.84120873043975
ühiseid;2;no;1;6965;932046280;287.84120873043975
liik;2;no;1;6965;932046280;287.84120873043975
pandud;2;no;1;6965;932046280;287.84120873043975
panna;2;no;1;6965;932046280;287.84120873043975
varsti;2;no;1;6965;932046280;287.84120873043975
head;2;no;1;6965;932046280;287.84120873043975
inimese;2;no;1;6965;932046280;287.84120873043975
maha;2;no;1;6965;932046280;287.84120873043975
kuulsin;2;no;1;6965;932046280;287.84120873043975
nimi;2;no;1;6965;932046280;287.84120873043975
rääkida;2;no;1;6965;932046280;287.84120873043975
huvi;2;no;1;6965;932046280;287.84120873043975
varem;2;no;1;6965;932046280;287.84120873043975
kirjutada;2;no;1;6965;932046280;287.84120873043975
