word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
meeldib;5;no;1;986;932046280;5066.557963747289
tea;4;no;1;986;932046280;4053.446156646192
kirjutada;4;no;1;986;932046280;4053.446156646192
mees;3;no;1;986;932046280;3040.334349545094
lihtsalt;3;no;1;986;932046280;3040.334349545094
meeldivad;3;no;1;986;932046280;3040.334349545094
tegelikult;2;no;1;986;932046280;2027.2225424439964
lugeda;2;no;1;986;932046280;2027.2225424439964
oska;2;no;1;986;932046280;2027.2225424439964
indrek;2;no;1;986;932046280;2027.2225424439964
eesti;2;no;1;986;932046280;2027.2225424439964
ausalt;2;no;1;986;932046280;2027.2225424439964
klassis;2;no;1;986;932046280;2027.2225424439964
imelik;2;no;1;986;932046280;2027.2225424439964
meeldi;2;no;1;986;932046280;2027.2225424439964
luuletajad;3;no;1150;986;932046280;1362.492602613651
irooniana;2;no;486;986;932046280;1333.87215822005
saanavu;1;no;1;986;932046280;1014.110735342899
vaikselt;1;no;1;986;932046280;1014.110735342899
ajalugu;1;no;1;986;932046280;1014.110735342899
tähendavalt;1;no;1;986;932046280;1014.110735342899
ühissöögimaja;1;no;1;986;932046280;1014.110735342899
inimesel;1;no;1;986;932046280;1014.110735342899
aru;1;no;1;986;932046280;1014.110735342899
rääkida;1;no;1;986;932046280;1014.110735342899
no;1;no;1;986;932046280;1014.110735342899
sausamatuses;1;no;1;986;932046280;1014.110735342899
indeki;1;no;1;986;932046280;1014.110735342899
ajal;1;no;1;986;932046280;1014.110735342899
raadioarhiiv;1;no;1;986;932046280;1014.110735342899
naine;1;no;1;986;932046280;1014.110735342899
tulevikupärasemaid;1;no;1;986;932046280;1014.110735342899
mängime;1;no;1;986;932046280;1014.110735342899
esimene;1;no;1;986;932046280;1014.110735342899
kuulata;1;no;1;986;932046280;1014.110735342899
intervjuu;1;no;1;986;932046280;1014.110735342899
deebeegaadidest;1;no;1;986;932046280;1014.110735342899
eesti;1;no;1;986;932046280;1014.110735342899
ajalookerjus;1;no;1;986;932046280;1014.110735342899
tiunti;1;no;1;986;932046280;1014.110735342899
elu;1;no;1;986;932046280;1014.110735342899
liimeon;1;no;1;986;932046280;1014.110735342899
kord;1;no;1;986;932046280;1014.110735342899
tohib;1;no;1;986;932046280;1014.110735342899
soodon;1;no;1;986;932046280;1014.110735342899
kirjandus;1;no;1;986;932046280;1014.110735342899
noored;1;no;1;986;932046280;1014.110735342899
näiteks;1;no;1;986;932046280;1014.110735342899
antiikriietuses;1;no;1;986;932046280;1014.110735342899
täitsa;1;no;1;986;932046280;1014.110735342899
küsimus;1;no;1;986;932046280;1014.110735342899
mulgaliseerimine;1;no;1;986;932046280;1014.110735342899
küsin;1;no;1;986;932046280;1014.110735342899
mehe;1;no;1;986;932046280;1014.110735342899
orautor;1;no;1;986;932046280;1014.110735342899
anda;1;no;1;986;932046280;1014.110735342899
osa;1;no;1;986;932046280;1014.110735342899
keele;1;no;1;986;932046280;1014.110735342899
raketimured;1;no;1;986;932046280;1014.110735342899
tartu;1;no;1;986;932046280;1014.110735342899
