word;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tegelikult;30;no;1;5813;932046280;5156.314127631181
eesti;13;no;1;5813;932046280;2234.9688479771994
näiteks;12;no;1;5813;932046280;2063.125007997553
suur;10;no;1;5813;932046280;1719.4373280382613
lihtsalt;9;no;1;5813;932046280;1547.593488058615
arvan;9;no;1;5813;932046280;1547.593488058615
teatud;7;no;1;5813;932046280;1203.9058080993236
osa;6;no;1;5813;932046280;1032.0619681196774
vaja;6;no;5;5813;932046280;1027.6563715546083
asi;5;no;1;5813;932046280;860.2181281400315
meremees;5;no;1;5813;932046280;860.2181281400315
aru;5;no;1;5813;932046280;860.2181281400315
elu;5;no;1;5813;932046280;860.2181281400315
tea;5;no;1;5813;932046280;860.2181281400315
inimesed;5;no;2;5813;932046280;859.2971693539852
jälle;5;no;4;5813;932046280;857.4611550719692
mereparaadi;5;no;29;5813;932046280;835.1557475979406
no;4;no;1;5813;932046280;688.3742881603856
küsimus;4;no;1;5813;932046280;688.3742881603856
ajal;4;no;1;5813;932046280;688.3742881603856
rääkida;4;no;1;5813;932046280;688.3742881603856
hea;4;no;1;5813;932046280;688.3742881603856
tavaliselt;4;no;1;5813;932046280;688.3742881603856
üldse;4;no;2;5813;932046280;687.6373072388832
mereriik;5;no;285;5813;932046280;659.4846372231792
merekultuur;4;no;91;5813;932046280;627.8162399610073
mereakadeemia;8;no;1322;5813;932046280;569.4816928742881
kava;3;no;1;5813;932046280;516.5304481807395
peeter;3;no;1;5813;932046280;516.5304481807395
esimene;3;no;1;5813;932046280;516.5304481807395
alal;3;no;1;5813;932046280;516.5304481807395
noored;3;no;1;5813;932046280;516.5304481807395
jällegi;3;no;1;5813;932046280;516.5304481807395
suurt;3;no;1;5813;932046280;516.5304481807395
aeg;3;no;1;5813;932046280;516.5304481807395
tartu;3;no;1;5813;932046280;516.5304481807395
ongi;3;no;1;5813;932046280;516.5304481807395
hästi;3;no;1;5813;932046280;516.5304481807395
oluline;3;no;1;5813;932046280;516.5304481807395
