EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
5,5,2,4,0,1,0,1,2,14,kalju; mägi; puuvili; õhutramm; vanalinn; madeira; loodus; portugal; porto
5,5,2,4,0,1,0,1,2,14,kalju; mägi; puuvili; õhutramm; vanalinn; madeira; loodus; portugal; porto
5,5,2,4,0,1,0,1,2,14,kalju; mägi; puuvili; õhutramm; vanalinn; madeira; loodus; portugal; porto
5,5,2,4,0,1,0,1,2,14,kalju; mägi; puuvili; õhutramm; vanalinn; madeira; loodus; portugal; porto
5,6,3,4,0,1,0,2,2,14,kalju; mägi; puuvili; õhutramm; vanalinn; madeira; loodus; portugal; porto
3,4,4,2,0,1,2,3,2,14,kalju; mägi; puuvili; bassein; õhutramm; vanalinn; madeira; portugal; porto
3,5,5,4,0,1,2,2,2,14,kalju; mägi; puuvili; bassein; õhutramm; vanalinn; madeira; portugal; loodus; porto
3,4,4,4,0,2,1,2,1,14,mägi; puuvili; bassein; vanalinn; madeira; portugal
1,3,5,6,0,2,1,5,2,14,kalju; mägi; puuvili; bassein; õhutramm; vanalinn; madeira; portugal; loodus; porto
3,3,6,5,1,0,3,4,2,14,kalju; mägi; bassein; õhutramm; vanalinn; portugal; madeira; porto
3,3,4,6,2,2,0,4,1,14,kalju; puuvili; bassein; vanalinn; portugal; madeira; porto
