EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,3,1,3,1,3,3,2,0,11,õlu; loodus; jaanipidu; jaanipäev; jaanituli
3,3,1,3,1,3,3,2,0,11,õlu; loodus; jaanipidu; jaanipäev; jaanituli
3,3,1,3,1,3,3,2,0,11,õlu; loodus; jaanipidu; jaanipäev; jaanituli
3,3,1,3,1,3,3,2,0,11,õlu; loodus; jaanipidu; jaanipäev; jaanituli
3,4,1,3,1,3,3,2,0,11,õlu; kägu; loodus; jaanipidu; jaanipäev; jaanituli
4,3,3,4,1,2,3,2,0,11,õlu; saaremaa; loodus; jaanipidu; jaanipäev; jaanituli
1,1,3,2,1,1,4,2,0,11,õlu; saaremaa; loodus; jaanipidu; jaanipäev; jaanituli; noorsoofestival
2,2,3,1,1,0,3,2,0,11,õlu; saaremaa; loodus; jaanipidu; jaanipäev; jaanituli; noorsoofestival
1,1,3,1,0,1,3,3,0,11,saaremaa; jaanipidu; jaanipäev; jaanituli; noorsoofestival
4,2,2,0,0,0,3,4,0,11,õlu; kägu; saaremaa; loodus; jaanipidu; jaanipäev; jaanituli
2,1,5,0,0,2,1,3,0,11,õlu; kägu; saaremaa; jaanipidu; jaanipäev; jaanituli; noorsoofestival
