EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,1,2,1,3,1,4,2,0,13,napoleon; kuningas; pariis; françois; loss; esimene; renessanss
4,1,2,1,3,1,4,2,0,13,napoleon; kuningas; pariis; françois; loss; esimene; renessanss
4,1,2,1,3,1,4,2,0,13,napoleon; kuningas; pariis; françois; loss; esimene; renessanss
4,1,2,1,3,1,4,2,0,13,napoleon; kuningas; pariis; françois; loss; esimene; renessanss
4,2,2,1,3,1,4,1,0,13,napoleon; kuningas; pariis; françois; loss; esimene; renessanss
4,1,2,1,3,1,7,1,0,13,napoleon; kuningas; pariis; françois; luksuslik; loss; esimene; renessanss
3,1,2,2,3,4,4,1,0,13,napoleon; kuningas; pariis; luksuslik; loss; renessanss
0,1,3,1,1,3,2,1,0,13,pariis; napoleon; loss; kuningas; esimene; françois; renessanss
1,0,1,2,1,3,2,1,0,13,pariis; loss; napoleon; kuningas; françois; renessanss
1,0,2,3,2,0,2,1,0,13,pariis; loss; napoleon; kuningas; françois; renessanss
2,0,0,2,2,2,2,1,0,13,loss; kuningas; napoleon; françois; renessanss
