EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,3,3,4,1,1,4,0,0,12,detailplaneering; arhitektide; eetika; margit; mutso; liit
1,3,3,4,1,1,4,0,0,12,detailplaneering; arhitektide; eetika; margit; mutso; liit
1,3,3,4,1,1,4,0,0,12,detailplaneering; arhitektide; eetika; margit; mutso; liit
1,3,3,4,1,1,4,0,0,12,detailplaneering; arhitektide; eetika; margit; mutso; liit
3,3,4,4,1,1,4,0,0,12,detailplaneering; arhitektide; eetika; margit; mutso; liit
3,3,4,4,1,1,4,0,0,12,detailplaneering; arhitektide; looming; eetika; margit; liit; mutso
1,2,5,3,1,3,3,0,0,12,detailplaneering; arhitektide; looming; eetika; keskkond; margit; mutso; liit
2,4,3,1,1,3,3,0,0,12,detailplaneering; arhitektide; kritiseerima; eetika; keskkond; margit; mutso; liit
3,4,4,1,1,4,5,0,0,12,detailplaneering; arhitektide; looming; kritiseerima; eetika; keskkond; margit; liit; arendaja; mutso
2,3,2,1,1,1,5,2,0,12,detailplaneering; arhitektide; kritiseerima; eetika; margit; liit; mutso
2,2,2,1,0,2,4,2,0,12,arhitektide; kritiseerima; eetika; margit; liit; arendaja; mutso
