EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
6,3,4,4,1,6,7,1,0,15,film; stalin; tuhkatriinu; zoja; varvara; nõukogude; kangelane; kosmodemjanskaja; naiskangelanna
6,3,4,4,1,6,7,1,0,15,film; stalin; tuhkatriinu; zoja; varvara; nõukogude; kangelane; kosmodemjanskaja; naiskangelanna
6,3,4,4,1,6,7,1,0,15,film; stalin; tuhkatriinu; zoja; varvara; nõukogude; kangelane; kosmodemjanskaja; naiskangelanna
6,3,4,4,1,6,7,1,0,15,film; stalin; tuhkatriinu; zoja; varvara; nõukogude; kangelane; kosmodemjanskaja; naiskangelanna
6,3,5,4,1,6,7,1,0,15,film; stalin; tuhkatriinu; zoja; varvara; nõukogude; kangelane; kosmodemjanskaja; naiskangelanna
7,4,7,4,1,8,7,1,0,15,film; komandör; stalin; tuhkatriinu; zoja; varvara; nõukogude; kangelane; kosmodemjanskaja; naiskangelanna
5,1,4,3,1,7,6,1,0,15,film; komandör; tuhkatriinu; stalin; zoja; varvara; nõukogude; kangelane; kosmodemjanskaja; naiskangelanna
3,4,7,3,1,9,8,1,0,15,film; tuhkatriinu; armukolmnurk; komandör; stalin; zoja; nõukogude; varvara; kangelane; kosmodemjanskaja; naiskangelanna
2,6,4,2,3,5,6,1,0,15,film; komandör; tuhkatriinu; stalin; zoja; nõukogude; varvara; kosmodemjanskaja; naiskangelanna
2,4,5,2,2,6,5,1,0,15,film; komandör; stalin; tuhkatriinu; zoja; nõukogude; varvara; kosmodemjanskaja; naiskangelanna
2,6,3,3,2,5,4,2,0,15,film; armukolmnurk; komandör; stalin; tuhkatriinu; zoja; nõukogude; varvara; kosmodemjanskaja
