EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,0,2,1,0,1,0,3,1,13,nõelakoda; hiiumaa; hiiu; rahvariided; purjetamine; kirjandus; hiidlane; kärdla
4,0,2,1,0,0,0,2,1,13,nõelakoda; hiiumaa; hiiu; rahvariided; purjetamine; kirjandus; hiidlane; kärdla
4,0,2,1,0,0,0,1,1,13,nõelakoda; rahvariided; purjetamine; kirjandus; hiidlane; hiiu; kärdla
3,0,1,1,0,0,0,1,1,13,nõelakoda; rahvariided; purjetamine; hiiu; kärdla
3,0,3,1,0,0,0,0,1,13,nõelakoda; hiiumaa; rahvariided; purjetamine; kalmus; hiiu; kärdla
1,0,1,1,0,0,0,0,1,13,nõelakoda; rahvariided; hiiu
0,0,2,1,1,0,0,0,1,13,ain; kalmus; hiiu
1,0,1,2,0,1,0,0,1,13,nõelakoda; rahvariided; purjetamine; kirjandus; hiiu
0,1,2,1,2,1,1,0,1,13,hiiumaa; rahvariided; ain; purjetamine; kirjandus; hiiu; kärdla
0,0,1,1,0,0,1,0,1,13,ain; kirjandus; hiiu; kärdla
0,0,1,2,1,0,1,0,0,13,ain; meri; kalmus; kärdla
