EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,2,4,1,1,3,4,0,2,18,hindpere; eesti; isis; ülikool; usuäärmusluse; jarmuki; karissa; restoranide; kontsert
1,3,4,1,2,3,4,0,2,18,hindpere; eesti; isis; usuäärmusluse; ülikool; jarmuki; karissa; restoranide; kontsert
1,3,4,1,2,3,4,0,2,18,hindpere; eesti; isis; usuäärmusluse; ülikool; jarmuki; karissa; restoranide; kontsert
1,3,4,1,2,4,3,0,2,18,hindpere; eesti; isis; usuäärmusluse; ülikool; nädal; jarmuki; karissa; restoranide
1,4,3,2,3,3,1,0,3,18,hindpere; eesti; hans; isis; usuäärmusluse; ülikool; nädal; jarmuki; karissa; restoranide
1,4,3,3,3,4,0,0,3,18,hindpere; hans; eesti; isis; usuäärmusluse; ülikool; nädal; jarmuki; karissa; restoranide; kontsert
1,4,2,5,4,2,0,0,3,18,hindpere; hans; eesti; isis; usuäärmusluse; ülikool; nädal; karissa; restoranide; kontsert
2,3,1,5,3,3,0,1,4,18,hindpere; eesti; hans; isis; usuäärmusluse; ülikool; nädal; karissa; restoranide
1,2,0,2,3,1,0,1,6,18,hindpere; hans; eesti; isis; ülikool; nädal; karissa; kontsert
0,2,2,2,3,0,0,1,5,18,hindpere; hans; eesti; isis; ülikool; karissa; restoranide; kontsert
1,1,2,2,2,1,0,1,5,18,hindpere; hans; eesti; isis; ülikool; nädal; karissa; restoranide; kontsert
