EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,0,5,1,3,0,4,2,4,13,kristus; villem; eesti; kirik; fresko; lutsifer; stackelberg; kaarli; mõisavalitseja
3,0,6,1,3,0,4,2,4,13,kristus; fresko; eesti; kirik; villem; lutsifer; stackelberg; kaarli; mõisavalitseja
3,0,6,0,3,1,5,2,4,13,kristus; fresko; eesti; kirik; villem; lutsifer; stackelberg; kaarli; mõisavalitseja
3,0,5,0,3,0,4,2,4,13,kristus; villem; eesti; kirik; fresko; lutsifer; stackelberg; kaarli; mõisavalitseja
3,0,4,0,3,0,2,2,4,13,kristus; villem; eesti; fresko; lutsifer; stackelberg; kaarli; mõisavalitseja
2,1,2,1,4,3,1,3,5,13,kristus; fresko; villem; eesti; kirik; lutsifer; stackelberg; kaarli; mõisavalitseja
1,2,4,2,4,0,3,3,5,13,villem; fresko; kristus; kirik; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
3,2,2,3,4,1,1,3,5,13,villem; fresko; eesti; kirik; kristus; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
1,2,5,3,4,3,2,4,6,13,kristus; fresko; villem; kirik; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
1,2,3,1,5,3,2,5,5,13,kristus; fresko; villem; kirik; eesti; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
0,2,2,3,4,2,1,5,6,13,kristus; fresko; eesti; kirik; lutsifer; stackelberg; ilus; kaarli; mõisavalitseja
