word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kell;NOUN;O;3;no;675076;5430;932062911
on;AUX;O;172;yes;1;5430;932062911
kaheksa;NUM;O;1;no;78768;5430;932062911
minutit;NOUN;O;3;no;162330;5430;932062911
,;PUNCT;O;501;no;0;5430;932062911
11;NUM;O;2;no;0;5430;932062911
läbi;ADV;O;5;yes;1;5430;932062911
laupäev;NOUN;O;1;no;11008;5430;932062911
27.;ADJ;O;2;no;0;5430;932062911
jaanuar;NOUN;O;1;no;38860;5430;932062911
ja;CCONJ;O;242;yes;1;5430;932062911
te;PRON;O;27;yes;1;5430;932062911
kuulate;VERB;O;2;no;753;5430;932062911
Café;PROPN;O;2;no;2264;5430;932062911
eduvat;VERB;O;1;no;0;5430;932062911
kes;PRON;O;18;yes;1;5430;932062911
ei;AUX;O;42;yes;13;5430;932062911
kuulnud;VERB;O;1;no;69232;5430;932062911
mingil;DET;O;1;yes;1;5430;932062911
põhjusel;NOUN;O;1;no;58094;5430;932062911
meie;PRON;O;20;yes;3;5430;932062911
saate;NOUN;O;2;yes;170136;5430;932062911
eelmist;ADJ;O;1;yes;7971;5430;932062911
tundi;NOUN;O;1;no;179391;5430;932062911
sellele;PRON;O;4;yes;1;5430;932062911
teadmiseks;NOUN;O;1;no;15130;5430;932062911
et;SCONJ;O;164;yes;1;5430;932062911
jutt;NOUN;O;1;no;102538;5430;932062911
käib;VERB;O;3;no;1;5430;932062911
täna;ADV;O;4;no;603123;5430;932062911
mõisatest;NOUN;O;1;no;344;5430;932062911
eriti;ADV;O;3;no;3;5430;932062911
nendest;DET;O;1;yes;87250;5430;932062911
inimestest;NOUN;O;1;no;41074;5430;932062911
viimasel;ADJ;O;2;no;147453;5430;932062911
ajal;NOUN;O;6;no;1;5430;932062911
eestimaal;NOUN;O;1;no;511;5430;932062911
omale;PRON;O;3;yes;75256;5430;932062911
mõisa;NOUN;O;18;no;45860;5430;932062911
ostnud;VERB;O;2;no;28125;5430;932062911
mul;PRON;O;5;yes;1;5430;932062911
külas;NOUN;O;1;no;1;5430;932062911
üks;DET;O;9;yes;2;5430;932062911
äärmiselt;ADV;O;3;no;83580;5430;932062911
meeldivus;NOUN;O;1;no;348;5430;932062911
omanik;NOUN;O;1;no;75057;5430;932062911
ostis;VERB;O;3;no;25194;5430;932062911
endale;PRON;O;6;yes;2;5430;932062911
Norra;PROPN;O;2;no;39589;5430;932062911
mida;PRON;O;17;yes;1;5430;932062911
nii;ADV;O;50;yes;1;5430;932062911
paljud;PRON;O;6;no;232037;5430;932062911
Eestimaal;PROPN;O;3;no;7472;5430;932062911
igatsenud;VERB;O;1;no;1544;5430;932062911
tahtnud;VERB;O;1;no;75394;5430;932062911
aga;CCONJ;O;48;yes;1;5430;932062911
nüüd;ADV;O;25;yes;1116542;5430;932062911
tekkis;VERB;O;1;no;106765;5430;932062911
tahtmine;NOUN;O;1;no;2;5430;932062911
mängida;VERB;O;1;no;124259;5430;932062911
lõiguke;NOUN;O;1;no;246;5430;932062911
teise;DET;O;2;yes;1;5430;932062911
tänase;ADJ;O;2;no;39179;5430;932062911
külalise;NOUN;O;1;no;3002;5430;932062911
intervjuust;NOUN;O;2;no;2072;5430;932062911
.;PUNCT;O;178;no;0;5430;932062911
see;PRON;O;38;yes;1;5430;932062911
Pirgu;PROPN;O;15;no;366;5430;932062911
mõisaproua;NOUN;O;5;no;488;5430;932062911
Ruth-Kaja;PROPN;O;3;no;12;5430;932062911
Pekk;PROPN;O;3;no;515;5430;932062911
tema;PRON;O;6;yes;1;5430;932062911
kirjeldab;VERB;O;1;no;32600;5430;932062911
oma;PRON;O;36;yes;1;5430;932062911
nägemust;NOUN;O;1;no;3375;5430;932062911
sellest;PRON;O;9;yes;933385;5430;932062911
kelle;PRON;O;2;yes;349125;5430;932062911
kätte;ADP;O;1;yes;257319;5430;932062911
miks;ADV;O;7;yes;1;5430;932062911
peaksid;AUX;O;1;yes;142200;5430;932062911
Eestimaa;PROPN;O;2;no;37579;5430;932062911
mõisad;NOUN;O;3;no;2250;5430;932062911
minema;VERB;O;2;yes;169702;5430;932062911
mõlemit;PRON;O;1;no;225;5430;932062911
moodi;ADP;O;1;no;58888;5430;932062911
hea;ADJ;O;6;no;2;5430;932062911
kõige;ADV;O;3;yes;1;5430;932062911
tähtsam;ADJ;O;1;no;34798;5430;932062911
printsiip;NOUN;O;1;no;3443;5430;932062911
oleks;AUX;O;13;yes;1;5430;932062911
inimene;NOUN;O;4;no;352593;5430;932062911
selle;PRON;O;17;yes;2;5430;932062911
ostab;VERB;O;1;no;15998;5430;932062911
siiski;ADV;O;8;yes;566546;5430;932062911
piisavalt;ADV;O;1;no;200709;5430;932062911
eetiline;ADJ;O;1;no;3899;5430;932062911
oskaks;VERB;O;2;no;15735;5430;932062911
hinnata;VERB;O;1;no;64106;5430;932062911
ekspluateerida;VERB;O;1;no;393;5430;932062911
kui;SCONJ;O;49;yes;1;5430;932062911
kunsti;NOUN;O;1;no;45765;5430;932062911
kultuuriväärtust;NOUN;O;1;no;82;5430;932062911
ta;PRON;O;32;yes;1;5430;932062911
seda;PRON;O;27;yes;2;5430;932062911
seal;ADV;O;48;yes;1;5430;932062911
noh;INTJ;O;38;yes;114943;5430;932062911
hoiaks;VERB;O;1;no;6203;5430;932062911
korras;ADJ;O;3;no;129911;5430;932062911
ilusana;ADJ;O;1;no;1229;5430;932062911
ma;PRON;O;97;yes;2;5430;932062911
