word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kirjanduse;NOUN;O;5;no;23697;4325;932062911
.;PUNCT;O;202;no;0;4325;932062911
tere;INTJ;O;1;yes;149143;4325;932062911
taas;ADV;O;1;no;1;4325;932062911
kuulama;VERB;O;1;no;19469;4325;932062911
tähestikku;NOUN;O;1;no;668;4325;932062911
meie;PRON;O;9;yes;3;4325;932062911
saates;NOUN;O;4;no;52531;4325;932062911
osaleb;VERB;O;1;no;38016;4325;932062911
Peeter;PROPN;O;2;no;1;4325;932062911
Olesk;PROPN;O;2;no;2561;4325;932062911
teisel;ADJ;O;1;yes;144232;4325;932062911
pool;NUM;O;1;yes;1;4325;932062911
lauda;NOUN;O;1;no;21044;4325;932062911
,;PUNCT;O;356;no;0;4325;932062911
mina;PRON;O;4;yes;1;4325;932062911
olen;AUX;O;1;yes;1162614;4325;932062911
Mart;PROPN;O;4;no;2;4325;932062911
Tummelas;PROPN;O;1;no;0;4325;932062911
me;PRON;O;27;yes;1;4325;932062911
oleme;AUX;O;4;yes;419376;4325;932062911
ülikoolikaaslased;NOUN;O;1;no;68;4325;932062911
ja;CCONJ;O;111;yes;1;4325;932062911
räägime;VERB;O;2;no;1;4325;932062911
eesti;ADJ;O;2;no;1;4325;932062911
kirjandusest;NOUN;O;1;no;4075;4325;932062911
läbi;ADP;O;2;yes;1;4325;932062911
tähtede;NOUN;O;1;no;10014;4325;932062911
tänane;ADJ;O;1;no;36646;4325;932062911
täht;NOUN;O;2;no;12612;4325;932062911
on;AUX;O;132;yes;1;4325;932062911
ka;ADV;O;57;yes;3;4325;932062911
nagu;SCONJ;O;37;yes;1;4325;932062911
Kusti;PROPN;O;2;no;1921;4325;932062911
viimasel;ADJ;O;1;no;147453;4325;932062911
korral;NOUN;O;1;yes;437555;4325;932062911
sai;AUX;O;2;yes;1;4325;932062911
lubatud;VERB;O;1;no;110208;4325;932062911
kes;PRON;O;12;yes;1;4325;932062911
see;PRON;O;46;yes;1;4325;932062911
?;PUNCT;O;15;no;0;4325;932062911
ta;PRON;O;36;yes;1;4325;932062911
tõesti;ADV;O;1;yes;1;4325;932062911
akustilisest;ADJ;O;1;no;83;4325;932062911
taan;NOUN;O;1;no;123;4325;932062911
August;PROPN;O;1;no;16177;4325;932062911
