word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
peavad;VERB;O;1;yes;1;8801;932062911
kodanikud;NOUN;O;1;no;1;8801;932062911
,;PUNCT;O;1038;no;0;8801;932062911
ülekuulamine;NOUN;O;4;no;623;8801;932062911
alustab;VERB;O;3;no;35984;8801;932062911
.;PUNCT;O;237;no;0;8801;932062911
väljas;ADV;O;1;yes;98220;8801;932062911
ulub;VERB;O;1;no;831;8801;932062911
kõle;ADJ;O;1;no;1714;8801;932062911
tuul;NOUN;O;1;no;44160;8801;932062911
aga;CCONJ;O;88;yes;1;8801;932062911
mitte;ADV;O;19;yes;1;8801;932062911
sellepärast;ADV;O;8;yes;114027;8801;932062911
et;SCONJ;O;287;yes;1;8801;932062911
talv;NOUN;O;1;no;22235;8801;932062911
oleks;VERB;O;4;yes;1;8801;932062911
pea;NOUN;O;1;yes;4;8801;932062911
saabumas;VERB;O;1;no;2611;8801;932062911
vaid;ADV;O;6;yes;1232215;8801;932062911
seepärast;ADV;O;1;yes;94128;8801;932062911
rahaliidu;NOUN;O;4;no;1074;8801;932062911
mille;PRON;O;4;yes;1;8801;932062911
liikmeks;NOUN;O;1;no;19466;8801;932062911
ma;PRON;O;81;yes;2;8801;932062911
õige;ADV;O;1;no;1;8801;932062911
pea;ADV;O;1;yes;4;8801;932062911
astume;VERB;O;1;no;2734;8801;932062911
tulevik;NOUN;O;2;no;29273;8801;932062911
muutub;VERB;O;4;no;119416;8801;932062911
iga;DET;O;4;yes;2;8801;932062911
päevaga;NOUN;O;1;no;1;8801;932062911
järjest;ADV;O;1;no;131409;8801;932062911
segasemaks;ADJ;O;1;no;1114;8801;932062911
tänase;ADJ;O;4;no;39179;8801;932062911
ülekuulamise;NOUN;O;3;no;690;8801;932062911
toimiku;NOUN;O;1;no;3766;8801;932062911
vahel;ADP;O;1;yes;1;8801;932062911
on;AUX;O;282;yes;1;8801;932062911
euro;NOUN;O;22;no;114550;8801;932062911
eurotsooni;NOUN;O;10;no;2116;8801;932062911
ja;CCONJ;O;239;yes;1;8801;932062911
ühtegi;DET;O;1;no;1;8801;932062911
poliitikut;NOUN;O;1;no;1713;8801;932062911
toimik;NOUN;O;3;no;1632;8801;932062911
number;NOUN;O;4;no;1;8801;932062911
154;NUM;O;2;no;0;8801;932062911
Ühisraha;PROPN;O;1;no;128;8801;932062911
segane;ADJ;O;2;no;11036;8801;932062911
saatust;NOUN;O;1;no;5796;8801;932062911
ülekuulajad;NOUN;O;1;no;103;8801;932062911
Reimo;PROPN;O;1;no;3535;8801;932062911
Sildvee;PROPN;O;1;no;498;8801;932062911
Urmas;PROPN;O;1;no;1;8801;932062911
Vaino;PROPN;O;1;no;5464;8801;932062911
väljavõte;NOUN;O;3;no;3869;8801;932062911
toimikust;NOUN;O;3;no;413;8801;932062911
kogutud;ADJ;O;3;no;39137;8801;932062911
materjalid;NOUN;O;3;no;28193;8801;932062911
ülekuulatav;ADJ;O;1;no;61;8801;932062911
üks;NUM;O;2;yes;2;8801;932062911
Poolamets;PROPN;O;4;no;1572;8801;932062911
antiamet;NOUN;O;1;no;0;8801;932062911
võrguajakirja;NOUN;O;1;no;19;8801;932062911
wwwaa;PROPN;O;1;no;0;8801;932062911
Iseseisvuspunkt;PROPN;O;1;no;0;8801;932062911
ee;NOUN;O;1;yes;1;8801;932062911
vastutav;ADJ;O;1;no;1;8801;932062911
väljaandja;NOUN;O;1;no;2708;8801;932062911
eurovastane;ADJ;O;1;no;55;8801;932062911
Anti;VERB;O;3;no;8156;8801;932062911
teie;PRON;O;9;yes;1;8801;932062911
südames;NOUN;O;1;no;21394;8801;932062911
praegu;ADV;O;35;yes;1;8801;932062911
vaadates;VERB;O;3;no;85262;8801;932062911
sündmusi;NOUN;O;1;no;18715;8801;932062911
mis;PRON;O;65;yes;1;8801;932062911
toimub;VERB;O;10;no;1;8801;932062911
Euroopas;PROPN;O;8;no;79509;8801;932062911
pidu;NOUN;O;1;no;1;8801;932062911
kontekstis;NOUN;O;3;no;38046;8801;932062911
näed;VERB;O;1;no;58850;8801;932062911
ju;ADV;O;25;yes;843987;8801;932062911
ütlesin;VERB;O;4;no;51956;8801;932062911
teile;PRON;O;4;yes;136281;8801;932062911
