word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
võitlus;NOUN;O;1;no;21032;308;932062911
kestis;VERB;O;1;no;22930;308;932062911
ka;ADV;O;2;yes;3;308;932062911
vanglas;NOUN;O;5;no;10882;308;932062911
edasi;ADV;O;1;yes;1;308;932062911
,;PUNCT;O;15;no;0;308;932062911
me;PRON;O;2;yes;1;308;932062911
andsime;VERB;O;1;no;6979;308;932062911
välja;ADV;O;1;yes;1;308;932062911
ajalehti;NOUN;O;1;no;3641;308;932062911
vangla;NOUN;O;1;no;9680;308;932062911
ees;ADP;O;1;yes;2;308;932062911
.;PUNCT;O;21;no;0;308;932062911
seda;PRON;O;1;yes;2;308;932062911
tuli;VERB;O;3;yes;1;308;932062911
kõik;DET;O;1;yes;1;308;932062911
tiha;NOUN;O;1;no;463;308;932062911
salaja;ADV;O;2;no;13295;308;932062911
pisikeste;ADJ;O;1;no;4604;308;932062911
pulbri;NOUN;O;2;no;1754;308;932062911
paberite;NOUN;O;1;no;3032;308;932062911
peale;ADP;O;2;yes;1;308;932062911
keset;ADP;O;1;yes;1;308;932062911
paberit;NOUN;O;1;no;8336;308;932062911
sinna;ADV;O;1;yes;1;308;932062911
peale;ADV;O;2;yes;1;308;932062911
sai;AUX;O;1;yes;1;308;932062911
tehtud;VERB;O;1;yes;464935;308;932062911
väga;ADV;O;2;yes;2;308;932062911
pisikese;ADJ;O;1;no;15288;308;932062911
kirjaga;NOUN;O;1;no;8187;308;932062911
trükitähtedega;NOUN;O;1;no;491;308;932062911
meil;PRON;O;2;yes;1;308;932062911
siineri;NOUN;O;1;no;0;308;932062911
kavalust;NOUN;O;1;no;637;308;932062911
tarvitada;VERB;O;1;no;6370;308;932062911
need;DET;O;1;yes;1283582;308;932062911
raamatud;NOUN;O;1;no;29680;308;932062911
pandi;VERB;O;2;no;51003;308;932062911
meie;PRON;O;1;yes;3;308;932062911
asjade;NOUN;O;2;no;67324;308;932062911
juure;NOUN;O;1;no;4558;308;932062911
