word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;2933;932062911
õhtust;NOUN;O;1;no;10221;2933;932062911
,;PUNCT;O;196;no;0;2933;932062911
kell;NOUN;O;1;no;675076;2933;932062911
sai;VERB;O;2;yes;1;2933;932062911
kuus;NOUN;O;1;no;154867;2933;932062911
uudistetoimetus;NOUN;O;1;no;147;2933;932062911
teeb;VERB;O;1;yes;1;2933;932062911
kokkuvõtte;NOUN;O;1;no;9261;2933;932062911
teisipäevast;ADJ;O;1;no;2868;2933;932062911
11.-st;ADJ;O;1;no;0;2933;932062911
aprillist;NOUN;O;1;no;12614;2933;932062911
stuudios;NOUN;O;1;no;17679;2933;932062911
on;AUX;O;74;yes;1;2933;932062911
Kai;PROPN;O;1;no;10167;2933;932062911
Vare;PROPN;O;1;no;3082;2933;932062911
.;PUNCT;O;169;no;0;2933;932062911
Eesti;PROPN;O;23;no;1;2933;932062911
seadused;NOUN;O;1;no;14249;2933;932062911
piiravad;VERB;O;1;no;4887;2933;932062911
mitmel;DET;O;1;yes;46865;2933;932062911
moel;NOUN;O;1;no;68205;2933;932062911
ettevõtluse;NOUN;O;1;no;19163;2933;932062911
arengut;NOUN;O;3;no;42077;2933;932062911
nentis;VERB;O;1;no;33412;2933;932062911
justiitsminister;NOUN;O;3;no;6269;2933;932062911
Rein;PROPN;O;2;no;1;2933;932062911
Lang;PROPN;O;2;no;4708;2933;932062911
täna;ADV;O;21;no;603123;2933;932062911
riigikogus;NOUN;O;1;no;15034;2933;932062911
peetud;ADJ;O;1;yes;68817;2933;932062911
kõnes;NOUN;O;1;no;11621;2933;932062911
tegi;VERB;O;2;yes;277360;2933;932062911
mitu;DET;O;2;yes;284945;2933;932062911
ettepanekut;NOUN;O;1;no;1;2933;932062911
kuidas;ADV;O;4;yes;2;2933;932062911
seaduse;NOUN;O;2;no;81847;2933;932062911
ettevõtjasõbralikumaks;ADJ;O;1;no;25;2933;932062911
muuta;VERB;O;2;yes;196110;2933;932062911
ja;CCONJ;O;71;yes;1;2933;932062911
konkurentsivõimet;NOUN;O;1;no;6238;2933;932062911
parandada;VERB;O;1;no;75011;2933;932062911
majandusel;NOUN;O;2;no;1402;2933;932062911
läheb;VERB;O;5;yes;415837;2933;932062911
siiski;ADV;O;5;yes;566546;2933;932062911
hästi;ADV;O;4;no;1;2933;932062911
lähema;ADJ;O;3;no;3932;2933;932062911
poolaasta;NOUN;O;2;no;6404;2933;932062911
prognoos;NOUN;O;2;no;5558;2933;932062911
näitab;VERB;O;3;no;2;2933;932062911
et;SCONJ;O;43;yes;1;2933;932062911
majandusolukord;NOUN;O;1;no;505;2933;932062911
paraneb;VERB;O;2;no;12296;2933;932062911
veelgi;ADV;O;2;yes;149575;2933;932062911
inflatsioon;NOUN;O;2;no;4795;2933;932062911
pisut;ADV;O;3;yes;1;2933;932062911
alaneb;VERB;O;2;no;953;2933;932062911
kuid;CCONJ;O;3;yes;1;2933;932062911
eurole;NOUN;O;3;no;6954;2933;932062911
üleminekukriteeriumi;NOUN;O;1;no;0;2933;932062911
täidab;VERB;O;2;no;26342;2933;932062911
laenuintressid;NOUN;O;1;no;293;2933;932062911
tõusevad;VERB;O;1;no;10374;2933;932062911
kõik;PRON;O;1;yes;1;2933;932062911
kontrolli;NOUN;O;3;no;97647;2933;932062911
alt;ADP;O;2;yes;1;2933;932062911
ei;AUX;O;28;yes;13;2933;932062911
välju;VERB;O;1;no;2117;2933;932062911
nii;ADV;O;17;yes;1;2933;932062911
konjunktuuriinstituudi;NOUN;O;5;no;727;2933;932062911
majandusprognoos;NOUN;O;1;no;394;2933;932062911
Riigikogu;PROPN;O;3;no;40050;2933;932062911
põhiseaduskomisjon;NOUN;O;2;no;892;2933;932062911
arutas;VERB;O;4;no;6653;2933;932062911
poliitilise;ADJ;O;2;no;30175;2933;932062911
välireklaami;NOUN;O;3;no;900;2933;932062911
piiramist;NOUN;O;2;no;3095;2933;932062911
saatis;VERB;O;2;no;52693;2933;932062911
õiguskantsler;NOUN;O;3;no;6181;2933;932062911
seisukoha;NOUN;O;5;no;11979;2933;932062911
võtmiseks;NOUN;O;1;no;8839;2933;932062911
variandi;NOUN;O;1;no;11805;2933;932062911
kus;ADV;O;2;yes;1;2933;932062911
lubatakse;VERB;O;1;no;1;2933;932062911
plakateid;NOUN;O;2;no;2385;2933;932062911
suurusega;NOUN;O;1;no;41700;2933;932062911
üks;DET;O;7;yes;2;2933;932062911
ruutmeeter;NOUN;O;1;no;1179;2933;932062911
ühtlasi;ADV;O;1;yes;102131;2933;932062911
nõuab;VERB;O;2;no;1;2933;932062911
komisjon;NOUN;O;2;no;96688;2933;932062911
valitsuselt;NOUN;O;1;no;3789;2933;932062911
selle;DET;O;6;yes;2;2933;932062911
nädala;NOUN;O;2;no;1;2933;932062911
jooksul;ADP;O;5;yes;563172;2933;932062911
seisukohta;NOUN;O;4;no;16175;2933;932062911
Res;PROPN;O;3;no;0;2933;932062911
Publica;PROPN;O;3;no;5808;2933;932062911
eelnõu;NOUN;O;1;no;66575;2933;932062911
suhtes;ADP;O;1;yes;2;2933;932062911
mis;PRON;O;17;yes;1;2933;932062911
puudutab;VERB;O;3;no;52737;2933;932062911
niinimetatud;ADJ;O;2;no;12880;2933;932062911
järelümberasujate;NOUN;O;2;no;3;2933;932062911
vara;NOUN;O;1;no;1;2933;932062911
probleeme;NOUN;O;1;no;112833;2933;932062911
ostab;VERB;O;1;no;15998;2933;932062911
Suurbritanniat;PROPN;O;1;no;1000;2933;932062911
kolm;NUM;O;5;no;357415;2933;932062911
miinitõrjele;NOUN;O;1;no;5;2933;932062911
vaja;ADV;O;2;no;5;2933;932062911
Suurbritannia;PROPN;O;2;no;31354;2933;932062911
toetab;VERB;O;1;no;79023;2933;932062911
logistiliselt;ADV;O;1;no;2192;2933;932062911
üksust;NOUN;O;1;no;1895;2933;932062911
Afganistanis;PROPN;O;4;no;7921;2933;932062911
Itaalia;PROPN;O;5;no;68349;2933;932062911
