word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;5516;932062911
,;PUNCT;O;628;no;0;5516;932062911
mina;PRON;O;38;yes;1;5516;932062911
olen;AUX;O;16;yes;1162614;5516;932062911
Kristi;PROPN;O;1;no;18863;5516;932062911
Aule;PROPN;O;1;no;1074;5516;932062911
ja;CCONJ;O;161;yes;1;5516;932062911
tänane;ADJ;O;1;no;36646;5516;932062911
karikakramängusaade;NOUN;O;1;no;0;5516;932062911
räägib;VERB;O;2;no;2;5516;932062911
armastusest;NOUN;O;1;no;13462;5516;932062911
ühe;DET;O;1;yes;2;5516;932062911
eriala;NOUN;O;11;no;35034;5516;932062911
vastu;ADP;O;1;yes;1;5516;932062911
head;ADJ;O;3;no;1;5516;932062911
kuulamist;NOUN;O;1;no;4692;5516;932062911
.;PUNCT;O;179;no;0;5516;932062911
teie;PRON;O;18;yes;1;5516;932062911
õpite;VERB;O;2;no;1381;5516;932062911
ühes;DET;O;2;yes;149044;5516;932062911
Tallinna;PROPN;O;1;no;457387;5516;932062911
koolis;NOUN;O;16;no;1;5516;932062911
üheteistkümnendas;ADJ;O;1;no;153;5516;932062911
klassis;NOUN;O;6;no;1;5516;932062911
teil;PRON;O;6;yes;136063;5516;932062911
on;AUX;O;154;yes;1;5516;932062911
ka;ADV;O;44;yes;3;5516;932062911
üks;DET;O;6;yes;2;5516;932062911
huvitav;ADJ;O;5;no;166761;5516;932062911
mida;PRON;O;14;yes;1;5516;932062911
te;PRON;O;19;yes;1;5516;932062911
mujal;ADV;O;1;yes;75996;5516;932062911
võib-olla;ADV;O;13;yes;1;5516;932062911
vähem;ADV;O;2;no;1;5516;932062911
õpitakse;VERB;O;2;no;10243;5516;932062911
mis;PRON;O;30;yes;1;5516;932062911
erialas;NOUN;O;1;no;140;5516;932062911
kas;ADV;O;33;yes;1;5516;932062911
tulite;VERB;O;1;yes;2037;5516;932062911
sellepärast;ADV;O;12;yes;114027;5516;932062911
sellesse;DET;O;1;yes;1;5516;932062911
keskkooli;NOUN;O;3;no;1;5516;932062911
see;DET;O;8;yes;1;5516;932062911
ametliku;ADJ;O;1;no;18944;5516;932062911
nimega;NOUN;O;1;no;66577;5516;932062911
tele;NOUN;O;3;no;1931;5516;932062911
raadio;NOUN;O;1;no;31472;5516;932062911
žurnalistikat;NOUN;O;1;no;8;5516;932062911
näiteks;ADV;O;26;no;1;5516;932062911
tulin;VERB;O;1;yes;25343;5516;932062911
küll;ADV;O;16;yes;1;5516;932062911
jah;ADV;O;16;yes;408065;5516;932062911
just;ADV;O;17;yes;1;5516;932062911
nimelt;ADV;O;3;no;1;5516;932062911
selle;DET;O;6;yes;2;5516;932062911
pärast;ADP;O;5;yes;2;5516;932062911
mind;PRON;O;14;yes;1;5516;932062911
huvitas;VERB;O;1;no;4289;5516;932062911
väga;ADV;O;45;yes;2;5516;932062911
tahan;VERB;O;11;no;108166;5516;932062911
saada;VERB;O;15;yes;1;5516;932062911
kui;SCONJ;O;56;yes;1;5516;932062911
nägi;VERB;O;1;no;63425;5516;932062911
eriti;ADV;O;15;no;3;5516;932062911
heaks;ADJ;O;1;yes;101106;5516;932062911
osavaks;ADJ;O;1;no;386;5516;932062911
reporteriks;NOUN;O;1;no;80;5516;932062911
või;CCONJ;O;18;yes;1;5516;932062911
kelleks;PRON;O;1;yes;10993;5516;932062911
kellekski;PRON;O;1;yes;1063;5516;932062911
selliseks;PRON;O;1;yes;18064;5516;932062911
nagu;SCONJ;O;89;yes;1;5516;932062911
selles;DET;O;9;yes;1;5516;932062911
algusest;NOUN;O;2;no;65768;5516;932062911
peale;ADV;O;5;yes;1;5516;932062911
käinud;VERB;O;6;no;130517;5516;932062911
siis;ADV;O;85;yes;1;5516;932062911
üldse;ADV;O;12;no;2;5516;932062911
kooli;NOUN;O;13;no;1;5516;932062911
pidin;AUX;O;1;yes;50294;5516;932062911
minema;VERB;O;1;yes;169702;5516;932062911
ma;PRON;O;101;yes;2;5516;932062911
sinna;ADV;O;13;yes;1;5516;932062911
läksin;VERB;O;2;yes;64585;5516;932062911
jäin;VERB;O;1;no;33723;5516;932062911
vihkan;VERB;O;1;no;6904;5516;932062911
koolide;NOUN;O;1;no;29655;5516;932062911
vahetust;NOUN;O;1;no;15376;5516;932062911
põhjus;NOUN;O;1;no;86785;5516;932062911
selles;PRON;O;3;yes;1;5516;932062911
et;SCONJ;O;205;yes;1;5516;932062911
jäid;VERB;O;1;no;78191;5516;932062911
edasi;ADV;O;20;yes;1;5516;932062911
mulle;PRON;O;13;yes;1;5516;932062911
meeldis;VERB;O;1;no;72052;5516;932062911
muidugi;ADV;O;17;yes;423963;5516;932062911
käisin;VERB;O;4;no;77901;5516;932062911
mammusel;ADJ;O;1;no;0;5516;932062911
aga;CCONJ;O;47;yes;1;5516;932062911
noh;INTJ;O;74;yes;114943;5516;932062911
see;PRON;O;72;yes;1;5516;932062911
kena;ADJ;O;3;no;70553;5516;932062911
tore;ADJ;O;8;no;1;5516;932062911
nii;ADV;O;41;yes;1;5516;932062911
erialaga;NOUN;O;1;no;1434;5516;932062911
tähendab;VERB;O;19;no;307512;5516;932062911
ise;PRON;O;2;yes;1;5516;932062911
ei;AUX;O;100;yes;13;5516;932062911
taha;VERB;O;1;yes;3;5516;932062911
ajakirjanikuks;NOUN;O;2;no;596;5516;932062911
näitlejaks;NOUN;O;5;no;1617;5516;932062911
niisugune;DET;O;1;yes;18292;5516;932062911
annab;VERB;O;3;no;376890;5516;932062911
palju;ADV;O;21;yes;3;5516;932062911
juurde;ADV;O;3;yes;557678;5516;932062911
meeldib;VERB;O;8;no;1;5516;932062911
