word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
ei;ADV;O;9;yes;13;7459;932062911
täna;ADV;O;3;no;603123;7459;932062911
on;AUX;O;207;yes;1;7459;932062911
meil;PRON;O;10;yes;1;7459;932062911
külas;NOUN;O;1;no;1;7459;932062911
lavastaja;NOUN;O;2;no;23573;7459;932062911
Elmo;PROPN;O;5;no;3250;7459;932062911
Nüganen;PROPN;O;5;no;1216;7459;932062911
.;PUNCT;O;224;no;0;7459;932062911
tere;INTJ;O;3;yes;149143;7459;932062911
see;DET;O;42;yes;1;7459;932062911
käesolev;ADJ;O;1;no;20886;7459;932062911
teatrihooaeg;NOUN;O;1;no;47;7459;932062911
teile;PRON;O;2;yes;136281;7459;932062911
olnud;AUX;O;9;yes;3;7459;932062911
eriti;ADV;O;3;no;3;7459;932062911
töörohke;ADJ;O;1;no;177;7459;932062911
ja;CCONJ;O;202;yes;1;7459;932062911
kuigi;SCONJ;O;4;yes;497733;7459;932062911
need;DET;O;19;yes;1283582;7459;932062911
suured;ADJ;O;3;no;139281;7459;932062911
teatritööd;NOUN;O;1;no;97;7459;932062911
teis;PRON;O;1;yes;3927;7459;932062911
tõenäoliselt;ADV;O;1;no;119850;7459;932062911
hästi;ADV;O;5;no;1;7459;932062911
kaua;ADV;O;2;no;149342;7459;932062911
küpsenud;VERB;O;1;no;3765;7459;932062911
,;PUNCT;O;887;no;0;7459;932062911
te;PRON;O;15;yes;1;7459;932062911
olete;AUX;O;2;yes;148316;7459;932062911
neid;PRON;O;10;yes;1;7459;932062911
endas;PRON;O;1;yes;48671;7459;932062911
kandnud;VERB;O;1;no;18984;7459;932062911
läbi;ADV;O;7;yes;1;7459;932062911
mõelnud;VERB;O;4;no;51485;7459;932062911
jutt;NOUN;O;2;no;102538;7459;932062911
siis;ADV;O;124;yes;1;7459;932062911
Tammsaare;PROPN;O;5;no;10928;7459;932062911
neljanda;ADJ;O;1;no;27019;7459;932062911
osa;NOUN;O;4;no;1;7459;932062911
lavaversioonist;NOUN;O;1;no;7;7459;932062911
Läti;PROPN;O;7;no;85380;7459;932062911
rahvusteatris;NOUN;O;2;no;186;7459;932062911
mis;PRON;O;51;yes;1;7459;932062911
esietendus;VERB;O;1;no;5414;7459;932062911
eelmise;ADJ;O;1;yes;132699;7459;932062911
aasta;NOUN;O;10;no;2;7459;932062911
oktoobris;NOUN;O;1;no;32686;7459;932062911
nüüd;ADV;O;28;yes;1116542;7459;932062911
märtsis;NOUN;O;1;no;36616;7459;932062911
esietendunud;ADJ;O;1;no;1222;7459;932062911
Tom;PROPN;O;1;no;16115;7459;932062911
Stoppard;PROPN;O;1;no;106;7459;932062911
toopi;NOUN;O;1;no;247;7459;932062911
rannik;NOUN;O;1;no;1486;7459;932062911
laevahukk;NOUN;O;1;no;134;7459;932062911
nende;PRON;O;2;yes;2;7459;932062911
kõrvalt;ADP;O;1;yes;41371;7459;932062911
sellel;DET;O;2;yes;240763;7459;932062911
hooajal;NOUN;O;1;no;68464;7459;932062911
sündinud;ADJ;O;1;no;94229;7459;932062911
tööd;NOUN;O;5;no;1;7459;932062911
roll;NOUN;O;2;no;65153;7459;932062911
sõja;NOUN;O;3;no;36638;7459;932062911
jalgu;NOUN;O;1;yes;21669;7459;932062911
jäänud;VERB;O;1;no;263119;7459;932062911
Abhaasia;PROPN;O;1;no;1852;7459;932062911
eestlastest;NOUN;O;1;no;12352;7459;932062911
kõnelevas;ADJ;O;1;no;197;7459;932062911
filmis;NOUN;O;1;no;36410;7459;932062911
mandariinid;NOUN;O;1;no;1127;7459;932062911
Eesti;PROPN;O;18;no;1;7459;932062911
vabariigi;NOUN;O;3;no;94338;7459;932062911
95.;ADJ;O;3;no;0;7459;932062911
aastapäeva;NOUN;O;2;no;27107;7459;932062911
kontserdilavastamine;NOUN;O;1;no;0;7459;932062911
järgmise;ADJ;O;1;yes;110338;7459;932062911
suure;ADJ;O;3;no;314613;7459;932062911
sõjafilmi;NOUN;O;1;no;161;7459;932062911
1944;NUM;O;1;no;0;7459;932062911
käsikirja;NOUN;O;1;no;3810;7459;932062911
loomine;NOUN;O;1;no;2;7459;932062911
koos;ADP;O;2;yes;1;7459;932062911
Leo;PROPN;O;1;no;9191;7459;932062911
Kunnasega;PROPN;O;1;no;36;7459;932062911
ettevalmistused;NOUN;O;1;no;6563;7459;932062911
selle;DET;O;21;yes;2;7459;932062911
filmi;NOUN;O;2;no;1;7459;932062911
lavastamiseks;NOUN;O;1;no;223;7459;932062911
no;INTJ;O;24;no;1;7459;932062911
ikka;ADV;O;16;yes;1;7459;932062911
palju;ADV;O;9;yes;3;7459;932062911
mahtunud;VERB;O;1;no;8495;7459;932062911
hooaega;NOUN;O;1;no;28981;7459;932062911
teil;PRON;O;4;yes;136063;7459;932062911
hea;ADJ;O;7;no;2;7459;932062911
kodutöö;NOUN;O;1;no;4196;7459;932062911
ära;ADV;O;15;yes;1;7459;932062911
tehtud;VERB;O;3;yes;464935;7459;932062911
kõik;PRON;O;21;yes;1;7459;932062911
mainitud;VERB;O;1;no;47333;7459;932062911
kuidas;ADV;O;35;yes;2;7459;932062911
mahub;VERB;O;1;no;25721;7459;932062911
ühte;DET;O;5;yes;1;7459;932062911
päeva;NOUN;O;4;no;454271;7459;932062911
nii;ADV;O;43;yes;1;7459;932062911
?;PUNCT;O;29;no;0;7459;932062911
kas;ADV;O;43;yes;1;7459;932062911
teie;PRON;O;6;yes;1;7459;932062911
aeg;NOUN;O;16;no;1;7459;932062911
käib;VERB;O;2;no;1;7459;932062911
teistpidi;ADV;O;1;no;9513;7459;932062911
vist;ADV;O;6;yes;7;7459;932062911
käi;VERB;O;1;no;1;7459;932062911
nagu;SCONJ;O;32;yes;1;7459;932062911
kõigil;PRON;O;1;yes;1;7459;932062911
aga;CCONJ;O;87;yes;1;7459;932062911
lihtsalt;ADV;O;17;no;1;7459;932062911
noh;INTJ;O;61;yes;114943;7459;932062911
esiteks;ADV;O;3;no;63434;7459;932062911
ilmselt;ADV;O;5;no;335103;7459;932062911
asjaolude;NOUN;O;1;no;10717;7459;932062911
kokkulangemine;NOUN;O;1;no;564;7459;932062911
et;SCONJ;O;184;yes;1;7459;932062911
just;ADV;O;6;yes;1;7459;932062911
kuidagi;ADV;O;8;yes;228795;7459;932062911
sattusid;VERB;O;1;no;9221;7459;932062911
kõik;DET;O;14;yes;1;7459;932062911
asjad;NOUN;O;4;no;203710;7459;932062911
ühele;DET;O;3;yes;1;7459;932062911
perioodile;NOUN;O;1;no;1681;7459;932062911
üks;DET;O;28;yes;2;7459;932062911
asi;NOUN;O;14;no;431981;7459;932062911
teine;DET;O;4;yes;446264;7459;932062911
võib-olla;ADV;O;32;yes;1;7459;932062911
ka;ADV;O;53;yes;3;7459;932062911
see;PRON;O;121;yes;1;7459;932062911
äkki;ADV;O;7;no;2;7459;932062911
tõesti;ADV;O;3;yes;1;7459;932062911
teatud;ADJ;O;5;no;1;7459;932062911
