word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;6406;932062911
,;PUNCT;O;605;no;0;6406;932062911
mina;PRON;O;10;yes;1;6406;932062911
olen;AUX;O;11;yes;1162614;6406;932062911
alles;ADV;O;4;yes;353389;6406;932062911
Andrus;PROPN;O;1;no;1;6406;932062911
Russak;PROPN;O;1;no;421;6406;932062911
te;PRON;O;15;yes;1;6406;932062911
kuulete;VERB;O;1;no;2797;6406;932062911
saadet;NOUN;O;1;no;16311;6406;932062911
kunst;NOUN;O;2;no;24785;6406;932062911
r;NOUN;O;1;yes;1;6406;932062911
räägime;VERB;O;4;no;1;6406;932062911
kõigepealt;ADV;O;2;yes;78869;6406;932062911
Kelly;PROPN;O;1;no;12348;6406;932062911
kaetsija;NOUN;O;1;no;0;6406;932062911
Daniela;PROPN;O;1;no;636;6406;932062911
Moska;PROPN;O;1;no;27;6406;932062911
näitusest;NOUN;O;5;no;2009;6406;932062911
salajased;ADJ;O;3;no;1783;6406;932062911
aiad;NOUN;O;2;no;3685;6406;932062911
süürel;ADJ;O;1;no;0;6406;932062911
soomlane;NOUN;O;1;no;9479;6406;932062911
kirjutab;VERB;O;3;no;123893;6406;932062911
Londoni;PROPN;O;2;no;23481;6406;932062911
Tallinna;PROPN;O;5;no;457387;6406;932062911
linnagaleriis;NOUN;O;2;no;938;6406;932062911
ning;CCONJ;O;1;yes;5765046;6406;932062911
veel;ADV;O;16;yes;3;6406;932062911
rühmituse;NOUN;O;2;no;3198;6406;932062911
Infotankistid;PROPN;O;6;no;0;6406;932062911
väljapanekust;NOUN;O;1;no;424;6406;932062911
Eesti;PROPN;O;6;no;1;6406;932062911
tervishoiu;NOUN;O;3;no;11964;6406;932062911
muuseumis;NOUN;O;3;no;14551;6406;932062911
ja;CCONJ;O;178;yes;1;6406;932062911
seejärel;ADV;O;1;yes;213239;6406;932062911
ka;ADV;O;75;yes;3;6406;932062911
kokkuvõtlikult;ADV;O;2;no;3336;6406;932062911
Elkeni;PROPN;O;2;no;237;6406;932062911
kunstihoones;NOUN;O;2;no;966;6406;932062911
.;PUNCT;O;188;no;0;6406;932062911
tee;NOUN;O;1;yes;1;6406;932062911
näitas;VERB;O;3;no;75323;6406;932062911
salajase;ADJ;O;1;no;2920;6406;932062911
täied;NOUN;O;1;no;113;6406;932062911
seatud;ADJ;O;1;no;36651;6406;932062911
ühe;DET;O;4;yes;2;6406;932062911
mänguga;NOUN;O;1;no;22517;6406;932062911
mis;PRON;O;59;yes;1;6406;932062911
mäng;NOUN;O;5;no;140428;6406;932062911
see;PRON;O;50;yes;1;6406;932062911
on;AUX;O;191;yes;1;6406;932062911
kuidas;ADV;O;11;yes;2;6406;932062911
seal;ADV;O;24;yes;1;6406;932062911
näitusel;NOUN;O;4;no;17725;6406;932062911
siis;ADV;O;117;yes;1;6406;932062911
avaldub;VERB;O;1;no;8787;6406;932062911
?;PUNCT;O;20;no;0;6406;932062911
arvutiajastu;NOUN;O;1;no;74;6406;932062911
lapsele;NOUN;O;1;no;65488;6406;932062911
need;PRON;O;11;yes;1283582;6406;932062911
võib-olla;ADV;O;34;yes;1;6406;932062911
tundmatud;ADJ;O;1;no;3533;6406;932062911
mängud;NOUN;O;1;no;45453;6406;932062911
nagu;SCONJ;O;66;yes;1;6406;932062911
rohkem;ADV;O;12;yes;2;6406;932062911
seotud;VERB;O;5;no;459660;6406;932062911
õues;NOUN;O;1;no;47956;6406;932062911
olemise;NOUN;O;1;no;21987;6406;932062911
loodusega;NOUN;O;1;no;7904;6406;932062911
aga;CCONJ;O;64;yes;1;6406;932062911
meie;PRON;O;8;yes;3;6406;932062911
Real;PROPN;O;1;no;12884;6406;932062911
vanemate;NOUN;O;1;no;52872;6406;932062911
vanavanemate;NOUN;O;1;no;4720;6406;932062911
ajal;ADP;O;1;no;1;6406;932062911
isegi;ADV;O;7;yes;2;6406;932062911
oli;AUX;O;32;yes;1;6406;932062911
selline;DET;O;21;yes;532929;6406;932062911
üks;PRON;O;4;yes;2;6406;932062911
nendest;PRON;O;2;yes;87250;6406;932062911
kus;ADV;O;6;yes;1;6406;932062911
peideti;VERB;O;1;no;605;6406;932062911
maa;NOUN;O;3;no;1;6406;932062911
sisse;ADP;O;3;yes;1;6406;932062911
mulla;NOUN;O;2;no;14414;6406;932062911
alla;ADP;O;3;yes;1;6406;932062911
saladusi;NOUN;O;1;no;5286;6406;932062911
omakorda;ADV;O;2;yes;92291;6406;932062911
khatiklaasiga;NOUN;O;1;no;0;6406;932062911
klaasomakorda;NOUN;O;1;no;0;6406;932062911
väeti;ADV;O;1;no;581;6406;932062911
mullaga;NOUN;O;1;no;2473;6406;932062911
nii;ADV;O;50;yes;1;6406;932062911
et;SCONJ;O;181;yes;1;6406;932062911
seda;PRON;O;32;yes;2;6406;932062911
kõrvalseisvatele;ADJ;O;1;no;4;6406;932062911
näha;VERB;O;9;no;425520;6406;932062911
ei;AUX;O;60;yes;13;6406;932062911
olnud;AUX;O;9;yes;3;6406;932062911
sellesse;DET;O;4;yes;1;6406;932062911
saladusse;NOUN;O;1;no;242;6406;932062911
või;CCONJ;O;45;yes;1;6406;932062911
salaasja;NOUN;O;1;no;10;6406;932062911
all;ADP;O;3;yes;1;6406;932062911
peidus;ADV;O;2;no;13807;6406;932062911
pühendati;VERB;O;1;no;578;6406;932062911
usaldusväärseid;ADJ;O;1;no;2180;6406;932062911
