word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kaheportaal;NOUN;O;1;no;0;668;932062911
ja;CCONJ;O;17;yes;1;668;932062911
Kristjan;PROPN;O;2;no;42007;668;932062911
Port;PROPN;O;2;no;1;668;932062911
tere;PROPN;O;1;yes;149143;668;932062911
eetris;NOUN;O;1;no;15475;668;932062911
portaal;NOUN;O;1;no;11639;668;932062911
tehnolooga;NOUN;O;1;no;23;668;932062911
kommentaari;NOUN;O;1;no;60461;668;932062911
esitab;VERB;O;1;no;39429;668;932062911
.;PUNCT;O;46;no;0;668;932062911
võõra;ADJ;O;1;no;11005;668;932062911
inimese;NOUN;O;1;no;1;668;932062911
mõjutamise;NOUN;O;1;no;1186;668;932062911
paljudest;PRON;O;1;no;1;668;932062911
võimalikest;ADJ;O;1;no;7150;668;932062911
meetmetest;NOUN;O;1;no;4790;668;932062911
on;AUX;O;12;yes;1;668;932062911
kaks;NUM;O;2;no;2;668;932062911
teistest;PRON;O;1;yes;60026;668;932062911
eespool;ADV;O;1;yes;27433;668;932062911
need;PRON;O;2;yes;1283582;668;932062911
apelleerida;VERB;O;1;no;330;668;932062911
ahnusele;NOUN;O;1;no;138;668;932062911
hirmudele;NOUN;O;1;no;779;668;932062911
kolmandaks;ADV;O;1;no;30369;668;932062911
võib;AUX;O;3;yes;1;668;932062911
pidada;VERB;O;1;yes;1;668;932062911
enesekindlust;NOUN;O;1;no;10595;668;932062911
näiteks;ADV;O;3;no;1;668;932062911
ollakse;AUX;O;1;yes;40332;668;932062911
enda;PRON;O;1;yes;2;668;932062911
suhtes;ADP;O;3;yes;2;668;932062911
veendunud;VERB;O;1;no;2;668;932062911
,;PUNCT;O;30;no;0;668;932062911
et;SCONJ;O;4;yes;1;668;932062911
kui;SCONJ;O;4;yes;1;668;932062911
teisi;PRON;O;1;yes;130732;668;932062911
saab;AUX;O;1;yes;2;668;932062911
hõlpsalt;ADV;O;1;no;11426;668;932062911
tüssata;VERB;O;1;no;386;668;932062911
siis;ADV;O;3;yes;1;668;932062911
tema;PRON;O;2;yes;1;668;932062911
keskmisest;ADJ;O;2;no;21406;668;932062911
nutikam;ADJ;O;1;no;906;668;932062911
indiviid;NOUN;O;1;no;1941;668;932062911
ent;CCONJ;O;1;yes;212369;668;932062911
petturil;NOUN;O;1;no;36;668;932062911
mõjutada;VERB;O;1;no;35454;668;932062911
ei;AUX;O;7;yes;13;668;932062911
lase;VERB;O;1;no;84919;668;932062911
mida;PRON;O;4;yes;1;668;932062911
saaks;AUX;O;1;yes;306330;668;932062911
nutikamad;ADJ;O;1;no;783;668;932062911
muud;PRON;O;1;yes;302198;668;932062911
soovida;VERB;O;1;no;12849;668;932062911
paraku;ADV;O;1;no;106531;668;932062911
vaatab;VERB;O;1;no;47561;668;932062911
ta;PRON;O;1;yes;1;668;932062911
ohu;NOUN;O;1;no;11830;668;932062911
vales;ADJ;O;1;no;7617;668;932062911
suunas;NOUN;O;1;no;115112;668;932062911
petise;NOUN;O;1;no;201;668;932062911
peagi;ADV;O;1;yes;1;668;932062911
mõtte;NOUN;O;1;no;1;668;932062911
erksat;ADJ;O;1;no;589;668;932062911
tasakaalu;NOUN;O;1;no;32180;668;932062911
kõigutama;VERB;O;1;no;312;668;932062911
kelmid;NOUN;O;1;no;1180;668;932062911
lihtsalt;ADV;O;2;no;1;668;932062911
ootavad;VERB;O;1;no;45707;668;932062911
kuni;SCONJ;O;1;yes;1;668;932062911
inimesi;NOUN;O;3;no;293390;668;932062911
tabab;VERB;O;1;no;9969;668;932062911
mõni;DET;O;1;yes;285029;668;932062911
reaalne;ADJ;O;1;no;1;668;932062911
tõsine;ADJ;O;1;no;33102;668;932062911
avalikult;ADV;O;1;no;37453;668;932062911
valideeritud;ADJ;O;1;no;690;668;932062911
eriolukord;NOUN;O;1;no;9890;668;932062911
viiruse;NOUN;O;5;no;44879;668;932062911
epideemia;NOUN;O;1;no;6259;668;932062911
koos;ADP;O;3;yes;1;668;932062911
üleskutsetega;NOUN;O;1;no;208;668;932062911
uuele;ADJ;O;1;no;39264;668;932062911
olukorrale;NOUN;O;1;no;11780;668;932062911
oma;PRON;O;3;yes;1;668;932062911
käitumist;NOUN;O;1;no;1;668;932062911
muuta;VERB;O;1;yes;196110;668;932062911
kuivõrd;ADV;O;1;yes;35949;668;932062911
olukord;NOUN;O;1;no;134028;668;932062911
uus;ADJ;O;1;no;1;668;932062911
napib;VERB;O;1;no;10407;668;932062911
inimestel;NOUN;O;1;no;1;668;932062911
kogemust;NOUN;O;1;no;36421;668;932062911
soovitu;NOUN;O;1;no;837;668;932062911
seast;ADP;O;1;yes;35168;668;932062911
õige;ADV;O;1;no;1;668;932062911
valest;ADJ;O;1;no;3135;668;932062911
eristamiseks;NOUN;O;1;no;1066;668;932062911
oleks;AUX;O;1;yes;1;668;932062911
küberkurjategijad;NOUN;O;1;no;496;668;932062911
rumalalt;ADV;O;1;no;777;668;932062911
õnnestuks;VERB;O;1;no;4271;668;932062911
neid;PRON;O;3;yes;1;668;932062911
valvsusega;NOUN;O;1;no;40;668;932062911
eemal;ADV;O;1;yes;1;668;932062911
hoida;VERB;O;1;no;232280;668;932062911
USA;PROPN;O;3;no;232433;668;932062911
Föderaalse;PROPN;O;1;no;858;668;932062911
Juurdlusbüroo;PROPN;O;1;no;727;668;932062911
FBI;PROPN;O;2;no;5356;668;932062911
poole;ADP;O;2;yes;1;668;932062911
pöördus;VERB;O;1;no;21182;668;932062911
2019.;ADJ;O;1;no;0;668;932062911
