word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;5;yes;149143;853;932062911
õhtust;NOUN;O;1;no;10221;853;932062911
,;PUNCT;O;82;no;0;853;932062911
ma;PRON;O;9;yes;2;853;932062911
ikka;ADV;O;6;yes;1;853;932062911
Hiiu;PROPN;O;2;no;16480;853;932062911
Maidki;PROPN;O;1;no;0;853;932062911
rääkimise;NOUN;O;1;no;3155;853;932062911
soonitsin;NOUN;O;1;no;0;853;932062911
üsna;ADV;O;1;yes;1;853;932062911
pikk;ADJ;O;1;no;1;853;932062911
vahe;NOUN;O;1;no;71209;853;932062911
sisse;ADV;O;1;yes;1;853;932062911
jäänud;VERB;O;2;no;263119;853;932062911
.;PUNCT;O;32;no;0;853;932062911
aga;CCONJ;O;10;yes;1;853;932062911
usun;VERB;O;1;no;106811;853;932062911
siiski;ADV;O;1;yes;566546;853;932062911
et;SCONJ;O;33;yes;1;853;932062911
ei;AUX;O;8;yes;13;853;932062911
ole;AUX;O;2;yes;1;853;932062911
mind;PRON;O;1;yes;1;853;932062911
täitsa;ADV;O;2;no;1;853;932062911
ununenud;VERB;O;1;no;3385;853;932062911
mitte;ADV;O;1;yes;1;853;932062911
nüüd;ADV;O;7;yes;1116542;853;932062911
sügis;NOUN;O;1;no;14801;853;932062911
ka;ADV;O;10;yes;3;853;932062911
juba;ADV;O;2;yes;1;853;932062911
käeõhtud;ADJ;O;1;no;0;853;932062911
pikad;ADJ;O;1;no;35839;853;932062911
ja;CCONJ;O;32;yes;1;853;932062911
pimedad;ADJ;O;1;no;3739;853;932062911
noh;INTJ;O;1;yes;114943;853;932062911
just;ADV;O;2;yes;1;853;932062911
paras;ADJ;O;1;no;35614;853;932062911
aeg;NOUN;O;1;no;1;853;932062911
hakata;VERB;O;1;yes;1;853;932062911
raamatu;NOUN;O;1;no;110082;853;932062911
lugemise;NOUN;O;1;no;15188;853;932062911
peale;ADP;O;1;yes;1;853;932062911
mõtlema;VERB;O;1;no;75182;853;932062911
meie;PRON;O;5;yes;3;853;932062911
ühest;DET;O;1;yes;100762;853;932062911
uuest;ADJ;O;1;no;28830;853;932062911
draamandust;NOUN;O;1;no;0;853;932062911
plaanesingitena;NOUN;O;1;no;0;853;932062911
jutu;NOUN;O;1;no;32064;853;932062911
Tehia;PROPN;O;1;no;0;853;932062911
me;PRON;O;7;yes;1;853;932062911
kaks;NUM;O;3;no;2;853;932062911
päev;NOUN;O;1;no;1;853;932062911
süüdlast;NOUN;O;1;no;1216;853;932062911
Merike;PROPN;O;1;no;10205;853;932062911
Heinsoo;PROPN;O;1;no;575;853;932062911
Lili;PROPN;O;1;no;1041;853;932062911
