word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
järgnevalt;ADV;O;1;no;19326;4536;932062911
kuuleme;VERB;O;1;no;7085;4536;932062911
ehk;ADV;O;1;yes;1;4536;932062911
kirjutamata;ADJ;O;1;no;3953;4536;932062911
memuaare;NOUN;O;1;no;721;4536;932062911
.;PUNCT;O;164;no;0;4536;932062911
tänane;ADJ;O;1;no;36646;4536;932062911
moto;NOUN;O;1;no;6141;4536;932062911
inimeselt;NOUN;O;1;no;7304;4536;932062911
võib;AUX;O;1;yes;1;4536;932062911
võtta;VERB;O;5;no;507404;4536;932062911
vabaduse;NOUN;O;1;no;23887;4536;932062911
aga;ADV;O;5;yes;1;4536;932062911
temalt;PRON;O;1;yes;24112;4536;932062911
ei;AUX;O;70;yes;13;4536;932062911
saa;AUX;O;3;yes;3;4536;932062911
melu;NOUN;O;1;no;1;4536;932062911
me;PRON;O;10;yes;1;4536;932062911
olime;AUX;O;5;yes;77532;4536;932062911
viskas;VERB;O;1;no;33243;4536;932062911
,;PUNCT;O;439;no;0;4536;932062911
see;PRON;O;38;yes;1;4536;932062911
oli;AUX;O;121;yes;1;4536;932062911
siis;ADV;O;131;yes;1;4536;932062911
võib-olla;ADV;O;4;yes;1;4536;932062911
isegi;ADV;O;5;yes;2;4536;932062911
41.;ADJ;O;2;no;0;4536;932062911
aasta;NOUN;O;2;no;2;4536;932062911
varakevadel;NOUN;O;1;no;3268;4536;932062911
Kadriorus;PROPN;O;3;no;4553;4536;932062911
jalutamas;VERB;O;2;no;6987;4536;932062911
ja;CCONJ;O;282;yes;1;4536;932062911
tütarlapsi;NOUN;O;1;no;799;4536;932062911
ka;ADV;O;33;yes;3;4536;932062911
või;CCONJ;O;23;yes;1;4536;932062911
40.;ADJ;O;2;no;0;4536;932062911
kevadel;NOUN;O;1;no;90704;4536;932062911
ma;PRON;O;25;yes;2;4536;932062911
tõesti;ADV;O;2;yes;1;4536;932062911
tea;VERB;O;10;no;1;4536;932062911
kumb;ADJ;O;1;yes;20193;4536;932062911
toode;NOUN;O;2;no;2;4536;932062911
väga;ADV;O;12;yes;2;4536;932062911
niisugune;DET;O;8;yes;18292;4536;932062911
ilus;ADJ;O;1;no;1;4536;932062911
ilm;NOUN;O;2;no;88381;4536;932062911
inimesi;NOUN;O;7;no;293390;4536;932062911
palju;ADV;O;9;yes;3;4536;932062911
seal;ADV;O;67;yes;1;4536;932062911
selle;DET;O;6;yes;2;4536;932062911
lauluväljaku;NOUN;O;1;no;2019;4536;932062911
poole;ADP;O;4;yes;1;4536;932062911
mineva;ADJ;O;1;no;3067;4536;932062911
tee;NOUN;O;2;yes;1;4536;932062911
ääres;ADP;O;2;yes;83845;4536;932062911
kes;PRON;O;14;yes;1;4536;932062911
istusid;VERB;O;1;no;8800;4536;932062911
murul;NOUN;O;1;no;3688;4536;932062911
kõik;PRON;O;11;yes;1;4536;932062911
veidi;ADV;O;1;no;1;4536;932062911
otsustasime;VERB;O;1;no;25361;4536;932062911
lase;VERB;O;3;no;84919;4536;932062911
tuttavaid;ADJ;O;1;no;11238;4536;932062911
tütar;NOUN;O;1;no;46590;4536;932062911
nende;DET;O;6;yes;2;4536;932062911
sõprade;NOUN;O;1;no;29079;4536;932062911
seltskond;NOUN;O;1;no;28032;4536;932062911
nagu;SCONJ;O;17;yes;1;4536;932062911
rohkem;ADV;O;2;yes;2;4536;932062911
isa;NOUN;O;3;no;1;4536;932062911
noh;INTJ;O;17;yes;114943;4536;932062911
ühesõnaga;ADV;O;1;no;36667;4536;932062911
meid;PRON;O;13;yes;214328;4536;932062911
hakkasid;VERB;O;1;yes;62545;4536;932062911
kahtlaks;ADJ;O;1;no;0;4536;932062911
mustlasnaist;NOUN;O;1;no;5;4536;932062911
jälgida;VERB;O;1;no;78586;4536;932062911
muudkui;ADV;O;1;yes;27141;4536;932062911
kätt;NOUN;O;3;no;36222;4536;932062911
vaadata;VERB;O;2;no;2;4536;932062911
lasin;VERB;O;1;no;23413;4536;932062911
teistele;PRON;O;1;yes;95609;4536;932062911
käisin;VERB;O;1;no;77901;4536;932062911
mina;PRON;O;10;yes;1;4536;932062911
vaatasin;VERB;O;1;no;71727;4536;932062911
et;SCONJ;O;63;yes;1;4536;932062911
ega;ADV;O;8;yes;706448;4536;932062911
ikka;ADV;O;15;yes;1;4536;932062911
lahti;ADV;O;4;no;1;4536;932062911
nendest;PRON;O;3;yes;87250;4536;932062911
muidu;ADV;O;1;yes;235884;4536;932062911
kui;SCONJ;O;28;yes;1;4536;932062911
tuleb;VERB;O;3;yes;1;4536;932062911
neile;PRON;O;2;yes;1;4536;932062911
see;DET;O;19;yes;1;4536;932062911
raha;NOUN;O;1;no;1;4536;932062911
ikkagi;ADV;O;4;yes;1;4536;932062911
anda;VERB;O;1;no;1;4536;932062911
ütlesin;VERB;O;1;no;51956;4536;932062911
küll;ADV;O;12;yes;1;4536;932062911
tainstjale;NOUN;O;1;no;0;4536;932062911
käe;NOUN;O;2;no;64628;4536;932062911
näitasin;VERB;O;1;no;4016;4536;932062911
usumissa;VERB;O;1;no;0;4536;932062911
olla;AUX;O;1;yes;4;4536;932062911
räägib;VERB;O;1;no;2;4536;932062911
aga;CCONJ;O;36;yes;1;4536;932062911
sa;PRON;O;7;yes;1;4536;932062911
tahad;VERB;O;1;no;97646;4536;932062911
seda;DET;O;2;yes;2;4536;932062911
rubla;NOUN;O;1;no;12015;4536;932062911
teeneda;VERB;O;1;no;0;4536;932062911
olgu;AUX;O;2;yes;115721;4536;932062911
nii;ADV;O;33;yes;1;4536;932062911
oligi;AUX;O;1;no;64933;4536;932062911
ta;PRON;O;19;yes;1;4536;932062911
mu;PRON;O;3;yes;521240;4536;932062911
mis;PRON;O;22;yes;1;4536;932062911
rääkis;VERB;O;5;no;238346;4536;932062911
kätte;NOUN;O;4;yes;257319;4536;932062911
olnud;AUX;O;26;yes;3;4536;932062911
kena;ADJ;O;1;no;70553;4536;932062911
on;AUX;O;24;yes;1;4536;932062911
tore;ADJ;O;3;no;1;4536;932062911
edasi;ADV;O;6;yes;1;4536;932062911
lähed;VERB;O;1;yes;25253;4536;932062911
ühele;DET;O;1;yes;1;4536;932062911
pikale;ADJ;O;2;no;5817;4536;932062911
reisile;NOUN;O;2;no;12115;4536;932062911
seda;PRON;O;11;yes;2;4536;932062911
oska;VERB;O;1;no;1;4536;932062911
ütelda;VERB;O;1;no;9672;4536;932062911
kas;ADV;O;18;yes;1;4536;932062911
üle;ADP;O;8;yes;2;4536;932062911
v;NOUN;O;4;yes;1;4536;932062911
maa;NOUN;O;1;no;1;4536;932062911
naersin;VERB;O;1;no;3916;4536;932062911
kaugemale;ADV;O;2;no;35970;4536;932062911
minna;VERB;O;3;yes;1;4536;932062911
Soome;PROPN;O;2;no;165523;4536;932062911
saa;VERB;O;3;yes;3;4536;932062911
üle;ADV;O;3;yes;2;4536;932062911
maha;ADV;O;7;no;1;4536;932062911
midagi;PRON;O;24;yes;1;4536;932062911
täpsemalt;ADV;O;1;no;74810;4536;932062911
selle;PRON;O;9;yes;2;4536;932062911
kuidas;ADV;O;4;yes;2;4536;932062911
sul;PRON;O;5;yes;307622;4536;932062911
tuled;VERB;O;1;yes;34285;4536;932062911
sealt;ADV;O;16;yes;262408;4536;932062911
tagasi;ADV;O;6;yes;2;4536;932062911
muidugi;ADV;O;12;yes;423963;4536;932062911
head;ADJ;O;1;no;1;4536;932062911
arvata;VERB;O;1;no;80022;4536;932062911
arreteeriti;VERB;O;3;no;4609;4536;932062911
pressi;NOUN;O;1;no;4266;4536;932062911
viidi;VERB;O;14;no;43778;4536;932062911
tuli;VERB;O;9;yes;1;4536;932062911
meelde;NOUN;O;3;no;142642;4536;932062911
aastal;NOUN;O;5;no;1128701;4536;932062911
mustlase;NOUN;O;1;no;308;4536;932062911
ennustust;NOUN;O;1;no;846;4536;932062911
kui;ADV;O;2;yes;1;4536;932062911
mehi;NOUN;O;3;no;37231;4536;932062911
