word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
teiste;PRON;O;1;yes;342399;399;932062911
hulgas;ADP;O;1;yes;147342;399;932062911
pälvisid;VERB;O;1;no;5274;399;932062911
teenetemärgiga;NOUN;O;1;no;1041;399;932062911
kolm;NUM;O;1;no;357415;399;932062911
R;NOUN;O;1;yes;1;399;932062911
töötajat;NOUN;O;1;no;15237;399;932062911
Vahur;PROPN;O;1;no;9699;399;932062911
Kersna;PROPN;O;1;no;4933;399;932062911
,;PUNCT;O;36;no;0;399;932062911
Tarmo;PROPN;O;1;no;28631;399;932062911
Tiisler;PROPN;O;1;no;1329;399;932062911
ja;CCONJ;O;12;yes;1;399;932062911
Piret;PROPN;O;2;no;25447;399;932062911
Kriivan;PROPN;O;2;no;494;399;932062911
.;PUNCT;O;13;no;0;399;932062911
Kadri;PROPN;O;1;no;2;399;932062911
Põlendik;PROPN;O;1;no;367;399;932062911
tegi;VERB;O;1;yes;277360;399;932062911
iga;DET;O;2;yes;2;399;932062911
intervjuu;NOUN;O;1;no;25623;399;932062911
seal;ADV;O;1;yes;1;399;932062911
oskasite;VERB;O;1;no;126;399;932062911
oodata;VERB;O;1;no;109716;399;932062911
ei;ADV;O;1;yes;13;399;932062911
aga;CCONJ;O;4;yes;1;399;932062911
ma;PRON;O;8;yes;2;399;932062911
olen;AUX;O;3;yes;1162614;399;932062911
väga;ADV;O;2;yes;2;399;932062911
siiralt;ADV;O;1;no;1;399;932062911
õnnelik;ADJ;O;1;no;52407;399;932062911
tänulik;ADJ;O;1;no;30079;399;932062911
et;SCONJ;O;10;yes;1;399;932062911
minu;PRON;O;2;yes;1;399;932062911
tööd;NOUN;O;2;no;1;399;932062911
on;AUX;O;6;yes;1;399;932062911
tähele;ADV;O;2;no;1;399;932062911
pandud;VERB;O;1;no;1;399;932062911
mis;PRON;O;5;yes;1;399;932062911
tähendab;VERB;O;1;no;307512;399;932062911
ka;ADV;O;6;yes;3;399;932062911
tähelepanu;NOUN;O;1;no;219871;399;932062911
saadetele;NOUN;O;1;no;280;399;932062911
nii;ADV;O;2;yes;1;399;932062911
loodan;VERB;O;1;no;103320;399;932062911
Eesti;PROPN;O;3;no;1;399;932062911
lugu;NOUN;O;1;no;232536;399;932062911
keelesaade;NOUN;O;1;no;122;399;932062911
saavad;VERB;O;1;yes;358509;399;932062911
jälle;ADV;O;1;no;3;399;932062911
kuulajaid;NOUN;O;1;no;3078;399;932062911
rohkem;ADV;O;1;yes;2;399;932062911
juurde;ADV;O;1;yes;557678;399;932062911
Olev;PROPN;O;1;yes;7691;399;932062911
Kenk;PROPN;O;1;no;637;399;932062911
õnnitles;VERB;O;1;no;1369;399;932062911
vestles;VERB;O;1;no;2828;399;932062911
vanima;ADJ;O;1;no;3787;399;932062911
tegutseva;ADJ;O;1;no;7766;399;932062911
meesnäitlejaga;NOUN;O;1;no;8;399;932062911
Ugala;PROPN;O;1;no;7168;399;932062911
teatri;NOUN;O;1;no;35581;399;932062911
näitleja;NOUN;O;2;no;1;399;932062911
Peeter;PROPN;O;2;no;1;399;932062911
Jürgens;PROPN;O;2;no;1636;399;932062911
mõtted;NOUN;O;1;no;51684;399;932062911
siis;ADV;O;3;yes;1;399;932062911
peast;NOUN;O;1;no;29914;399;932062911
läbi;ADV;O;1;yes;1;399;932062911
käisid;VERB;O;1;no;40600;399;932062911
kui;SCONJ;O;4;yes;1;399;932062911
täna;ADV;O;1;no;603123;399;932062911
saite;VERB;O;2;yes;7708;399;932062911
teada;VERB;O;1;no;1;399;932062911
olete;AUX;O;1;yes;148316;399;932062911
saanud;VERB;O;1;yes;1;399;932062911
?;PUNCT;O;3;no;0;399;932062911
ei;AUX;O;5;yes;13;399;932062911
oska;VERB;O;2;no;1;399;932062911
isegi;ADV;O;1;yes;2;399;932062911
mitte;ADV;O;1;yes;1;399;932062911
veel;ADV;O;2;yes;3;399;932062911
seisukohta;NOUN;O;1;no;16175;399;932062911
võttes;VERB;O;1;no;94185;399;932062911
mõju;NOUN;O;1;no;172513;399;932062911
alles;ADV;O;1;yes;353389;399;932062911
ärkamise;NOUN;O;1;no;2071;399;932062911
pealt;ADP;O;1;yes;173407;399;932062911
tuli;VERB;O;2;yes;1;399;932062911
Münuse;PROPN;O;1;no;0;399;932062911
oli;AUX;O;2;yes;1;399;932062911
ehmatus;NOUN;O;2;no;2005;399;932062911
täielik;ADJ;O;1;no;1;399;932062911
natuke;ADV;O;1;no;4;399;932062911
aega;NOUN;O;1;no;1;399;932062911
läks;VERB;O;1;yes;322964;399;932062911
mööda;ADV;O;1;yes;1;399;932062911
ikka;ADV;O;2;yes;1;399;932062911
meeletu;ADJ;O;1;no;14451;399;932062911
rõõm;NOUN;O;4;no;37974;399;932062911
püha;ADJ;O;1;no;47198;399;932062911
vaata;VERB;O;1;no;227312;399;932062911
kui;ADV;O;1;yes;1;399;932062911
tore;ADJ;O;1;no;1;399;932062911
mind;PRON;O;1;yes;1;399;932062911
pandi;VERB;O;1;no;51003;399;932062911
sellise;DET;O;1;yes;1;399;932062911
suure;ADJ;O;1;no;314613;399;932062911
autasu;NOUN;O;1;no;4341;399;932062911
puhul;ADP;O;1;yes;594480;399;932062911
sest;SCONJ;O;1;yes;1;399;932062911
see;PRON;O;2;yes;1;399;932062911
ainult;ADV;O;1;yes;1;399;932062911
saab;VERB;O;1;yes;2;399;932062911
mingisuguse;DET;O;1;yes;8293;399;932062911
tunnustuse;NOUN;O;2;no;11453;399;932062911
ordeni;NOUN;O;2;no;2089;399;932062911
pälvis;VERB;O;1;no;28510;399;932062911
helilooja;NOUN;O;1;no;19844;399;932062911
Tõnu;PROPN;O;1;no;35437;399;932062911
Naissoo;PROPN;O;1;no;893;399;932062911
mille;PRON;O;1;yes;1;399;932062911
eest;ADP;O;2;yes;1105733;399;932062911
te;PRON;O;5;yes;1;399;932062911
arvate;VERB;O;1;no;20357;399;932062911
selle;DET;O;3;yes;2;399;932062911
õhina;NOUN;O;1;no;249;399;932062911
arvan;VERB;O;1;no;1;399;932062911
eks;ADV;O;1;yes;278151;399;932062911
enam-vähem;ADV;O;1;no;34691;399;932062911
olnud;AUX;O;1;yes;3;399;932062911
nagu;SCONJ;O;1;yes;1;399;932062911
interpreet;NOUN;O;1;no;470;399;932062911
enam;ADV;O;1;yes;4;399;932062911
võib-olla;ADV;O;1;yes;1;399;932062911
heliloojad;NOUN;O;1;no;1954;399;932062911
kuigi;SCONJ;O;1;yes;497733;399;932062911
noh;INTJ;O;2;yes;114943;399;932062911
selline;ADJ;O;1;yes;532929;399;932062911
ütleme;VERB;O;1;no;25688;399;932062911
loominguga;NOUN;O;1;no;4708;399;932062911
tegelemise;NOUN;O;1;no;2925;399;932062911
kõrgaeg;NOUN;O;1;no;770;399;932062911
kuskil;ADV;O;3;yes;1;399;932062911
kaheksakümnendat;ADJ;O;1;no;32;399;932062911
sai;AUX;O;1;yes;1;399;932062911
50-le;NUM;O;1;no;0;399;932062911
filmile;NOUN;O;1;no;6641;399;932062911
paarikümnele;NUM;O;1;no;367;399;932062911
teatrietendusele;NOUN;O;1;no;106;399;932062911
muusika;NOUN;O;1;no;1;399;932062911
tehtud;ADJ;O;1;yes;464935;399;932062911
teate;PROPN;O;1;no;58380;399;932062911
kuhu;ADV;O;1;yes;273677;399;932062911
panete;VERB;O;2;no;3565;399;932062911
kappi;NOUN;O;1;no;8742;399;932062911
ilusti;ADV;O;1;no;62731;399;932062911
padjakesed;NOUN;O;1;no;418;399;932062911
peale;ADV;O;1;yes;1;399;932062911
või;CCONJ;O;2;yes;1;399;932062911
üritate;VERB;O;1;no;623;399;932062911
kanda;VERB;O;1;no;104507;399;932062911
võimalikult;ADV;O;1;no;1;399;932062911
palju;ADV;O;2;yes;3;399;932062911
mida;PRON;O;1;yes;1;399;932062911
sa;PRON;O;3;yes;1;399;932062911
üldse;ADV;O;1;no;2;399;932062911
teha;VERB;O;1;yes;1;399;932062911
auväärt;NOUN;O;1;no;1504;399;932062911
sai;VERB;O;2;yes;1;399;932062911
televisioonis;PROPN;O;1;no;4653;399;932062911
filmidele;NOUN;O;2;no;2319;399;932062911
seriaalidele;NOUN;O;1;no;85;399;932062911
teksti;NOUN;O;1;no;60272;399;932062911
peale;ADP;O;1;yes;1;399;932062911
lugenud;ADJ;O;1;no;46587;399;932062911
Toomas;PROPN;O;2;no;53356;399;932062911
Lasmann;PROPN;O;2;no;53;399;932062911
olev;ADJ;O;1;yes;77976;399;932062911
kingi;NOUN;O;1;no;13038;399;932062911
usutlus;NOUN;O;1;no;375;399;932062911
see;DET;O;1;yes;1;399;932062911
teade;NOUN;O;1;no;21919;399;932062911
riiklikust;ADJ;O;1;no;2997;399;932062911
tunnustusest;NOUN;O;1;no;468;399;932062911
mõtteid;NOUN;O;1;no;58975;399;932062911
tekitas;VERB;O;1;no;36430;399;932062911
esialgu;ADV;O;1;yes;86090;399;932062911
osanud;VERB;O;1;no;50845;399;932062911
midagi;PRON;O;2;yes;1;399;932062911
mõelda;VERB;O;1;no;1;399;932062911
ega;ADV;O;1;yes;706448;399;932062911
praegu;ADV;O;1;yes;1;399;932062911
paar;NUM;O;1;no;1;399;932062911
tundi;NOUN;O;1;no;179391;399;932062911
hiljem;ADV;O;1;no;1;399;932062911
sain;VERB;O;1;yes;269417;399;932062911
aru;NOUN;O;1;no;1;399;932062911
juuda;NOUN;O;1;no;174;399;932062911
tunnustus;NOUN;O;1;no;9519;399;932062911
töö;NOUN;O;1;no;1;399;932062911
siin;ADV;O;1;yes;1;399;932062911
aastakümneid;NOUN;O;1;no;19095;399;932062911
teinud;VERB;O;2;yes;303200;399;932062911
tahtsite;VERB;O;1;no;868;399;932062911
saada;VERB;O;1;yes;1;399;932062911
näitlejaks;NOUN;O;1;no;1617;399;932062911
teist;PRON;O;1;yes;1;399;932062911
telerežissöör;NOUN;O;1;no;168;399;932062911
nüüd;ADV;O;2;yes;1116542;399;932062911
aastaid;NOUN;O;1;no;123301;399;932062911
juba;ADV;O;1;yes;1;399;932062911
tegelete;VERB;O;1;no;1350;399;932062911
pealelugemisega;NOUN;O;1;no;88;399;932062911
tunne;NOUN;O;2;no;173963;399;932062911
olla;AUX;O;1;yes;4;399;932062911
inimene;NOUN;O;1;no;352593;399;932062911
kelle;PRON;O;1;yes;349125;399;932062911
häält;NOUN;O;1;no;42268;399;932062911
tunnevad;VERB;O;1;no;35632;399;932062911
absoluutselt;ADV;O;1;no;1;399;932062911
kõik;DET;O;1;yes;1;399;932062911
inimesed;NOUN;O;1;no;1;399;932062911
Eestis;PROPN;O;1;no;1;399;932062911
niisugune;DET;O;1;yes;18292;399;932062911
hea;ADJ;O;2;no;2;399;932062911
teisest;DET;O;1;yes;1;399;932062911
küljest;NOUN;O;1;yes;53746;399;932062911
ega;CCONJ;O;1;yes;706448;399;932062911
ta;PRON;O;1;yes;1;399;932062911
selles;DET;O;1;yes;1;399;932062911
mõttes;NOUN;O;1;no;154572;399;932062911
mulle;PRON;O;1;yes;1;399;932062911
juhul;NOUN;O;1;yes;2;399;932062911
anna;VERB;O;1;no;1;399;932062911
niisuguse;DET;O;1;yes;8737;399;932062911
