word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;2628;932062911
õhtust;NOUN;O;1;no;10221;2628;932062911
olen;AUX;O;2;yes;1162614;2628;932062911
Alo;PROPN;O;2;no;1;2628;932062911
Põldmäe;PROPN;O;2;no;1616;2628;932062911
ja;CCONJ;O;102;yes;1;2628;932062911
tänase;ADJ;O;2;no;39179;2628;932062911
saate;NOUN;O;1;yes;170136;2628;932062911
esimese;ADJ;O;1;no;1;2628;932062911
poole;ADP;O;2;yes;1;2628;932062911
pühendan;VERB;O;1;no;995;2628;932062911
Eesti;PROPN;O;18;no;1;2628;932062911
Oscaritele;PROPN;O;1;no;165;2628;932062911
klaverimeistritele;NOUN;O;1;no;2;2628;932062911
nendega;PRON;O;1;yes;116171;2628;932062911
seotud;ADJ;O;1;no;459660;2628;932062911
materjalidele;NOUN;O;1;no;3392;2628;932062911
,;PUNCT;O;154;no;0;2628;932062911
mis;PRON;O;10;yes;1;2628;932062911
asuvad;VERB;O;1;no;79607;2628;932062911
teatri-;NOUN;O;3;no;3749;2628;932062911
muusikamuuseumis;NOUN;O;1;no;148;2628;932062911
.;PUNCT;O;161;no;0;2628;932062911
peab;AUX;O;2;yes;1;2628;932062911
kohe;ADV;O;2;yes;5;2628;932062911
ütlema;VERB;O;1;no;1;2628;932062911
et;SCONJ;O;24;yes;1;2628;932062911
klaverite;NOUN;O;9;no;222;2628;932062911
valdkond;NOUN;O;1;no;14396;2628;932062911
on;AUX;O;56;yes;1;2628;932062911
Eestis;PROPN;O;5;no;1;2628;932062911
küllaltki;ADV;O;3;no;27156;2628;932062911
vähe;ADV;O;2;no;198716;2628;932062911
uuritud;VERB;O;2;no;14024;2628;932062911
ala;NOUN;O;1;no;92514;2628;932062911
siiski;ADV;O;3;yes;566546;2628;932062911
on;VERB;O;3;yes;1;2628;932062911
olemas;VERB;O;4;yes;1;2628;932062911
üks;DET;O;4;yes;2;2628;932062911
põhjalik;ADJ;O;1;no;16831;2628;932062911
käsikirjaline;ADJ;O;1;no;296;2628;932062911
töö;NOUN;O;4;no;1;2628;932062911
Virve;PROPN;O;1;no;2051;2628;932062911
Urve;PROPN;O;1;no;7726;2628;932062911
lipuselt;NOUN;O;1;no;0;2628;932062911
see;PRON;O;20;yes;1;2628;932062911
kannab;VERB;O;1;no;57594;2628;932062911
nime;NOUN;O;2;no;1;2628;932062911
kaks;NUM;O;3;no;2;2628;932062911
aastasada;NOUN;O;1;no;203;2628;932062911
muusikamuuseumi;NOUN;O;3;no;241;2628;932062911
fondis;NOUN;O;1;no;1166;2628;932062911
aga;ADV;O;8;yes;1;2628;932062911
ka;ADV;O;17;yes;3;2628;932062911
üliõpilastöö;NOUN;O;1;no;57;2628;932062911
aastast;NOUN;O;8;no;178832;2628;932062911
1969;NUM;O;1;no;0;2628;932062911
Tallinna;PROPN;O;6;no;457387;2628;932062911
riikliku;ADJ;O;1;no;44899;2628;932062911
konservatooriumi;NOUN;O;1;no;3042;2628;932062911
üliõpilase;NOUN;O;1;no;2683;2628;932062911
Maret;PROPN;O;2;no;6720;2628;932062911
Tomsoni;PROPN;O;1;no;372;2628;932062911
eesti;ADJ;O;12;no;1;2628;932062911
klaveritest;NOUN;O;3;no;18;2628;932062911
vanadest;ADJ;O;2;no;7866;2628;932062911
klaverimeistritest;NOUN;O;3;no;3;2628;932062911
vaat;ADV;O;1;yes;18879;2628;932062911
need;DET;O;2;yes;1283582;2628;932062911
tööd;NOUN;O;3;no;1;2628;932062911
kannavadki;VERB;O;1;no;94;2628;932062911
endas;PRON;O;1;yes;48671;2628;932062911
põhiliselt;ADV;O;3;no;30462;2628;932062911
siiani;ADV;O;1;yes;113417;2628;932062911
materjale;NOUN;O;1;no;27663;2628;932062911
vanade;ADJ;O;1;no;27682;2628;932062911
kohta;ADP;O;4;yes;1;2628;932062911
mitmed;PRON;O;1;yes;97581;2628;932062911
Kalbol;PROPN;O;1;no;0;2628;932062911
toodavad;VERB;O;1;no;6656;2628;932062911
tsitaadid;NOUN;O;1;no;1999;2628;932062911
faktitki;NOUN;O;1;no;0;2628;932062911
