word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kunstiministeerium;NOUN;O;4;no;48;9349;932062911
.;PUNCT;O;194;no;0;9349;932062911
tere;INTJ;O;5;yes;149143;9349;932062911
tulemast;VERB;O;1;yes;10169;9349;932062911
kunstiministeeriumisse;NOUN;O;1;no;0;9349;932062911
te;PRON;O;4;yes;1;9349;932062911
kuulate;VERB;O;1;no;753;9349;932062911
kunstiministeeriumi;NOUN;O;1;no;22;9349;932062911
,;PUNCT;O;957;no;0;9349;932062911
mina;PRON;O;11;yes;1;9349;932062911
olen;AUX;O;11;yes;1162614;9349;932062911
Indrek;PROPN;O;6;no;1;9349;932062911
Grigor;PROPN;O;4;no;685;9349;932062911
11.;ADJ;O;1;no;0;9349;932062911
veebruari;NOUN;O;1;no;24968;9349;932062911
avas;VERB;O;1;no;30402;9349;932062911
Eesti;PROPN;O;9;no;1;9349;932062911
kunstiväljal;NOUN;O;1;no;319;9349;932062911
leviva;ADJ;O;1;no;2307;9349;932062911
kontsertturismiga;NOUN;O;2;no;0;9349;932062911
seotud;ADJ;O;5;no;459660;9349;932062911
küsimuste;NOUN;O;2;no;27431;9349;932062911
ringi;ADV;O;4;yes;1;9349;932062911
Pandora;PROPN;O;1;no;1243;9349;932062911
laegas;NOUN;O;1;no;1716;9349;932062911
sai;AUX;O;2;yes;1;9349;932062911
sellega;PRON;O;19;yes;441200;9349;932062911
avatud;VERB;O;3;no;202081;9349;932062911
ja;CCONJ;O;246;yes;1;9349;932062911
võin;AUX;O;3;yes;1;9349;932062911
teile;PRON;O;1;yes;136281;9349;932062911
kallid;ADJ;O;1;no;27704;9349;932062911
kuulajad;NOUN;O;1;no;3770;9349;932062911
lubada;VERB;O;1;no;1;9349;932062911
et;SCONJ;O;412;yes;1;9349;932062911
tänane;ADJ;O;1;no;36646;9349;932062911
ei;AUX;O;86;yes;13;9349;932062911
jää;VERB;O;1;no;84143;9349;932062911
viimaseks;ADJ;O;1;no;21365;9349;932062911
teema;NOUN;O;2;no;1;9349;932062911
arenduseks;NOUN;O;1;no;798;9349;932062911
selles;DET;O;30;yes;1;9349;932062911
küsimuses;NOUN;O;1;no;20312;9349;932062911
hiljuti;ADV;O;2;no;112312;9349;932062911
oli;AUX;O;43;yes;1;9349;932062911
paralleelselt;ADV;O;2;no;16023;9349;932062911
kaks;NUM;O;4;no;2;9349;932062911
näitust;NOUN;O;8;no;11114;9349;932062911
mille;PRON;O;8;yes;1;9349;932062911
keskmes;NOUN;O;3;no;15023;9349;932062911
seisis;VERB;O;2;no;32432;9349;932062911
sittuitsionismil;NOUN;O;1;no;0;9349;932062911
Redi;PROPN;O;2;no;273;9349;932062911
Meidesteetikal;PROPN;O;1;no;0;9349;932062911
põhineb;VERB;O;1;no;49122;9349;932062911
võttestik;NOUN;O;1;no;59;9349;932062911
kõnelusteks;NOUN;O;1;no;258;9349;932062911
näitusteks;NOUN;O;1;no;134;9349;932062911
olid;AUX;O;6;yes;1;9349;932062911
Anneli;PROPN;O;4;no;15297;9349;932062911
porri;NOUN;O;4;no;1019;9349;932062911
kureeritud;ADJ;O;4;no;1641;9349;932062911
roomio;NOUN;O;1;no;0;9349;932062911
Juulia;PROPN;O;3;no;136;9349;932062911
Tartu;PROPN;O;3;no;2;9349;932062911
Y;PROPN;O;1;yes;1;9349;932062911
galeriis;NOUN;O;12;no;9439;9349;932062911
Tallinna;PROPN;O;2;no;457387;9349;932062911
hobusepea;NOUN;O;8;no;242;9349;932062911
eksponeeritud;ADJ;O;1;no;5626;9349;932062911
mattays;NOUN;O;1;no;0;9349;932062911
Mangi;PROPN;O;1;no;711;9349;932062911
rahvusvaheline;ADJ;O;1;no;53316;9349;932062911
grupinäitus;NOUN;O;1;no;184;9349;932062911
lätters;NOUN;O;2;no;0;9349;932062911
padi;NOUN;O;2;no;7051;9349;932062911
juustes;NOUN;O;1;no;2380;9349;932062911
