word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
see;PRON;O;23;yes;1;4541;932062911
on;AUX;O;115;yes;1;4541;932062911
mahukas;ADJ;O;1;no;8966;4541;932062911
köide;NOUN;O;1;no;3992;4541;932062911
.;PUNCT;O;187;no;0;4541;932062911
valgete;ADJ;O;1;no;11338;4541;932062911
kaantega;NOUN;O;1;no;2834;4541;932062911
peal;ADV;O;1;yes;1;4541;932062911
nimi;NOUN;O;3;no;1;4541;932062911
,;PUNCT;O;456;no;0;4541;932062911
mis;PRON;O;14;yes;1;4541;932062911
eestlastele;NOUN;O;1;no;12647;4541;932062911
hästi;ADV;O;6;no;1;4541;932062911
tuntud;ADJ;O;3;no;141729;4541;932062911
Paul;PROPN;O;6;no;36663;4541;932062911
Keres;PROPN;O;4;no;1482;4541;932062911
malekell;NOUN;O;1;no;13;4541;932062911
ja;CCONJ;O;181;yes;1;4541;932062911
algav;ADJ;O;1;no;4487;4541;932062911
malepartii;NOUN;O;1;no;84;4541;932062911
sellesse;DET;O;1;yes;1;4541;932062911
raamatusse;NOUN;O;1;no;6590;4541;932062911
koondatud;VERB;O;1;no;8371;4541;932062911
meie;PRON;O;6;yes;3;4541;932062911
malesuuruse;ADJ;O;1;no;0;4541;932062911
kõik;DET;O;12;yes;1;4541;932062911
partiid;NOUN;O;11;no;2758;4541;932062911
kui;SCONJ;O;49;yes;1;4541;932062911
me;PRON;O;20;yes;1;4541;932062911
siin;ADV;O;10;yes;1;4541;932062911
lehti;NOUN;O;1;no;13654;4541;932062911
pöörame;VERB;O;1;no;3316;4541;932062911
siis;ADV;O;86;yes;1;4541;932062911
näeme;VERB;O;1;no;54038;4541;932062911
et;SCONJ;O;88;yes;1;4541;932062911
Kerese;PROPN;O;5;no;1662;4541;932062911
foto;NOUN;O;1;no;1;4541;932062911
tema;PRON;O;17;yes;1;4541;932062911
abiga;NOUN;O;3;no;32025;4541;932062911
kaasa;ADV;O;3;no;1;4541;932062911
Maria;PROPN;O;2;no;1;4541;932062911
saatesõnad;NOUN;O;2;no;83;4541;932062911
sellel;DET;O;3;yes;240763;4541;932062911
leheküljel;NOUN;O;1;no;8342;4541;932062911
kus;ADV;O;11;yes;1;4541;932062911
tavaliselt;ADV;O;1;no;1;4541;932062911
tegijad;NOUN;O;1;no;16052;4541;932062911
