word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
olen;AUX;O;5;yes;1162614;4929;932062911
Peeter;PROPN;O;3;no;1;4929;932062911
Helme;PROPN;O;2;no;42522;4929;932062911
ning;CCONJ;O;5;yes;5765046;4929;932062911
algab;VERB;O;1;no;159717;4929;932062911
saatesarja;NOUN;O;1;no;1843;4929;932062911
nii;ADV;O;29;yes;1;4929;932062911
nad;PRON;O;15;yes;1174316;4929;932062911
tapsidki;VERB;O;4;no;81;4929;932062911
meie;PRON;O;8;yes;3;4929;932062911
Ferdinandi;PROPN;O;3;no;583;4929;932062911
üheksas;ADJ;O;1;no;5665;4929;932062911
ja;CCONJ;O;167;yes;1;4929;932062911
viimane;ADJ;O;2;no;183748;4929;932062911
saade;NOUN;O;1;no;23008;4929;932062911
.;PUNCT;O;229;no;0;4929;932062911
varasema;ADJ;O;1;no;14494;4929;932062911
kaheksa;NUM;O;2;no;78768;4929;932062911
saate;NOUN;O;3;yes;170136;4929;932062911
jooksul;ADP;O;2;yes;563172;4929;932062911
oleme;AUX;O;1;yes;419376;4929;932062911
läbi;ADV;O;6;yes;1;4929;932062911
võtnud;VERB;O;2;no;143292;4929;932062911
elu;NOUN;O;4;no;1;4929;932062911
olu;NOUN;O;1;no;1756;4929;932062911
enne;ADP;O;3;yes;1;4929;932062911
sõda;NOUN;O;19;no;40260;4929;932062911
sõja;NOUN;O;10;no;36638;4929;932062911
ajal;ADP;O;2;no;1;4929;932062911
pärast;ADP;O;9;yes;2;4929;932062911
seda;PRON;O;24;yes;2;4929;932062911
nüüd;ADV;O;17;yes;1116542;4929;932062911
on;AUX;O;142;yes;1;4929;932062911
tegelikult;ADV;O;4;no;1;4929;932062911
aeg;NOUN;O;3;no;1;4929;932062911
rääkida;VERB;O;4;no;1;4929;932062911
sellest;PRON;O;8;yes;933385;4929;932062911
,;PUNCT;O;393;no;0;4929;932062911
mis;PRON;O;33;yes;1;4929;932062911
juba;ADV;O;9;yes;1;4929;932062911
pealkirjas;NOUN;O;1;no;6653;4929;932062911
kogu;DET;O;6;yes;1;4929;932062911
olemas;VERB;O;3;yes;1;4929;932062911
olnud;AUX;O;10;yes;3;4929;932062911
nimelt;ADV;O;8;no;1;4929;932062911
kirjandusest;NOUN;O;3;no;4075;4929;932062911
raamatutest;NOUN;O;1;no;7642;4929;932062911
ülemöödunud;ADJ;O;1;no;2001;4929;932062911
saates;NOUN;O;2;no;52531;4929;932062911
ütles;VERB;O;2;no;618630;4929;932062911
Eesti;PROPN;O;3;no;1;4929;932062911
diplomaatide;NOUN;O;1;no;2015;4929;932062911
