word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;3321;932062911
õhtust;NOUN;O;1;no;10221;3321;932062911
,;PUNCT;O;208;no;0;3321;932062911
kell;NOUN;O;1;no;675076;3321;932062911
on;AUX;O;99;yes;1;3321;932062911
kuus;NUM;O;2;no;154867;3321;932062911
ning;CCONJ;O;13;yes;5765046;3321;932062911
Päevakaja;PROPN;O;2;no;100;3321;932062911
võtab;VERB;O;1;no;215700;3321;932062911
kokku;ADV;O;3;yes;1;3321;932062911
tänasest;ADJ;O;1;no;19941;3321;932062911
olulisema;ADJ;O;1;no;4035;3321;932062911
meil;PRON;O;5;yes;1;3321;932062911
ja;CCONJ;O;91;yes;1;3321;932062911
maailmas;NOUN;O;1;no;175510;3321;932062911
.;PUNCT;O;172;no;0;3321;932062911
stuudios;NOUN;O;1;no;17679;3321;932062911
toimetaja;NOUN;O;1;no;22523;3321;932062911
Margitta;PROPN;O;1;no;595;3321;932062911
Otsmaa;PROPN;O;1;no;430;3321;932062911
Eesti;PROPN;O;21;no;1;3321;932062911
asub;VERB;O;1;no;273380;3321;932062911
kaaluma;VERB;O;1;no;7970;3321;932062911
mõtet;NOUN;O;2;no;99971;3321;932062911
esitada;VERB;O;7;no;104279;3321;932062911
Euroopa;PROPN;O;21;no;720735;3321;932062911
liidule;NOUN;O;1;no;6325;3321;932062911
taotlus;NOUN;O;1;no;19758;3321;932062911
jagada;VERB;O;1;no;81757;3321;932062911
liidu;NOUN;O;1;no;115815;3321;932062911
toetused;NOUN;O;2;no;8177;3321;932062911
tulevikus;NOUN;O;2;no;97858;3321;932062911
kaheks;NUM;O;6;no;26320;3321;932062911
eraldada;VERB;O;1;no;12245;3321;932062911
regiooniks;NOUN;O;2;no;194;3321;932062911
territooriumiks;NOUN;O;2;no;267;3321;932062911
Harjumaa;PROPN;O;2;no;17097;3321;932062911
ülejäänud;ADJ;O;3;no;118786;3321;932062911
jagamise;NOUN;O;5;no;11871;3321;932062911
puhul;ADP;O;4;yes;594480;3321;932062911
võiksime;AUX;O;3;yes;11721;3321;932062911
teoreetiliselt;ADV;O;3;no;11867;3321;932062911
või;CCONJ;O;9;yes;1;3321;932062911
võita;VERB;O;3;no;54707;3321;932062911
150;NUM;O;2;no;0;3321;932062911
miljonit;NUM;O;6;no;168274;3321;932062911
kuni;CCONJ;O;3;yes;1;3321;932062911
500;NUM;O;2;no;0;3321;932062911
isegi;ADV;O;3;yes;2;3321;932062911
kuni;ADV;O;4;yes;1;3321;932062911
700;NUM;O;2;no;0;3321;932062911
USA-s;PROPN;O;2;no;23452;3321;932062911
Marylandi;PROPN;O;2;no;755;3321;932062911
osariigis;NOUN;O;2;no;12678;3321;932062911
leidis;VERB;O;3;no;98764;3321;932062911
riikliku;ADJ;O;2;no;44899;3321;932062911
julgeoleku;NOUN;O;2;no;16961;3321;932062911
agentuuri;NOUN;O;2;no;7215;3321;932062911
NSA;PROPN;O;2;no;1177;3321;932062911
lähistel;ADP;O;2;no;17951;3321;932062911
aset;NOUN;O;2;no;63440;3321;932062911
tulite;VERB;O;1;yes;2037;3321;932062911
tulistamisjuhtum;NOUN;O;2;no;18;3321;932062911
mille;PRON;O;2;yes;1;3321;932062911
käigus;ADP;O;1;no;186237;3321;932062911
sai;AUX;O;3;yes;1;3321;932062911
haavata;VERB;O;1;no;6545;3321;932062911
vähemalt;ADV;O;3;yes;1;3321;932062911
üks;DET;O;4;yes;2;3321;932062911
inimene;NOUN;O;3;no;352593;3321;932062911
komisjon;NOUN;O;3;no;96688;3321;932062911
pakkus;VERB;O;1;no;46911;3321;932062911
välja;ADV;O;10;yes;1;3321;932062911
esimees;NOUN;O;1;no;91160;3321;932062911
arutelu;NOUN;O;3;no;1;3321;932062911
paberi;NOUN;O;1;no;12337;3321;932062911
Liidu;PROPN;O;9;no;179189;3321;932062911
järgmise;ADJ;O;3;yes;110338;3321;932062911
eelarve;NOUN;O;8;no;62569;3321;932062911
kohta;ADP;O;7;yes;1;3321;932062911
komisjoni;NOUN;O;2;no;120451;3321;932062911
asepresident;NOUN;O;1;no;9471;3321;932062911
Andrus;PROPN;O;3;no;1;3321;932062911
Ansip;PROPN;O;3;no;7266;3321;932062911
suuresti;ADV;O;2;no;36363;3321;932062911
initseeritud;ADJ;O;1;no;10;3321;932062911
ka;ADV;O;34;yes;3;3321;932062911
Brexitist;PROPN;O;2;no;518;3321;932062911
tuleb;VERB;O;5;yes;1;3321;932062911
rohkem;ADV;O;3;yes;2;3321;932062911
debateerida;VERB;O;2;no;154;3321;932062911
selle;PRON;O;4;yes;2;3321;932062911
üle;ADP;O;8;yes;2;3321;932062911
milleks;ADV;O;2;yes;1;3321;932062911
raha;NOUN;O;5;no;1;3321;932062911
kulutada;VERB;O;2;no;17598;3321;932062911
mitte;ADV;O;6;yes;1;3321;932062911
keskenduda;VERB;O;3;no;30153;3321;932062911
siis;ADV;O;41;yes;1;3321;932062911
sellele;DET;O;2;yes;1;3321;932062911
protsendi;NOUN;O;2;no;32532;3321;932062911
sajandiku;NOUN;O;2;no;468;3321;932062911
lõhkiajamisele;NOUN;O;2;no;1;3321;932062911
homsest;NOUN;O;2;no;5703;3321;932062911
saab;AUX;O;6;yes;2;3321;932062911
tuludega;NOUN;O;1;no;529;3321;932062911
operatsioone;NOUN;O;1;no;3043;3321;932062911
möödunud;ADJ;O;2;no;119351;3321;932062911
aasta;NOUN;O;5;no;2;3321;932062911
