word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;732;932062911
,;PUNCT;O;80;no;0;732;932062911
tegullede;NOUN;O;1;no;0;732;932062911
mulgi;ADJ;O;2;no;4038;732;932062911
uudiseid;NOUN;O;1;no;23282;732;932062911
.;PUNCT;O;24;no;0;732;932062911
seekord;ADV;O;1;yes;140765;732;932062911
kõneleme;VERB;O;1;no;876;732;932062911
sellest;PRON;O;1;yes;933385;732;932062911
kuidas;ADV;O;4;yes;2;732;932062911
kaitse;NOUN;O;1;no;103581;732;932062911
hakkajat;NOUN;O;1;no;277;732;932062911
noort;ADJ;O;1;no;21031;732;932062911
inimest;NOUN;O;1;no;1;732;932062911
oma;PRON;O;4;yes;1;732;932062911
hakanud;VERB;O;1;yes;89906;732;932062911
Illiksem;PROPN;O;1;no;0;732;932062911
külan;VERB;O;1;no;24;732;932062911
kohvibuti;NOUN;O;1;no;0;732;932062911
pidame;VERB;O;1;no;11;732;932062911
Valgamaal;PROPN;O;1;no;4894;732;932062911
põdrale;NOUN;O;1;no;357;732;932062911
vallandillyksen;NOUN;O;1;no;0;732;932062911
Riidaja;PROPN;O;2;no;410;732;932062911
küla;NOUN;O;1;no;99091;732;932062911
on;AUX;O;16;yes;1;732;932062911
kuna;SCONJ;O;2;yes;974412;732;932062911
ei;AUX;O;3;yes;13;732;932062911
ole;AUX;O;1;yes;1;732;932062911
juba;ADV;O;3;yes;1;732;932062911
palju;ADV;O;5;yes;3;732;932062911
aastaid;NOUN;O;2;no;123301;732;932062911
kohvi;NOUN;O;1;no;53233;732;932062911
buti;NOUN;O;1;no;1;732;932062911
ega;CCONJ;O;1;yes;706448;732;932062911
kõrtsiollu;NOUN;O;1;no;0;732;932062911
omlid;VERB;O;1;no;0;732;932062911
valla;NOUN;O;2;no;131909;732;932062911
uus;ADJ;O;1;no;1;732;932062911
kodukohvik;NOUN;O;1;no;448;732;932062911
mäekoda;NOUN;O;1;no;0;732;932062911
seda;PRON;O;2;yes;2;732;932062911
peab;VERB;O;2;yes;1;732;932062911
Marika;PROPN;O;2;no;10751;732;932062911
Soots;PROPN;O;1;no;1440;732;932062911
ja;CCONJ;O;23;yes;1;732;932062911
Kaido;PROPN;O;3;no;16432;732;932062911
soolate;NOUN;O;1;no;4;732;932062911
tähenduses;NOUN;O;1;no;20382;732;932062911
päevas;NOUN;O;1;no;86042;732;932062911
saame;VERB;O;1;yes;1;732;932062911
enamjagu;NOUN;O;1;no;294;732;932062911
omakandi;ADV;O;1;no;592;732;932062911
inimesi;NOUN;O;1;no;293390;732;932062911
hulka;NOUN;O;1;yes;115932;732;932062911
võõrid;NOUN;O;1;no;4;732;932062911
kahtyllykse;NOUN;O;1;no;0;732;932062911
kohvipoodi;NOUN;O;1;no;28;732;932062911
käte;NOUN;O;1;no;23263;732;932062911
Leidan;PROPN;O;1;no;0;732;932062911
tekkunum;ADJ;O;1;no;0;732;932062911
esiti;ADV;O;1;no;4378;732;932062911
püsikundede;NOUN;O;2;no;27;732;932062911
kes;PRON;O;3;yes;1;732;932062911
hindame;VERB;O;1;no;4805;732;932062911
pererahva;NOUN;O;1;no;1703;732;932062911
lahkust;NOUN;O;1;no;758;732;932062911
perenaise;NOUN;O;1;no;4188;732;932062911
enda;PRON;O;1;yes;2;732;932062911
tõttu;ADP;O;1;yes;1;732;932062911
häid;ADJ;O;1;no;77274;732;932062911
sööke;NOUN;O;1;no;1799;732;932062911
mess;NOUN;O;1;no;3009;732;932062911
pärast;ADP;O;3;yes;2;732;932062911
tulli;VERB;O;1;no;1060;732;932062911
Marikal;PROPN;O;1;no;59;732;932062911
Kaidol;PROPN;O;1;no;184;732;932062911
mõtte;NOUN;O;1;no;1;732;932062911
mõisa;NOUN;O;1;no;45860;732;932062911
vanasse;ADJ;O;1;no;4138;732;932062911
piima;NOUN;O;1;no;34107;732;932062911
kööki;NOUN;O;2;no;16202;732;932062911
kodukohvik-deta;NOUN;O;1;no;0;732;932062911
kõneleb;VERB;O;1;no;13179;732;932062911
nüüd;ADV;O;2;yes;1116542;732;932062911
peremees;NOUN;O;1;no;17413;732;932062911
soolete;NOUN;O;1;no;0;732;932062911
esi;NOUN;O;2;no;4402;732;932062911
too;PRON;O;1;yes;71439;732;932062911
oli;AUX;O;3;yes;1;732;932062911
tagasi;ADV;O;1;yes;2;732;932062911
kui;SCONJ;O;2;yes;1;732;932062911
vaatasime;VERB;O;1;no;14670;732;932062911
maja;NOUN;O;3;no;229948;732;932062911
nii;ADV;O;1;yes;1;732;932062911
rääma;NOUN;O;1;no;546;732;932062911
lännu;NOUN;O;1;no;1103;732;932062911
et;SCONJ;O;12;yes;1;732;932062911
tollega;PRON;O;1;yes;707;732;932062911
lapsepõlvekodu;NOUN;O;1;no;995;732;932062911
tahtsin;VERB;O;1;no;58451;732;932062911
nagu;SCONJ;O;7;yes;1;732;932062911
omale;PRON;O;1;yes;75256;732;932062911
mõtleme;VERB;O;1;no;11745;732;932062911
siin;ADV;O;3;yes;1;732;932062911
kohvikute;NOUN;O;1;no;2697;732;932062911
ette;ADP;O;1;yes;1;732;932062911
siis;ADV;O;9;yes;1;732;932062911
saigi;AUX;O;1;no;15886;732;932062911
ära;ADV;O;1;yes;1;732;932062911
teostitud;VERB;O;1;no;0;732;932062911
seedimine;NOUN;O;1;no;2134;732;932062911
aste;NOUN;O;1;no;7063;732;932062911
lännu;ADJ;O;1;no;1103;732;932062911
esimene;ADJ;O;1;no;1;732;932062911
aasta;NOUN;O;1;no;2;732;932062911
ikka;ADV;O;2;yes;1;732;932062911
suure;ADJ;O;1;no;314613;732;932062911
tööga;NOUN;O;1;no;30828;732;932062911
vaibaga;NOUN;O;1;no;809;732;932062911
kõigepealt;ADV;O;2;yes;78869;732;932062911
puhastete;ADJ;O;1;no;0;732;932062911
remontidete;NOUN;O;1;no;0;732;932062911
tulla;VERB;O;1;yes;204607;732;932062911
peale;ADP;O;3;yes;1;732;932062911
läks;VERB;O;1;yes;322964;732;932062911
peaaegu;ADV;O;1;yes;1;732;932062911
pool;NUM;O;1;yes;1;732;932062911
aastat;NOUN;O;3;no;581405;732;932062911
lahti;ADV;O;1;no;1;732;932062911
Tom;PROPN;O;1;no;16115;732;932062911
olnud;AUX;O;2;yes;3;732;932062911
paar-kolm;NUM;O;1;no;4294;732;932062911
kuud;NOUN;O;1;no;144637;732;932062911
kas;ADV;O;1;yes;1;732;932062911
neid;PRON;O;1;yes;1;732;932062911
esimese;ADJ;O;1;no;1;732;932062911
Tekuna;PROPN;O;1;no;0;732;932062911
käige;VERB;O;1;no;2475;732;932062911
siitsamast;ADJ;O;1;no;1869;732;932062911
naabervallast;NOUN;O;1;no;103;732;932062911
käest;NOUN;O;1;yes;108479;732;932062911
need;PRON;O;1;yes;1283582;732;932062911
mõne;DET;O;1;yes;238679;732;932062911
kohaliku;ADJ;O;1;no;86059;732;932062911
kõiksugurahvast;NOUN;O;1;no;0;732;932062911
rõõmulike;ADJ;O;1;no;0;732;932062911
kui;CCONJ;O;1;yes;1;732;932062911
kliente;NOUN;O;1;no;24237;732;932062911
amme;NOUN;O;1;no;181;732;932062911
toda;PRON;O;1;yes;6535;732;932062911
meil;PRON;O;2;yes;1;732;932062911
esialgu;ADV;O;2;yes;86090;732;932062911
jätkub;VERB;O;1;no;68185;732;932062911
tuleb;VERB;O;3;yes;1;732;932062911
kindlasti;ADV;O;1;no;4;732;932062911
ka;ADV;O;4;yes;3;732;932062911
mõnu;NOUN;O;1;no;5336;732;932062911
mis;PRON;O;6;yes;1;732;932062911
majan;VERB;O;1;no;48;732;932062911
enne;ADP;O;1;yes;1;732;932062911
mullu;ADV;O;1;no;64846;732;932062911
19.;ADJ;O;1;no;0;732;932062911
sajandi;NOUN;O;1;no;92226;732;932062911
algusest;NOUN;O;1;no;65768;732;932062911
Mõisa;PROPN;O;1;no;2683;732;932062911
haigud;NOUN;O;1;no;2;732;932062911
ette;ADV;O;2;yes;1;732;932062911
siia;ADV;O;2;yes;1;732;932062911
sai;VERB;O;1;yes;1;732;932062911
piimakööke;NOUN;O;1;no;0;732;932062911
inimese;NOUN;O;1;no;1;732;932062911
tekitati;VERB;O;1;no;2536;732;932062911
kolhoosi;NOUN;O;3;no;6366;732;932062911
õigemini;ADV;O;1;no;17256;732;932062911
ikke;ADV;O;1;no;4222;732;932062911
korterid;NOUN;O;1;no;7670;732;932062911
Etti;PROPN;O;1;no;588;732;932062911
korteri;NOUN;O;1;no;39149;732;932062911
seal;ADV;O;2;yes;1;732;932062911
teisel;ADJ;O;1;yes;144232;732;932062911
pool;ADV;O;1;yes;1;732;932062911
haigul;NOUN;O;1;no;0;732;932062911
töökoda;NOUN;O;1;no;3685;732;932062911
ladu;NOUN;O;1;no;4191;732;932062911
kummi;NOUN;O;1;no;6257;732;932062911
traktorividina;NOUN;O;1;no;0;732;932062911
lõppu;NOUN;O;1;no;1;732;932062911
siit;ADV;O;1;yes;213017;732;932062911
mehhaaniku;NOUN;O;1;no;152;732;932062911
