word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
on;VERB;O;12;yes;1;5503;932062911
õhtu;NOUN;O;4;no;55295;5503;932062911
juba;ADV;O;18;yes;1;5503;932062911
on;AUX;O;138;yes;1;5503;932062911
hämar;ADJ;O;1;no;2447;5503;932062911
ja;CCONJ;O;221;yes;1;5503;932062911
kaminatuli;ADV;O;1;no;125;5503;932062911
mõnusalt;ADV;O;1;no;36900;5503;932062911
soe;ADJ;O;2;no;65004;5503;932062911
.;PUNCT;O;256;no;0;5503;932062911
kolmekesi;ADV;O;1;no;6060;5503;932062911
riiklikust;ADJ;O;2;no;2997;5503;932062911
akadeemilisest;ADJ;O;2;no;699;5503;932062911
teatrist;NOUN;O;2;no;3449;5503;932062911
Vanemuine;PROPN;O;2;no;2802;5503;932062911
,;PUNCT;O;537;no;0;5503;932062911
näitlejad;NOUN;O;2;no;15287;5503;932062911
Endel;PROPN;O;5;no;5901;5503;932062911
Ani;PROPN;O;5;no;807;5503;932062911
Elmar;PROPN;O;8;no;8373;5503;932062911
Salulaht;PROPN;O;2;no;13;5503;932062911
meie;PRON;O;14;yes;3;5503;932062911
kasutada;VERB;O;2;no;1;5503;932062911
magnet;NOUN;O;1;no;8371;5503;932062911
tofon;VERB;O;1;no;0;5503;932062911
helilintidega;NOUN;O;1;no;2;5503;932062911
repertuaarist;NOUN;O;1;no;1681;5503;932062911
SalulahtAga;PROPN;O;1;no;0;5503;932062911
nikerdab;VERB;O;1;no;132;5503;932062911
puutüki;NOUN;O;3;no;87;5503;932062911
kallal;ADP;O;2;yes;34028;5503;932062911
nurgas;NOUN;O;1;no;15168;5503;932062911
sületäis;NOUN;O;2;no;278;5503;932062911
halge;ADJ;O;1;no;250;5503;932062911
kaminad;NOUN;O;1;no;632;5503;932062911
värvis;VERB;O;1;no;2481;5503;932062911
sõrmitseb;VERB;O;1;no;61;5503;932062911
nii;ADV;O;43;yes;1;5503;932062911
algab;VERB;O;3;no;159717;5503;932062911
õhtumehed;NOUN;O;1;no;0;5503;932062911
mitme;DET;O;1;yes;79380;5503;932062911
tahuga;NOUN;O;1;no;99;5503;932062911
vast;ADV;O;6;no;70578;5503;932062911
alustame;VERB;O;1;no;16595;5503;932062911
kõigepealt;ADV;O;1;yes;78869;5503;932062911
mis;PRON;O;24;yes;1;5503;932062911
teid;PRON;O;2;yes;90143;5503;932062911
ühendab;VERB;O;3;no;25438;5503;932062911
?;PUNCT;O;24;no;0;5503;932062911
kust;ADV;O;1;yes;187128;5503;932062911
tekkis;VERB;O;1;no;106765;5503;932062911
sõprus;NOUN;O;1;no;1;5503;932062911
pole;AUX;O;4;yes;1;5503;932062911
neelanud;VERB;O;1;no;1262;5503;932062911
ühes;DET;O;5;yes;149044;5503;932062911
majas;NOUN;O;2;no;73109;5503;932062911
val;NOUN;O;1;no;703;5503;932062911
töötada;VERB;O;1;no;57797;5503;932062911
teatris;NOUN;O;9;no;20298;5503;932062911
seda;PRON;O;26;yes;2;5503;932062911
kindlasti;ADV;O;1;no;4;5503;932062911
palju;ADV;O;18;yes;3;5503;932062911
aastaid;NOUN;O;1;no;123301;5503;932062911
veel;ADV;O;12;yes;3;5503;932062911
rahvast;NOUN;O;1;no;53099;5503;932062911
aga;CCONJ;O;38;yes;1;5503;932062911
siis;ADV;O;118;yes;1;5503;932062911
rohkem;ADV;O;3;yes;2;5503;932062911
just;ADV;O;4;yes;1;5503;932062911
see;PRON;O;51;yes;1;5503;932062911
et;SCONJ;O;79;yes;1;5503;932062911
me;PRON;O;8;yes;1;5503;932062911
korteris;NOUN;O;1;no;27703;5503;932062911
kõige;ADV;O;6;yes;1;5503;932062911
neid;PRON;O;8;yes;1;5503;932062911
ühes;PRON;O;1;yes;149044;5503;932062911
ehitasime;VERB;O;1;no;1949;5503;932062911
selle;DET;O;12;yes;2;5503;932062911
maja;NOUN;O;3;no;229948;5503;932062911
ütlesime;VERB;O;1;no;2743;5503;932062911
elamise;NOUN;O;1;no;10892;5503;932062911
oli;AUX;O;63;yes;1;5503;932062911
51.;ADJ;O;1;no;0;5503;932062911
aasta;NOUN;O;3;no;2;5503;932062911
sügisel;NOUN;O;1;no;82434;5503;932062911
teises;DET;O;1;yes;116522;5503;932062911
suveks;NOUN;O;1;no;12156;5503;932062911
sai;AUX;O;4;yes;1;5503;932062911
valmis;ADJ;O;6;no;1;5503;932062911
sees;ADV;O;4;yes;1;5503;932062911
kumbki;DET;O;1;yes;24482;5503;932062911
mees;NOUN;O;7;no;1;5503;932062911
sai;VERB;O;2;yes;1;5503;932062911
omale;PRON;O;3;yes;75256;5503;932062911
toa;NOUN;O;1;no;25463;5503;932062911
