word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
stuudios;NOUN;O;1;no;17679;4129;932062911
on;AUX;O;60;yes;1;4129;932062911
Gustav;PROPN;O;4;no;14714;4129;932062911
Naan;PROPN;O;3;no;1001;4129;932062911
.;PUNCT;O;228;no;0;4129;932062911
ma;PRON;O;33;yes;2;4129;932062911
ei;AUX;O;47;yes;13;4129;932062911
ole;AUX;O;9;yes;1;4129;932062911
muidugi;ADV;O;16;yes;423963;4129;932062911
nii;ADV;O;33;yes;1;4129;932062911
naiivne;ADJ;O;2;no;5955;4129;932062911
või;CCONJ;O;25;yes;1;4129;932062911
suur;ADJ;O;6;no;1;4129;932062911
optimist;NOUN;O;1;no;1881;4129;932062911
,;PUNCT;O;367;no;0;4129;932062911
et;SCONJ;O;83;yes;1;4129;932062911
loodaksin;VERB;O;1;no;128;4129;932062911
oma;PRON;O;9;yes;1;4129;932062911
viimaste;ADJ;O;1;no;42871;4129;932062911
aastate;NOUN;O;1;no;99658;4129;932062911
mõttetegevuse;NOUN;O;1;no;296;4129;932062911
kvintessents;NOUN;O;1;no;337;4129;932062911
tilgutaks;VERB;O;1;no;20;4129;932062911
just;ADV;O;2;yes;1;4129;932062911
sellesse;DET;O;1;yes;1;4129;932062911
saatesse;NOUN;O;1;no;3846;4129;932062911
kuid;CCONJ;O;1;yes;1;4129;932062911
oleme;AUX;O;1;yes;419376;4129;932062911
tänulikud;ADJ;O;1;no;9909;4129;932062911
võimaluse;NOUN;O;1;no;120836;4129;932062911
eest;ADP;O;2;yes;1105733;4129;932062911
küsitleda;VERB;O;1;no;1059;4129;932062911
teda;PRON;O;3;yes;378606;4129;932062911
ja;CCONJ;O;89;yes;1;4129;932062911
kuulata;VERB;O;1;no;1;4129;932062911
60.;ADJ;O;1;no;0;4129;932062911
juubeli;NOUN;O;1;no;5359;4129;932062911
künnisel;NOUN;O;1;no;815;4129;932062911
Ene;PROPN;O;2;no;12895;4129;932062911
andmeil;NOUN;O;1;no;14810;4129;932062911
peaks;AUX;O;2;yes;4;4129;932062911
see;DET;O;12;yes;1;4129;932062911
päev;NOUN;O;4;no;1;4129;932062911
saabuma;VERB;O;1;no;4042;4129;932062911
seitsmeteistkümnendal;ADJ;O;1;no;101;4129;932062911
mail;NOUN;O;1;no;84227;4129;932062911
teile;PRON;O;2;yes;136281;4129;932062911
andnud;VERB;O;1;no;113536;4129;932062911
midagi;PRON;O;10;yes;1;4129;932062911
mainimisväärset;ADJ;O;1;no;72;4129;932062911
memuaarkirjanduse;NOUN;O;1;no;15;4129;932062911
lugemine;NOUN;O;1;no;30511;4129;932062911
varajases;ADJ;O;1;no;3464;4129;932062911
lapsepõlves;NOUN;O;1;no;12164;4129;932062911
nähtavasti;ADV;O;7;no;10262;4129;932062911
küllaltki;ADV;O;2;no;27156;4129;932062911
palju;ADV;O;6;yes;3;4129;932062911
kuigi;SCONJ;O;1;yes;497733;4129;932062911
detaile;NOUN;O;1;no;15823;4129;932062911
taastata;VERB;O;1;no;209;4129;932062911
loomulikult;ADV;O;2;no;169687;4129;932062911
raske;ADJ;O;1;no;2;4129;932062911
isal;NOUN;O;2;no;5393;4129;932062911
oli;AUX;O;61;yes;1;4129;932062911
nimelt;ADV;O;4;no;1;4129;932062911
täiesti;ADV;O;5;yes;1;4129;932062911
korralik;ADJ;O;1;no;1;4129;932062911
raamatukogu;NOUN;O;1;no;35412;4129;932062911
mida;PRON;O;7;yes;1;4129;932062911
ta;PRON;O;15;yes;1;4129;932062911
loek;NOUN;O;1;no;0;4129;932062911
kogunud;VERB;O;1;no;28908;4129;932062911
sealhulgas;ADV;O;1;no;127859;4129;932062911
hästi;ADV;O;4;no;1;4129;932062911
populaarteaduslikku;ADJ;O;1;no;198;4129;932062911
kirjandust;NOUN;O;1;no;3;4129;932062911
teatmekirjandust;NOUN;O;1;no;60;4129;932062911
sellest;DET;O;2;yes;933385;4129;932062911
ajast;NOUN;O;1;no;83984;4129;932062911
peale;ADV;O;1;yes;1;4129;932062911
hakanud;VERB;O;1;yes;89906;4129;932062911
lugu;NOUN;O;1;no;232536;4129;932062911
pidama;VERB;O;1;yes;45765;4129;932062911
entsüklopeediates;NOUN;O;1;no;33;4129;932062911
siis;ADV;O;56;yes;1;4129;932062911
ka;ADV;O;20;yes;3;4129;932062911
memuaare;NOUN;O;2;no;721;4129;932062911
eriti;ADV;O;4;no;3;4129;932062911
teadlaste;NOUN;O;1;no;22035;4129;932062911
mäletan;VERB;O;3;no;49289;4129;932062911
näiteks;ADV;O;13;no;1;4129;932062911
suurte;ADJ;O;2;no;68929;4129;932062911
väejuhtide;NOUN;O;1;no;138;4129;932062911
elloloode;NOUN;O;1;no;0;4129;932062911
jätnud;VERB;O;2;no;45236;4129;932062911
pooltki;VERB;O;1;no;2820;4129;932062911
seda;PRON;O;21;yes;2;4129;932062911
seda;DET;O;1;yes;2;4129;932062911
muljet;NOUN;O;1;no;18328;4129;932062911
mis;PRON;O;25;yes;1;4129;932062911
ütleme;VERB;O;11;no;25688;4129;932062911
teadusmeeste;NOUN;O;1;no;16;4129;932062911
elulaad;NOUN;O;1;no;753;4129;932062911
kõige;ADV;O;15;yes;1;4129;932062911
teadlased;NOUN;O;1;no;42970;4129;932062911
kirjutavad;VERB;O;1;no;13635;4129;932062911
tähelt;NOUN;O;1;no;180;4129;932062911
vähe;ADV;O;3;no;198716;4129;932062911
annab;VERB;O;2;no;376890;4129;932062911
teie;PRON;O;12;yes;1;4129;932062911
sünnikohana;NOUN;O;1;no;53;4129;932062911
Vladivostoki;PROPN;O;1;no;265;4129;932062911
mõnest;DET;O;1;yes;18874;4129;932062911
varasemast;ADJ;O;1;no;18911;4129;932062911
intervjuust;NOUN;O;1;no;2072;4129;932062911
olen;AUX;O;3;yes;1162614;4129;932062911
lugenud;VERB;O;1;no;46587;4129;932062911
te;PRON;O;8;yes;1;4129;932062911
olete;AUX;O;5;yes;148316;4129;932062911
sündinud;VERB;O;2;no;94229;4129;932062911
Vaikse;PROPN;O;1;no;4595;4129;932062911
ookeani;NOUN;O;1;no;17313;4129;932062911
ääres;ADP;O;1;yes;83845;4129;932062911
asuvas;ADJ;O;1;no;25031;4129;932062911
väikeses;ADJ;O;1;no;17928;4129;932062911
külas;NOUN;O;2;no;1;4129;932062911
tähendab;VERB;O;43;no;307512;4129;932062911
sünnikoht;NOUN;O;1;no;990;4129;932062911
jah;ADV;O;9;yes;408065;4129;932062911
ikkagi;ADV;O;10;yes;1;4129;932062911
Vladivostok;PROPN;O;1;no;184;4129;932062911
meta;NOUN;O;2;no;1006;4129;932062911
ainult;ADV;O;8;yes;1;4129;932062911
haigla;NOUN;O;1;no;39003;4129;932062911
kus;ADV;O;7;yes;1;4129;932062911
ilmale;NOUN;O;1;no;9081;4129;932062911
tulin;VERB;O;2;yes;25343;4129;932062911
Advokaadi;PROPN;O;1;no;26;4129;932062911
vastakis;NOUN;O;1;no;0;4129;932062911
vaid;ADV;O;2;yes;1232215;4129;932062911
vanemad;NOUN;O;1;no;1;4129;932062911
elasid;VERB;O;1;no;16665;4129;932062911
sel;DET;O;5;yes;1;4129;932062911
ajal;NOUN;O;13;no;1;4129;932062911
aga;CCONJ;O;34;yes;1;4129;932062911
seis;NOUN;O;2;no;36879;4129;932062911
üsna;ADV;O;3;yes;1;4129;932062911
varsti;ADV;O;2;no;1;4129;932062911
pärast;ADP;O;8;yes;2;4129;932062911
nad;PRON;O;3;yes;1174316;4129;932062911
kolisid;VERB;O;1;no;3590;4129;932062911
maale;NOUN;O;1;no;31244;4129;932062911
sealsamas;ADV;O;1;no;11055;4129;932062911
läheduses;NOUN;O;2;no;42743;4129;932062911
otsejoones;ADV;O;1;no;2151;4129;932062911
üle;ADP;O;3;yes;2;4129;932062911
lahe;NOUN;O;1;no;1;4129;932062911
40;NUM;O;1;no;0;4129;932062911
kilomeetrit;NOUN;O;1;no;35408;4129;932062911
lapsepõlv;NOUN;O;1;no;6318;4129;932062911
möödus;VERB;O;1;no;1;4129;932062911
suuremas;ADJ;O;1;no;17129;4129;932062911
osas;NOUN;O;1;no;1;4129;932062911
maal;NOUN;O;1;no;2;4129;932062911
see;PRON;O;24;yes;1;4129;932062911
olnudki;AUX;O;2;no;15063;4129;932062911
väeti;ADJ;O;1;no;581;4129;932062911
küla;NOUN;O;6;no;99091;4129;932062911
päris;ADV;O;6;yes;1;4129;932062911
esimesed;ADJ;O;2;no;105971;4129;932062911
aastad;NOUN;O;1;no;32623;4129;932062911
olid;AUX;O;10;yes;1;4129;932062911
lähemad;ADJ;O;1;no;1309;4129;932062911
naabrid;NOUN;O;1;no;12725;4129;932062911
umbes;ADV;O;6;yes;1;4129;932062911
kolme;NUM;O;2;no;196915;4129;932062911
kilomeetri;NOUN;O;1;no;37408;4129;932062911
kaugusel;ADP;O;1;no;149210;4129;932062911
ükskõik;ADV;O;1;yes;2;4129;932062911
su;PRON;O;1;yes;217135;4129;932062911
kahes;NUM;O;1;no;35977;4129;932062911
suunas;NOUN;O;4;no;115112;4129;932062911
olnud;AUX;O;12;yes;3;4129;932062911
küll;ADV;O;2;yes;1;4129;932062911
taiga;ADJ;O;1;no;496;4129;932062911
eeltaiga;NOUN;O;1;no;0;4129;932062911
külanimetust;NOUN;O;1;no;0;4129;932062911
kandis;VERB;O;1;no;51490;4129;932062911
paik;NOUN;O;1;no;17238;4129;932062911
?;PUNCT;O;17;no;0;4129;932062911
ametlikult;ADV;O;1;no;37435;4129;932062911
kogu;DET;O;7;yes;1;4129;932062911
sellel;DET;O;1;yes;240763;4129;932062911
hiiglaslikul;ADJ;O;1;no;188;4129;932062911
territooriumil;NOUN;O;1;no;28908;4129;932062911
kos;ADV;O;1;no;576;4129;932062911
hõredalt;ADV;O;1;no;1786;4129;932062911
asusid;VERB;O;1;no;14784;4129;932062911
mõned;DET;O;4;yes;1;4129;932062911
üksikud;ADJ;O;1;no;19457;4129;932062911
talud;NOUN;O;1;no;3094;4129;932062911
nimi;NOUN;O;4;no;1;4129;932062911
igal;DET;O;3;yes;1;4129;932062911
sellel;PRON;O;2;yes;240763;4129;932062911
sama;ADV;O;2;yes;1;4129;932062911
seal;ADV;O;12;yes;1;4129;932062911
krundil;NOUN;O;1;no;6328;4129;932062911
kohal;NOUN;O;1;yes;212505;4129;932062911
veel;ADV;O;11;yes;3;4129;932062911
omaette;ADV;O;2;yes;56995;4129;932062911
talu;NOUN;O;1;no;55656;4129;932062911
Hutar;PROPN;O;1;no;0;4129;932062911
kultuurne;ADJ;O;2;no;1032;4129;932062911
imelik;ADJ;O;1;no;1;4129;932062911
tea;VERB;O;1;no;1;4129;932062911
mõni;DET;O;5;yes;285029;4129;932062911
maamõõtja;NOUN;O;1;no;541;4129;932062911
äranägemise;NOUN;O;1;no;3131;4129;932062911
järgi;ADP;O;2;yes;476833;4129;932062911
need;DET;O;4;yes;1283582;4129;932062911
nimed;NOUN;O;1;no;1;4129;932062911
panid;VERB;O;1;no;29918;4129;932062911
näed;VERB;O;1;no;58850;4129;932062911
nüüd;ADV;O;11;yes;1116542;4129;932062911
kõik;PRON;O;12;yes;1;4129;932062911
oled;AUX;O;1;yes;383406;4129;932062911
külalised;NOUN;O;1;no;27957;4129;932062911
jooksva;ADJ;O;1;no;5350;4129;932062911
poodne;ADJ;O;1;no;0;4129;932062911
vaba;ADJ;O;1;no;136300;4129;932062911
aga;ADV;O;2;yes;1;4129;932062911
hiljem;ADV;O;9;no;1;4129;932062911
juba;ADV;O;16;yes;1;4129;932062911
tükk;NOUN;O;2;no;40521;4129;932062911
maad;NOUN;O;1;no;44553;4129;932062911
rohkem;ADV;O;5;yes;2;4129;932062911
moodi;ADP;O;1;no;58888;4129;932062911
Linda;PROPN;O;2;no;12199;4129;932062911
seejärel;ADV;O;2;yes;213239;4129;932062911
Liivi;PROPN;O;1;no;13312;4129;932062911
lähikonnas;NOUN;O;1;no;2332;4129;932062911
elas;VERB;O;1;no;43773;4129;932062911
teisi;DET;O;2;yes;130732;4129;932062911
Eesti;PROPN;O;4;no;1;4129;932062911
peresid;NOUN;O;1;no;7746;4129;932062911
pärin;VERB;O;1;no;397;4129;932062911
tal;PRON;O;3;yes;2;4129;932062911
kosjas;NOUN;O;1;no;173;4129;932062911
küllalt;ADV;O;2;no;24803;4129;932062911
kaugel;ADV;O;1;no;1;4129;932062911
oliivikülas;NOUN;O;1;no;0;4129;932062911
ülekaalus;NOUN;O;1;no;4441;4129;932062911
eest;ADV;O;2;yes;1105733;4129;932062911
lähedane;ADJ;O;1;no;10218;4129;932062911
tööd;NOUN;O;2;no;1;4129;932062911
tegi;VERB;O;3;yes;277360;4129;932062911
eisaa;NOUN;O;1;no;196;4129;932062911
pesa;NOUN;O;1;no;1;4129;932062911
põline;ADJ;O;1;no;2233;4129;932062911
meremees;NOUN;O;1;no;1;4129;932062911
kui;SCONJ;O;28;yes;1;4129;932062911
sündisin;VERB;O;1;no;2243;4129;932062911
50;NUM;O;2;no;0;4129;932062911
aastat;NOUN;O;2;no;581405;4129;932062911
vana;ADJ;O;1;no;1;4129;932062911
jäi;VERB;O;2;no;335822;4129;932062911
maalases;NOUN;O;1;no;0;4129;932062911
töötas;VERB;O;1;no;64414;4129;932062911
kalades;NOUN;O;1;no;410;4129;932062911
tahes;ADV;O;1;no;50928;4129;932062911
tõelisena;ADJ;O;1;no;98;4129;932062911
aja;NOUN;O;5;no;309245;4129;932062911
kohta;ADP;O;2;yes;1;4129;932062911
möödunud;ADJ;O;2;no;119351;4129;932062911
sajandi;NOUN;O;1;no;92226;4129;932062911
69.;ADJ;O;1;no;0;4129;932062911
aastal;NOUN;O;5;no;1128701;4129;932062911
tolle;DET;O;1;yes;23411;4129;932062911
Eestis;PROPN;O;5;no;1;4129;932062911
saada;VERB;O;2;yes;1;4129;932062911
kohust;NOUN;O;1;no;1263;4129;932062911
Talvet;PROPN;O;1;no;937;4129;932062911
alevist;NOUN;O;1;no;405;4129;932062911
koolis;NOUN;O;2;no;1;4129;932062911
käinud;VERB;O;1;no;130517;4129;932062911
saavutas;VERB;O;1;no;34485;4129;932062911
pidevalt;ADV;O;4;no;152117;4129;932062911
Ani;PROPN;O;2;no;807;4129;932062911
edasi;ADV;O;10;yes;1;4129;932062911
õppinud;VERB;O;1;no;43490;4129;932062911
üks;DET;O;10;yes;2;4129;932062911
lapsepõlvest;NOUN;O;2;no;12094;4129;932062911
ilmselt;ADV;O;1;no;335103;4129;932062911
omandatud;ADJ;O;1;no;12546;4129;932062911
harjumus;NOUN;O;2;no;6629;4129;932062911
lugeda;VERB;O;1;no;1;4129;932062911
tegemised;NOUN;O;1;no;8737;4129;932062911
vähegi;ADV;O;1;no;1;4129;932062911
loba;ADV;O;1;no;1807;4129;932062911
heid;NOUN;O;1;no;14;4129;932062911
nina;NOUN;O;1;no;43627;4129;932062911
raamatus;NOUN;O;1;no;45382;4129;932062911
nii-öelda;ADV;O;13;no;15923;4129;932062911
jääk;NOUN;O;1;no;2656;4129;932062911
lapsed;NOUN;O;2;no;244765;4129;932062911
omandasid;VERB;O;1;no;1540;4129;932062911
täpselt;ADV;O;5;no;1;4129;932062911
asi;NOUN;O;3;no;431981;4129;932062911
selles;DET;O;5;yes;1;4129;932062911
mõttes;NOUN;O;2;no;154572;4129;932062911
kasvajad;NOUN;O;1;no;1150;4129;932062911
õnnestunud;VERB;O;1;no;52630;4129;932062911
elu;NOUN;O;9;no;1;4129;932062911
jooksul;ADP;O;5;yes;563172;4129;932062911
praktiliselt;ADV;O;1;no;43080;4129;932062911
kunagi;ADV;O;2;yes;1;4129;932062911
igavust;NOUN;O;1;no;1677;4129;932062911
tunda;VERB;O;1;no;116925;4129;932062911
paneb;VERB;O;2;no;105327;4129;932062911
imestama;VERB;O;1;no;5809;4129;932062911
keegi;PRON;O;1;yes;1;4129;932062911
kaebab;VERB;O;1;no;1873;4129;932062911
annan;VERB;O;1;no;35094;4129;932062911
iga;DET;O;4;yes;2;4129;932062911
oska;VERB;O;2;no;1;4129;932062911
õieti;ADV;O;2;no;23287;4129;932062911
ette;ADV;O;7;yes;1;4129;932062911
kujutada;VERB;O;2;no;23456;4129;932062911
tunne;NOUN;O;5;no;173963;4129;932062911
inimesed;NOUN;O;2;no;1;4129;932062911
kellega;PRON;O;1;yes;88307;4129;932062911
vahetult;ADV;O;1;no;40064;4129;932062911
kokku;ADV;O;2;yes;1;4129;932062911
puutunud;VERB;O;1;no;22158;4129;932062911
