word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
klassikaraadio;NOUN;O;1;no;633;6662;932062911
kuulajad;NOUN;O;1;no;3770;6662;932062911
eetris;NOUN;O;1;no;15475;6662;932062911
on;AUX;O;231;yes;1;6662;932062911
taas;ADV;O;4;no;1;6662;932062911
Tartu;PROPN;O;13;no;2;6662;932062911
kultuurielu;NOUN;O;1;no;3731;6662;932062911
saade;NOUN;O;1;no;23008;6662;932062911
,;PUNCT;O;754;no;0;6662;932062911
salli;VERB;O;1;no;13460;6662;932062911
talla;NOUN;O;1;no;3469;6662;932062911
ja;CCONJ;O;163;yes;1;6662;932062911
mina;PRON;O;5;yes;1;6662;932062911
olen;AUX;O;7;yes;1162614;6662;932062911
rõhku;NOUN;O;2;no;16255;6662;932062911
vahe;NOUN;O;1;no;71209;6662;932062911
täna;ADV;O;2;no;603123;6662;932062911
teemaks;NOUN;O;3;no;26428;6662;932062911
mood;NOUN;O;9;no;5155;6662;932062911
kuna;SCONJ;O;12;yes;974412;6662;932062911
tulemas;VERB;O;5;yes;35031;6662;932062911
moeetendus;NOUN;O;4;no;437;6662;932062911
.;PUNCT;O;160;no;0;6662;932062911
performance;NOUN;O;6;no;2789;6662;932062911
tants;NOUN;O;7;no;11131;6662;932062911
tänavu;ADV;O;2;no;126280;6662;932062911
kolmandal;ADJ;O;1;no;29664;6662;932062911
mail;NOUN;O;2;no;84227;6662;932062911
vanas;ADJ;O;1;no;15186;6662;932062911
anatoomikumis;NOUN;O;2;no;210;6662;932062911
stuudios;NOUN;O;2;no;17679;6662;932062911
selle;PRON;O;17;yes;2;6662;932062911
tänavuselt;ADV;O;1;no;362;6662;932062911
koheldajad;NOUN;O;2;no;0;6662;932062911
Kristiina;PROPN;O;1;no;16382;6662;932062911
Paju;PROPN;O;4;no;5961;6662;932062911
peli;NOUN;O;1;no;99;6662;932062911
sisenema;VERB;O;1;no;1186;6662;932062911
tehe;NOUN;O;1;no;825;6662;932062911
tervist;NOUN;O;2;no;55333;6662;932062911
see;DET;O;30;yes;1;6662;932062911
muute;NOUN;O;1;no;46;6662;932062911
formas;ADJ;O;1;no;4;6662;932062911
kujunenud;VERB;O;1;no;1;6662;932062911
Tatu;PROPN;O;2;no;162;6662;932062911
tähtsamaks;ADJ;O;1;no;4952;6662;932062911
moesündmuseks;NOUN;O;1;no;1;6662;932062911
ka;ADV;O;146;yes;3;6662;932062911
teisi;DET;O;2;yes;130732;6662;932062911
moeetendusi;NOUN;O;2;no;87;6662;932062911
aga;CCONJ;O;43;yes;1;6662;932062911
see;PRON;O;109;yes;1;6662;932062911
kindlasti;ADV;O;26;no;4;6662;932062911
kõige;ADV;O;4;yes;1;6662;932062911
stabiilsem;ADJ;O;1;no;2270;6662;932062911
toimub;VERB;O;6;no;1;6662;932062911
juba;ADV;O;20;yes;1;6662;932062911
kuueteistkümnendat;ADJ;O;1;no;117;6662;932062911
korda;NOUN;O;3;no;1;6662;932062911
aasta;NOUN;O;15;no;2;6662;932062911
kehakeel;NOUN;O;1;no;1439;6662;932062911
mis;PRON;O;57;yes;1;6662;932062911
tegelikult;ADV;O;8;no;1;6662;932062911
