word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
niisiis;ADV;O;1;yes;49572;3868;932062911
,;PUNCT;O;355;no;0;3868;932062911
eks;ADV;O;10;yes;278151;3868;932062911
liipris;NOUN;O;1;no;1;3868;932062911
Aadu;PROPN;O;2;no;6347;3868;932062911
Hint;PROPN;O;3;no;1890;3868;932062911
ehk;CCONJ;O;1;yes;1;3868;932062911
külaskäik;NOUN;O;1;no;2582;3868;932062911
Eesti;PROPN;O;2;no;1;3868;932062911
NSV;PROPN;O;1;no;28548;3868;932062911
rahvakirjaniku;NOUN;O;1;no;131;3868;932062911
isikliku;ADJ;O;2;no;34829;3868;932062911
raamatukokku;NOUN;O;2;no;3574;3868;932062911
.;PUNCT;O;172;no;0;3868;932062911
öelge;VERB;O;2;no;7560;3868;932062911
palun;VERB;O;2;no;1;3868;932062911
mis;PRON;O;19;yes;1;3868;932062911
te;PRON;O;19;yes;1;3868;932062911
arvate;VERB;O;2;no;20357;3868;932062911
miks;ADV;O;4;yes;1;3868;932062911
inimene;NOUN;O;7;no;352593;3868;932062911
armastab;VERB;O;1;no;25212;3868;932062911
koguda;VERB;O;3;no;36137;3868;932062911
või;CCONJ;O;17;yes;1;3868;932062911
tal;PRON;O;2;yes;2;3868;932062911
on;AUX;O;125;yes;1;3868;932062911
kalduvus;NOUN;O;1;no;3866;3868;932062911
kõikvõimalikke;ADJ;O;1;no;7023;3868;932062911
asju;NOUN;O;4;no;2;3868;932062911
alates;ADP;O;1;yes;1;3868;932062911
markidest;NOUN;O;1;no;231;3868;932062911
ja;CCONJ;O;94;yes;1;3868;932062911
lõpetades;VERB;O;1;no;18098;3868;932062911
piiputena;NOUN;O;1;no;0;3868;932062911
mida;PRON;O;14;yes;1;3868;932062911
veel;ADV;O;8;yes;3;3868;932062911
kogutakse;VERB;O;1;no;9149;3868;932062911
tikku;NOUN;O;1;no;530;3868;932062911
doosiga;NOUN;O;1;no;2203;3868;932062911
öeldakse;VERB;O;2;no;36900;3868;932062911
ju;ADV;O;7;yes;843987;3868;932062911
nii;ADV;O;24;yes;1;3868;932062911
et;SCONJ;O;56;yes;1;3868;932062911
igal;DET;O;6;yes;1;3868;932062911
asjal;NOUN;O;1;no;8600;3868;932062911
pisut;ADV;O;7;yes;1;3868;932062911
ka;ADV;O;40;yes;3;3868;932062911
inimese;NOUN;O;2;no;1;3868;932062911
nägu;NOUN;O;2;no;1;3868;932062911
ruumil;NOUN;O;1;no;501;3868;932062911
seda;DET;O;17;yes;2;3868;932062911
kui;SCONJ;O;22;yes;1;3868;932062911
sellel;DET;O;1;yes;240763;3868;932062911
ruumi;NOUN;O;1;no;1;3868;932062911
sees;ADV;O;3;yes;1;3868;932062911
elaval;ADJ;O;1;no;1430;3868;932062911
