word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
ja;CCONJ;O;47;yes;1;1564;932062911
kuulajad;NOUN;O;1;no;3770;1564;932062911
täna;ADV;O;1;no;603123;1564;932062911
on;AUX;O;59;yes;1;1564;932062911
käes;NOUN;O;1;yes;144526;1564;932062911
kauaoodatud;ADJ;O;1;no;7450;1564;932062911
päev;NOUN;O;1;no;1;1564;932062911
,;PUNCT;O;159;no;0;1564;932062911
sest;SCONJ;O;2;yes;1;1564;932062911
juba;ADV;O;3;yes;1;1564;932062911
paari;NUM;O;1;no;121278;1564;932062911
tunni;NOUN;O;1;no;103935;1564;932062911
pärast;ADP;O;4;yes;2;1564;932062911
täpselt;ADV;O;1;no;1;1564;932062911
kell;NOUN;O;1;no;675076;1564;932062911
kolm;NUM;O;1;no;357415;1564;932062911
algab;VERB;O;2;no;159717;1564;932062911
laulu;NOUN;O;4;no;47103;1564;932062911
tantsupidu;NOUN;O;5;no;3755;1564;932062911
.;PUNCT;O;51;no;0;1564;932062911
tantsupeo;NOUN;O;4;no;5776;1564;932062911
peaproovi;NOUN;O;1;no;516;1564;932062911
saavad;AUX;O;1;yes;358509;1564;932062911
osalejad;NOUN;O;1;no;28381;1564;932062911
siis;ADV;O;36;yes;1;1564;932062911
pisut;ADV;O;1;yes;1;1564;932062911
puhata;VERB;O;1;no;1;1564;932062911
hetkel;NOUN;O;3;no;1;1564;932062911
seitse;NUM;O;1;no;64757;1564;932062911
kingad;NOUN;O;1;no;10725;1564;932062911
pastlad;NOUN;O;1;no;510;1564;932062911
uuesti;ADV;O;1;no;217170;1564;932062911
jalga;NOUN;O;1;no;37355;1564;932062911
tõmmata;VERB;O;1;no;47132;1564;932062911
näevad;VERB;O;1;no;45852;1564;932062911
vaatajaid;NOUN;O;1;no;3971;1564;932062911
esimest;ADJ;O;1;no;171652;1564;932062911
ametlikku;ADJ;O;1;no;11511;1564;932062911
etendust;NOUN;O;1;no;10819;1564;932062911
mina;PRON;O;4;yes;1;1564;932062911
olen;AUX;O;3;yes;1162614;1564;932062911
nüüd;ADV;O;1;yes;1116542;1564;932062911
ühendust;NOUN;O;1;no;107821;1564;932062911
võtnud;VERB;O;1;no;143292;1564;932062911
pealavastaja;NOUN;O;1;no;477;1564;932062911
Vaike;PROPN;O;4;no;2162;1564;932062911
rajastega;NOUN;O;1;no;0;1564;932062911
tere;INTJ;O;1;yes;149143;1564;932062911
tervist;NOUN;O;1;no;55333;1564;932062911
Rajaste;PROPN;O;3;no;213;1564;932062911
me;PRON;O;14;yes;1;1564;932062911
kuulasime;VERB;O;1;no;2585;1564;932062911
äsja;ADV;O;1;no;40629;1564;932062911
viimsest;ADJ;O;1;no;273;1564;932062911
reliikvia;NOUN;O;1;no;1361;1564;932062911
pärit;ADV;O;1;no;120474;1564;932062911
mässaja;NOUN;O;1;no;693;1564;932062911
sellega;PRON;O;1;yes;441200;1564;932062911
väljakul;NOUN;O;3;no;27100;1564;932062911
korraga;ADV;O;1;no;116474;1564;932062911
1536;NUM;O;1;no;0;1564;932062911
meest;NOUN;O;1;no;77110;1564;932062911
tants;NOUN;O;2;no;11131;1564;932062911
ise;PRON;O;4;yes;1;1564;932062911
kannab;VERB;O;1;no;57594;1564;932062911
nime;NOUN;O;1;no;1;1564;932062911
oma;PRON;O;18;yes;1;1564;932062911
õnne;NOUN;O;2;no;1;1564;932062911
sepad;NOUN;O;1;no;661;1564;932062911
selle;PRON;O;6;yes;2;1564;932062911
autor;NOUN;O;2;no;101658;1564;932062911
Mait;PROPN;O;2;no;8157;1564;932062911
Agu;PROPN;O;2;no;3659;1564;932062911
lavastaja;NOUN;O;1;no;23573;1564;932062911
olete;AUX;O;2;yes;148316;1564;932062911
teie;PRON;O;1;yes;1;1564;932062911
millesse;PRON;O;1;yes;17014;1564;932062911
või;CCONJ;O;19;yes;1;1564;932062911
õigemini;ADV;O;1;no;17256;1564;932062911
see;PRON;O;32;yes;1;1564;932062911
vist;ADV;O;3;yes;7;1564;932062911
nimestki;NOUN;O;1;no;227;1564;932062911
aru;NOUN;O;3;no;1;1564;932062911
saada;VERB;O;2;yes;1;1564;932062911
aga;CCONJ;O;4;yes;1;1564;932062911
mis;PRON;O;16;yes;1;1564;932062911
meeleoluga;NOUN;O;1;no;960;1564;932062911
tänavust;ADJ;O;1;no;3391;1564;932062911
alustame;VERB;O;1;no;16595;1564;932062911
tegelikult;ADV;O;1;no;1;1564;932062911
ju;ADV;O;7;yes;843987;1564;932062911
nii;ADV;O;7;yes;1;1564;932062911
et;SCONJ;O;52;yes;1;1564;932062911
eestimaal;NOUN;O;1;no;511;1564;932062911
tähistame;VERB;O;1;no;5276;1564;932062911
peame;AUX;O;1;yes;105050;1564;932062911
pärisorjusest;NOUN;O;2;no;292;1564;932062911
vabastamise;NOUN;O;1;no;5099;1564;932062911
kahesajandat;ADJ;O;1;no;25;1564;932062911
aastapäeva;NOUN;O;2;no;27107;1564;932062911
esimene;ADJ;O;1;no;1;1564;932062911
laulupidu;NOUN;O;1;no;4839;1564;932062911
oli;AUX;O;4;yes;1;1564;932062911
50.;ADJ;O;1;no;0;1564;932062911
tähistamine;NOUN;O;1;no;6435;1564;932062911
vabaks;ADJ;O;1;no;23346;1564;932062911
saamisest;NOUN;O;1;no;6132;1564;932062911
kuidagi;ADV;O;3;yes;228795;1564;932062911
nagu;SCONJ;O;8;yes;1;1564;932062911
selle;DET;O;8;yes;2;1564;932062911
tantsuga;NOUN;O;1;no;2206;1564;932062911
kummardus;NOUN;O;1;no;6879;1564;932062911
mõte;NOUN;O;3;no;1;1564;932062911
sinnapoole;ADV;O;1;yes;4932;1564;932062911
ükskõik;ADV;O;1;yes;2;1564;932062911
kuidas;ADV;O;7;yes;2;1564;932062911
kuna;SCONJ;O;1;yes;974412;1564;932062911
siin;ADV;O;8;yes;1;1564;932062911
Eestimaal;PROPN;O;2;no;7472;1564;932062911
oleme;AUX;O;3;yes;419376;1564;932062911
valmis;ADJ;O;1;no;1;1564;932062911
maa;NOUN;O;5;no;1;1564;932062911
eest;ADP;O;1;yes;1105733;1564;932062911
seisma;VERB;O;1;no;48771;1564;932062911
teda;PRON;O;3;yes;378606;1564;932062911
kaitsma;VERB;O;1;no;13843;1564;932062911
kui;SCONJ;O;21;yes;1;1564;932062911
200;NUM;O;1;no;0;1564;932062911
aastat;NOUN;O;2;no;581405;1564;932062911
tagasi;ADP;O;2;yes;2;1564;932062911
veel;ADV;O;4;yes;3;1564;932062911
mõned;DET;O;1;yes;1;1564;932062911
30;NUM;O;1;no;0;1564;932062911
see;DET;O;15;yes;1;1564;932062911
meestevägi;NOUN;O;1;no;37;1564;932062911
seal;ADV;O;12;yes;1;1564;932062911
