word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
mina;PRON;O;1;yes;1;480;932062911
olen;AUX;O;1;yes;1162614;480;932062911
Andres;PROPN;O;3;no;64234;480;932062911
,;PUNCT;O;53;no;0;480;932062911
te;PRON;O;1;yes;1;480;932062911
kuulate;VERB;O;1;no;753;480;932062911
uunikumi;NOUN;O;1;no;234;480;932062911
.;PUNCT;O;15;no;0;480;932062911
1982.;ADJ;O;1;no;0;480;932062911
aastal;NOUN;O;2;no;1128701;480;932062911
Leningradis;PROPN;O;1;no;1611;480;932062911
sündinud;ADJ;O;2;no;94229;480;932062911
raja;NOUN;O;2;no;28777;480;932062911
on;AUX;O;13;yes;1;480;932062911
Eesti;PROPN;O;1;no;1;480;932062911
kümnevõistleja;NOUN;O;1;no;673;480;932062911
kelle;PRON;O;1;yes;349125;480;932062911
isiklik;ADJ;O;1;no;35773;480;932062911
rekord;NOUN;O;1;no;14785;480;932062911
8119;NUM;O;1;no;0;480;932062911
punkti;NOUN;O;1;no;197311;480;932062911
pärineb;VERB;O;1;no;29755;480;932062911
2009.;ADJ;O;1;no;0;480;932062911
aasta;NOUN;O;2;no;2;480;932062911
maailmameistrivõistlustel;NOUN;O;1;no;7169;480;932062911
seni;ADV;O;1;yes;1;480;932062911
tiitlivõistlustel;NOUN;O;1;no;1787;480;932062911
kohtadega;NOUN;O;1;no;1765;480;932062911
peamiselt;ADV;O;1;yes;1;480;932062911
teise;DET;O;1;yes;1;480;932062911
10;NUM;O;1;no;0;480;932062911
keskel;ADP;O;1;yes;73391;480;932062911
leppinud;ADJ;O;1;no;10186;480;932062911
ütleb;VERB;O;1;no;197365;480;932062911
et;SCONJ;O;11;yes;1;480;932062911
ei;AUX;O;5;yes;13;480;932062911
soovi;VERB;O;1;no;133442;480;932062911
teda;PRON;O;1;yes;378606;480;932062911
meenutatakse;VERB;O;1;no;2247;480;932062911
15.-te;ADJ;O;1;no;0;480;932062911
kohtade;NOUN;O;1;no;16689;480;932062911
järgi;ADP;O;1;yes;476833;480;932062911
enne;ADV;O;1;yes;1;480;932062911
kui;SCONJ;O;7;yes;1;480;932062911
ühe;DET;O;1;yes;2;480;932062911
lemmiklaulu;NOUN;O;1;no;350;480;932062911
välja;ADV;O;2;yes;1;480;932062911
pakub;VERB;O;1;no;266428;480;932062911
räägib;VERB;O;1;no;2;480;932062911
ta;PRON;O;1;yes;1;480;932062911
sissejuhatuseks;NOUN;O;1;no;3015;480;932062911
kuidas;ADV;O;2;yes;2;480;932062911
muusika;NOUN;O;1;no;1;480;932062911
kuulamine;NOUN;O;1;no;6691;480;932062911
tema;PRON;O;4;yes;1;480;932062911
moodi;ADP;O;1;no;58888;480;932062911
üldse;ADV;O;2;no;2;480;932062911
käib;VERB;O;1;no;1;480;932062911
enamus;NOUN;O;1;no;92910;480;932062911
muusikas;NOUN;O;1;no;7374;480;932062911
mis;PRON;O;7;yes;1;480;932062911
ma;PRON;O;6;yes;2;480;932062911
kuulan;VERB;O;2;no;10738;480;932062911
pärast;ADP;O;1;yes;2;480;932062911
ääreni;NOUN;O;1;no;2120;480;932062911
