word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;849;932062911
olen;AUX;O;1;yes;1162614;849;932062911
Ivo;PROPN;O;1;no;2;849;932062911
Uukkivi;PROPN;O;1;no;827;849;932062911
ja;CCONJ;O;22;yes;1;849;932062911
loen;VERB;O;1;no;30589;849;932062911
Johan;PROPN;O;1;no;10467;849;932062911
saare;NOUN;O;1;no;37519;849;932062911
loo;NOUN;O;1;no;1;849;932062911
teel;ADP;O;1;yes;159929;849;932062911
.;PUNCT;O;78;no;0;849;932062911
ümberringi;ADV;O;1;no;11063;849;932062911
kees;VERB;O;1;no;1010;849;932062911
tuisk;NOUN;O;1;no;1201;849;932062911
nagu;SCONJ;O;8;yes;1;849;932062911
hiiglasuur;ADJ;O;1;no;427;849;932062911
,;PUNCT;O;64;no;0;849;932062911
pudrupada;NOUN;O;1;no;27;849;932062911
maanteele;NOUN;O;1;no;3654;849;932062911
jaga;VERB;O;1;no;70382;849;932062911
jäänud;VERB;O;3;no;263119;849;932062911
peatuma;VERB;O;1;no;3066;849;932062911
ainustki;ADJ;O;1;no;268;849;932062911
lumeraasukest;NOUN;O;1;no;0;849;932062911
tee;NOUN;O;1;yes;1;849;932062911
oli;AUX;O;6;yes;1;849;932062911
kiilasjääs;NOUN;O;2;no;16;849;932062911
libe;ADJ;O;2;no;6382;849;932062911
läikiv;ADJ;O;1;no;4701;849;932062911
tundus;VERB;O;2;no;1;849;932062911
kõnniksin;VERB;O;1;no;135;849;932062911
mööda;ADP;O;2;yes;1;849;932062911
noa;NOUN;O;2;no;6010;849;932062911
selga;NOUN;O;2;no;50191;849;932062911
komistasime;VERB;O;1;no;86;849;932062911
sageli;ADV;O;1;no;155896;849;932062911
seegi;PRON;O;1;no;33409;849;932062911
ei;AUX;O;22;yes;13;849;932062911
teinud;VERB;O;1;yes;303200;849;932062911
teed;NOUN;O;2;yes;171492;849;932062911
kergemaks;ADJ;O;1;no;8464;849;932062911
et;SCONJ;O;10;yes;1;849;932062911
hoidsin;VERB;O;2;no;6949;849;932062911
emal;NOUN;O;1;no;9049;849;932062911
kõvasti;ADV;O;1;no;77867;849;932062911
kaenla;NOUN;O;2;no;2179;849;932062911
alt;ADP;O;4;yes;1;849;932062911
kinni;ADV;O;5;no;2;849;932062911
sa;PRON;O;9;yes;1;849;932062911
ole;AUX;O;3;yes;1;849;932062911
