word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kui;SCONJ;O;40;yes;1;5704;932062911
juunis;NOUN;O;1;no;29258;5704;932062911
,;PUNCT;O;636;no;0;5704;932062911
need;DET;O;10;yes;1283582;5704;932062911
su;PRON;O;1;yes;217135;5704;932062911
juuksed;NOUN;O;2;no;52524;5704;932062911
on;AUX;O;147;yes;1;5704;932062911
puravik;NOUN;O;1;no;186;5704;932062911
ruut;NOUN;O;1;no;2829;5704;932062911
silmad;NOUN;O;2;no;73649;5704;932062911
sinine;ADJ;O;1;no;29182;5704;932062911
ja;CCONJ;O;202;yes;1;5704;932062911
r.;NOUN;O;1;no;0;5704;932062911
terve;PROPN;O;1;no;1;5704;932062911
ma;PRON;O;82;yes;2;5704;932062911
näen;VERB;O;3;no;54442;5704;932062911
neid;DET;O;4;yes;1;5704;932062911
värve;NOUN;O;4;no;17658;5704;932062911
emadejaan;NOUN;O;1;no;0;5704;932062911
neist;PRON;O;3;yes;1;5704;932062911
laulu;NOUN;O;2;no;47103;5704;932062911
G-korpuse;NOUN;O;1;no;0;5704;932062911
.;PUNCT;O;250;no;0;5704;932062911
Narvast;PROPN;O;1;no;3042;5704;932062911
kes;PRON;O;11;yes;1;5704;932062911
sõdade;NOUN;O;1;no;2816;5704;932062911
nüüd;ADV;O;18;yes;1116542;5704;932062911
arvan;VERB;O;4;no;1;5704;932062911
küll;ADV;O;17;yes;1;5704;932062911
oleks;AUX;O;9;yes;1;5704;932062911
naasema;VERB;O;2;no;219;5704;932062911
igav;ADJ;O;1;no;32784;5704;932062911
kolmuseks;ADJ;O;1;no;0;5704;932062911
kuud;NOUN;O;3;no;144637;5704;932062911
abitu;ADJ;O;1;no;1852;5704;932062911
sirutama;VERB;O;1;no;500;5704;932062911
ilm;NOUN;O;1;no;88381;5704;932062911
leevendav;ADJ;O;1;no;768;5704;932062911
luud;NOUN;O;1;no;5479;5704;932062911
sõnad;NOUN;O;1;no;55601;5704;932062911
Ööveegrist;PROPN;O;1;no;0;5704;932062911
emade;NOUN;O;2;no;4985;5704;932062911
söödab;VERB;O;1;no;855;5704;932062911
?;PUNCT;O;28;no;0;5704;932062911
Kaarel;PROPN;O;1;no;13464;5704;932062911
Leedri;PROPN;O;1;no;540;5704;932062911
Mustamäe;PROPN;O;1;no;13781;5704;932062911
alla;ADP;O;2;yes;1;5704;932062911
siis;ADV;O;65;yes;1;5704;932062911
päev;NOUN;O;2;no;1;5704;932062911
mul;PRON;O;10;yes;1;5704;932062911
roosaka;ADJ;O;1;no;567;5704;932062911
liga;NOUN;O;1;no;612;5704;932062911
taeva;NOUN;O;1;no;15447;5704;932062911
koidukiir;NOUN;O;1;no;27;5704;932062911
kuldamaske;VERB;O;1;no;0;5704;932062911
värvi;NOUN;O;1;no;98046;5704;932062911
lao;NOUN;O;1;no;6052;5704;932062911
juurde;ADP;O;3;yes;557678;5704;932062911
no;INTJ;O;24;no;1;5704;932062911
ei;ADV;O;9;yes;13;5704;932062911
head;ADJ;O;3;no;1;5704;932062911
raadiokuulajad;NOUN;O;1;no;140;5704;932062911
täna;ADV;O;2;no;603123;5704;932062911
meil;PRON;O;11;yes;1;5704;932062911
külas;NOUN;O;1;no;1;5704;932062911
auväärne;ADJ;O;1;no;5593;5704;932062911
Eesti;PROPN;O;9;no;1;5704;932062911
muusika;NOUN;O;3;no;1;5704;932062911
grand;NOUN;O;1;no;9330;5704;932062911
old;X;O;1;no;5626;5704;932062911
man;NOUN;O;1;yes;6641;5704;932062911
Uno;PROPN;O;20;no;6201;5704;932062911
Loop;PROPN;O;6;no;860;5704;932062911
tere;INTJ;O;1;yes;149143;5704;932062911
onu;NOUN;O;3;no;17834;5704;932062911
Redele;PROPN;O;1;no;0;5704;932062911
sinu;PRON;O;2;yes;1;5704;932062911
näol;ADP;O;1;no;64842;5704;932062911
tegemist;NOUN;O;1;no;340389;5704;932062911
tõelise;ADJ;O;1;no;19998;5704;932062911
eesti;ADJ;O;15;no;1;5704;932062911
mehega;NOUN;O;1;no;29289;5704;932062911
80;NUM;O;1;no;0;5704;932062911
juba;ADV;O;26;yes;1;5704;932062911
ammu;ADV;O;3;no;101055;5704;932062911
selja;NOUN;O;1;no;40690;5704;932062911
taga;ADP;O;2;yes;1;5704;932062911
ütleme;VERB;O;7;no;25688;5704;932062911
niimoodi;ADV;O;9;yes;68119;5704;932062911
et;SCONJ;O;123;yes;1;5704;932062911
lõppu;NOUN;O;1;no;1;5704;932062911
veel;ADV;O;22;yes;3;5704;932062911
ei;AUX;O;97;yes;13;5704;932062911
näe;VERB;O;1;no;95078;5704;932062911
olegi;AUX;O;3;no;47128;5704;932062911
üldse;ADV;O;7;no;2;5704;932062911
noh;INTJ;O;51;yes;114943;5704;932062911
nagu;SCONJ;O;40;yes;1;5704;932062911
tulemas;VERB;O;1;yes;35031;5704;932062911
igatahes;ADV;O;3;yes;105705;5704;932062911
selline;DET;O;11;yes;532929;5704;932062911
vorm;NOUN;O;1;no;36653;5704;932062911
ütleks;VERB;O;1;no;33128;5704;932062911
oma;PRON;O;12;yes;1;5704;932062911
40;NUM;O;2;no;0;5704;932062911
aastat;NOUN;O;6;no;581405;5704;932062911
noorem;ADJ;O;3;no;21097;5704;932062911
aasta;NOUN;O;1;no;2;5704;932062911
Nummert;PROPN;O;1;no;332;5704;932062911
tea;VERB;O;8;no;1;5704;932062911
kas;ADV;O;26;yes;1;5704;932062911
see;PRON;O;77;yes;1;5704;932062911
meedias;NOUN;O;1;no;24362;5704;932062911
välja;ADV;O;17;yes;1;5704;932062911
kuidagi;ADV;O;10;yes;228795;5704;932062911
imetud;VERB;O;1;no;1190;5704;932062911
aga;CCONJ;O;60;yes;1;5704;932062911
öeldakse;VERB;O;1;no;36900;5704;932062911
jah;ADV;O;27;yes;408065;5704;932062911
mees;NOUN;O;5;no;1;5704;932062911
tervis;NOUN;O;2;no;34275;5704;932062911
viletsavõitu;ADJ;O;1;no;156;5704;932062911
