word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
Aeva;PROPN;O;1;no;0;376;932062911
element;NOUN;O;1;no;11375;376;932062911
kallil;ADJ;O;1;no;668;376;932062911
ilusal;ADJ;O;1;no;4008;376;932062911
kuulajad;NOUN;O;2;no;3770;376;932062911
eetris;NOUN;O;1;no;15475;376;932062911
on;AUX;O;17;yes;1;376;932062911
kaks;NUM;O;1;no;2;376;932062911
sõrmurit;NOUN;O;1;no;0;376;932062911
.;PUNCT;O;20;no;0;376;932062911
Eerik;PROPN;O;1;no;4098;376;932062911
ja;CCONJ;O;13;yes;1;376;932062911
Mart;PROPN;O;1;no;2;376;932062911
kuues;ADJ;O;1;no;18088;376;932062911
detsember;NOUN;O;1;no;36375;376;932062911
aastal;NOUN;O;1;no;1128701;376;932062911
2007;NUM;O;1;no;0;376;932062911
ning;CCONJ;O;1;yes;5765046;376;932062911
rahvusringhäälingu;NOUN;O;1;no;4466;376;932062911
noorteraadio;NOUN;O;1;no;47;376;932062911
Raadio;PROPN;O;1;no;10621;376;932062911
kahe;NUM;O;1;no;331369;376;932062911
hommikuprogramm;NOUN;O;1;no;308;376;932062911
hakkab;VERB;O;2;yes;2;376;932062911
tänaseks;ADJ;O;1;no;65895;376;932062911
läbi;ADV;O;2;yes;1;376;932062911
saama;VERB;O;1;yes;129042;376;932062911
saab;VERB;O;1;yes;2;376;932062911
seeläbi;ADV;O;1;no;42726;376;932062911
oma;PRON;O;1;yes;1;376;932062911
tavapärases;ADJ;O;1;no;2549;376;932062911
keemilises;ADJ;O;1;no;403;376;932062911
vormis;NOUN;O;1;no;1;376;932062911
nimelt;ADV;O;1;no;1;376;932062911
Mendelejevi;PROPN;O;1;no;374;376;932062911
tabelit;NOUN;O;2;no;4384;376;932062911
lammutades;VERB;O;1;no;303;376;932062911
miks;ADV;O;1;yes;1;376;932062911
me;PRON;O;2;yes;1;376;932062911
seda;DET;O;2;yes;2;376;932062911
rubriiki;NOUN;O;1;no;3249;376;932062911
teeme;VERB;O;1;yes;107499;376;932062911
?;PUNCT;O;2;no;0;376;932062911
seepärast;ADV;O;1;yes;94128;376;932062911
,;PUNCT;O;29;no;0;376;932062911
et;SCONJ;O;7;yes;1;376;932062911
harida;VERB;O;1;no;4552;376;932062911
ennast;PRON;O;1;yes;2;376;932062911
nii;ADV;O;2;yes;1;376;932062911
seest;ADV;O;1;yes;1;376;932062911
kui;SCONJ;O;4;yes;1;376;932062911
väljast;NOUN;O;1;yes;13311;376;932062911
püüda;VERB;O;1;no;25901;376;932062911
pugeda;VERB;O;1;no;5464;376;932062911
ka;ADV;O;3;yes;3;376;932062911
kuulajate;NOUN;O;1;no;4039;376;932062911
hinge;NOUN;O;1;no;48510;376;932062911
oleme;AUX;O;2;yes;419376;376;932062911
ausad;ADJ;O;1;no;17698;376;932062911
lanta;NOUN;O;1;no;0;376;932062911
noididest;NOUN;O;1;no;0;376;932062911
ei;AUX;O;2;yes;13;376;932062911
teadnud;VERB;O;1;no;45585;376;932062911
meie;PRON;O;2;yes;3;376;932062911
enne;ADV;O;1;yes;1;376;932062911
