word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
koole;NOUN;O;1;no;8375;6180;932062911
.;PUNCT;O;252;no;0;6180;932062911
täna;ADV;O;1;no;603123;6180;932062911
on;AUX;O;122;yes;1;6180;932062911
väga;ADV;O;26;yes;2;6180;932062911
eriline;ADJ;O;1;no;48904;6180;932062911
õhtu;NOUN;O;1;no;55295;6180;932062911
kõik;DET;O;14;yes;1;6180;932062911
arvutid;NOUN;O;1;no;6575;6180;932062911
välja;ADV;O;19;yes;1;6180;932062911
lülitatud;VERB;O;2;no;16543;6180;932062911
Powerpoint;PROPN;O;1;no;168;6180;932062911
,;PUNCT;O;634;no;0;6180;932062911
käsikirjad;NOUN;O;1;no;971;6180;932062911
pandud;VERB;O;2;no;1;6180;932062911
põlema;VERB;O;5;no;29972;6180;932062911
külas;NOUN;O;2;no;1;6180;932062911
professor;NOUN;O;1;no;40333;6180;932062911
Ülo;PROPN;O;2;no;13362;6180;932062911
Vooglaid;PROPN;O;2;no;3203;6180;932062911
kes;PRON;O;12;yes;1;6180;932062911
räägib;VERB;O;1;no;2;6180;932062911
sellest;PRON;O;8;yes;933385;6180;932062911
kuidas;ADV;O;30;yes;2;6180;932062911
vanaisa;NOUN;O;14;no;1;6180;932062911
tarkus;NOUN;O;1;no;8527;6180;932062911
aidanud;VERB;O;1;no;37431;6180;932062911
temal;PRON;O;2;yes;21329;6180;932062911
kasvada;VERB;O;1;no;21107;6180;932062911
inimeseks;NOUN;O;1;no;11710;6180;932062911
mul;PRON;O;4;yes;1;6180;932062911
oli;AUX;O;57;yes;1;6180;932062911
täiesti;ADV;O;4;yes;1;6180;932062911
õnne;NOUN;O;3;no;1;6180;932062911
selle;PRON;O;19;yes;2;6180;932062911
poolest;ADP;O;3;yes;118696;6180;932062911
eriti;ADV;O;2;no;3;6180;932062911
palju;ADV;O;11;yes;3;6180;932062911
et;SCONJ;O;102;yes;1;6180;932062911
suurepärane;ADJ;O;1;no;92353;6180;932062911
talis;NOUN;O;1;no;573;6180;932062911
Saaremaal;PROPN;O;7;no;42531;6180;932062911
tuntud;ADJ;O;1;no;141729;6180;932062911
sepp;NOUN;O;1;no;2677;6180;932062911
ja;CCONJ;O;337;yes;1;6180;932062911
oma;PRON;O;10;yes;1;6180;932062911
ala;NOUN;O;1;no;92514;6180;932062911
hea;ADJ;O;5;no;2;6180;932062911
meister;NOUN;O;1;no;23672;6180;932062911
ta;PRON;O;33;yes;1;6180;932062911
oskas;VERB;O;1;no;10635;6180;932062911
chipi;NOUN;O;1;no;609;6180;932062911
pääst;NOUN;O;1;no;221;6180;932062911
lihtsalt;ADV;O;6;no;1;6180;932062911
kõik;PRON;O;28;yes;1;6180;932062911
kaasa;ADV;O;3;no;1;6180;932062911
arvatud;ADJ;O;1;no;1;6180;932062911
niukseid;ADJ;O;4;no;32;6180;932062911
vikatit;NOUN;O;2;no;270;6180;932062911
mida;PRON;O;16;yes;1;6180;932062911
me;PRON;O;6;yes;1;6180;932062911
siis;ADV;O;134;yes;1;6180;932062911
ka;ADV;O;48;yes;3;6180;932062911
tegime;VERB;O;5;yes;55662;6180;932062911
seal;ADV;O;29;yes;1;6180;932062911
ma;PRON;O;40;yes;2;6180;932062911
muidugi;ADV;O;26;yes;423963;6180;932062911
vaatasin;VERB;O;2;no;71727;6180;932062911
enamasti;ADV;O;2;no;136638;6180;932062911
pealt;ADV;O;2;yes;173407;6180;932062911
aga;CCONJ;O;65;yes;1;6180;932062911
kaika;NOUN;O;1;no;505;6180;932062911
toksisin;VERB;O;2;no;405;6180;932062911
nii;ADV;O;29;yes;1;6180;932062911
kui;SCONJ;O;63;yes;1;6180;932062911
jõudsin;VERB;O;1;no;33859;6180;932062911
kus;ADV;O;20;yes;1;6180;932062911
võeti;VERB;O;2;no;74005;6180;932062911
niukene;ADJ;O;1;no;30;6180;932062911
pehme;ADJ;O;1;no;60228;6180;932062911
Raudes;PROPN;O;1;no;0;6180;932062911
taoti;NOUN;O;1;no;351;6180;932062911
laiaks;ADJ;O;1;no;3204;6180;932062911
Lotakakse;PROPN;O;1;no;0;6180;932062911
keerati;VERB;O;1;no;2291;6180;932062911
p-tähe;NOUN;O;1;no;22;6180;932062911
moodi;ADP;O;1;no;58888;6180;932062911
kokku;ADV;O;4;yes;1;6180;932062911
pandi;VERB;O;1;no;51003;6180;932062911
sinna;ADV;O;9;yes;1;6180;932062911
rootsi;ADJ;O;1;no;22540;6180;932062911
teras;NOUN;O;1;no;6015;6180;932062911
vahele;ADV;O;1;yes;149081;6180;932062911
keedeti;VERB;O;1;no;704;6180;932062911
tähendab;VERB;O;1;no;307512;6180;932062911
see;DET;O;24;yes;1;6180;932062911
hool;NOUN;O;1;no;1262;6180;932062911
millele;PRON;O;1;yes;129277;6180;932062911
tähelepanelikkus;NOUN;O;1;no;684;6180;932062911
täpsus;NOUN;O;1;no;6637;6180;932062911
see;PRON;O;71;yes;1;6180;932062911
niisugune;ADJ;O;2;yes;18292;6180;932062911
ei;AUX;O;110;yes;13;6180;932062911
saa;AUX;O;8;yes;3;6180;932062911
niimoodi;ADV;O;16;yes;68119;6180;932062911
kujundada;VERB;O;1;no;21966;6180;932062911
Vodo;PROPN;O;1;no;12;6180;932062911
toda;PRON;O;1;yes;6535;6180;932062911
nüüd;ADV;O;28;yes;1116542;6180;932062911
täpne;ADJ;O;3;no;1;6180;932062911
korralik;ADJ;O;4;no;1;6180;932062911
oled;AUX;O;4;yes;383406;6180;932062911
vait;ADV;O;1;no;14205;6180;932062911
sa;PRON;O;33;yes;1;6180;932062911
näed;VERB;O;3;no;58850;6180;932062911
seda;PRON;O;30;yes;2;6180;932062911
kuidasmoodi;ADV;O;2;no;220;6180;932062911
teised;PRON;O;3;yes;2;6180;932062911
teevad;VERB;O;1;yes;156372;6180;932062911
tegelikult;ADV;O;5;no;1;6180;932062911
ollakse;AUX;O;1;yes;40332;6180;932062911
piinlikult;ADV;O;1;no;1826;6180;932062911
vastasel;ADJ;O;1;no;23761;6180;932062911
juhul;NOUN;O;6;yes;2;6180;932062911
tule;VERB;O;2;yes;184375;6180;932062911
mitte;ADV;O;26;yes;1;6180;932062911
midagi;PRON;O;21;yes;1;6180;932062911
head;ADJ;O;1;no;1;6180;932062911
ikkagi;ADV;O;20;yes;1;6180;932062911
tabad;VERB;O;1;no;700;6180;932062911
ära;ADV;O;15;yes;1;6180;932062911
tahad;VERB;O;4;no;97646;6180;932062911
tõesti;ADV;O;8;yes;1;6180;932062911
väärtuslikku;ADJ;O;1;no;6943;6180;932062911
saavutada;VERB;O;1;no;78166;6180;932062911
pead;AUX;O;1;yes;136572;6180;932062911
pühenduma;VERB;O;1;no;1008;6180;932062911
igal;DET;O;9;yes;1;6180;932062911
olgu;AUX;O;3;yes;115721;6180;932062911
selles;DET;O;1;yes;1;6180;932062911
lapsega;NOUN;O;3;no;41253;6180;932062911
kasvatamine;NOUN;O;1;no;9157;6180;932062911
või;CCONJ;O;16;yes;1;6180;932062911
vikati;VERB;O;2;no;497;6180;932062911
valmistamine;NOUN;O;1;no;20307;6180;932062911
