word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
mulle;PRON;O;11;yes;1;986;932062911
meeldib;VERB;O;5;no;1;986;932062911
raadioarhiiv;NOUN;O;1;no;1;986;932062911
,;PUNCT;O;91;no;0;986;932062911
kus;ADV;O;1;yes;1;986;932062911
mõni;DET;O;2;yes;285029;986;932062911
klassik;NOUN;O;1;no;1603;986;932062911
võib;AUX;O;3;yes;1;986;932062911
ilmutada;VERB;O;1;no;1641;986;932062911
ennast;PRON;O;1;yes;2;986;932062911
järsku;ADV;O;1;no;36993;986;932062911
peaaegu;ADV;O;2;yes;1;986;932062911
lapsena;NOUN;O;1;no;14814;986;932062911
.;PUNCT;O;63;no;0;986;932062911
kohtusin;VERB;O;1;no;4968;986;932062911
siin;ADV;O;1;yes;1;986;932062911
aeg;NOUN;O;1;no;1;986;932062911
tagasi;ADP;O;1;yes;2;986;932062911
15;NUM;O;1;no;0;986;932062911
aastase;ADJ;O;1;no;14264;986;932062911
Viivi;PROPN;O;1;no;2905;986;932062911
Luigega;PROPN;O;1;no;235;986;932062911
aga;CCONJ;O;8;yes;1;986;932062911
täna;ADV;O;1;no;603123;986;932062911
tutvustan;VERB;O;1;no;1773;986;932062911
teile;PRON;O;1;yes;136281;986;932062911
ühte;PRON;O;1;yes;1;986;932062911
20;NUM;O;1;no;0;986;932062911
aastast;NOUN;O;1;no;178832;986;932062911
veidi;ADV;O;1;no;1;986;932062911
häbelik;ADJ;O;1;no;1654;986;932062911
kui;SCONJ;O;6;yes;1;986;932062911
aga;ADV;O;1;yes;1;986;932062911
edeva;ADJ;O;1;no;450;986;932062911
poolset;ADJ;O;1;no;2681;986;932062911
noormeest;NOUN;O;1;no;5588;986;932062911
tegelikult;ADV;O;2;no;1;986;932062911
oli;AUX;O;9;yes;1;986;932062911
ta;PRON;O;4;yes;1;986;932062911
üks;PRON;O;1;yes;2;986;932062911
mu;PRON;O;1;yes;521240;986;932062911
lemmiklavastajaid;NOUN;O;1;no;12;986;932062911
ja;CCONJ;O;23;yes;1;986;932062911
eru;ADJ;O;1;no;145;986;932062911
tiit;NOUN;O;1;no;3;986;932062911
keda;PRON;O;3;yes;174817;986;932062911
salamisi;ADV;O;1;no;2978;986;932062911
imetlesin;VERB;O;1;no;1340;986;932062911
see;DET;O;3;yes;1;986;932062911
noormees;NOUN;O;1;no;33230;986;932062911
imelaps;NOUN;O;1;no;739;986;932062911
kes;PRON;O;2;yes;1;986;932062911
keskkooli;NOUN;O;1;no;1;986;932062911
viimases;ADJ;O;1;no;34840;986;932062911
klassis;NOUN;O;2;no;1;986;932062911
seitsmeteistkümne;NUM;O;1;no;239;986;932062911
aastasena;ADJ;O;1;no;2091;986;932062911
kirjutas;VERB;O;1;no;170534;986;932062911
oma;PRON;O;4;yes;1;986;932062911
esimese;ADJ;O;1;no;1;986;932062911
romaani;NOUN;O;2;no;18593;986;932062911
Mati;PROPN;O;6;no;24095;986;932062911
Unt;PROPN;O;3;no;4413;986;932062911
aastal;NOUN;O;4;no;1128701;986;932062911
1964;NUM;O;1;no;0;986;932062911
raamatu;NOUN;O;1;no;110082;986;932062911
hüvasti;ADV;O;1;yes;9328;986;932062911
kollane;ADJ;O;1;no;22330;986;932062911
kass;NOUN;O;1;no;34453;986;932062911
autor;NOUN;O;1;no;101658;986;932062911
jah;ADV;O;3;yes;408065;986;932062911
mul;PRON;O;2;yes;1;986;932062911
ei;AUX;O;17;yes;13;986;932062911
olnudki;AUX;O;1;no;15063;986;932062911
kavatses;VERB;O;1;no;2955;986;932062911
kirjutada;VERB;O;4;no;1;986;932062911
omani;NOUN;O;1;yes;109;986;932062911
see;PRON;O;7;yes;1;986;932062911
juhtus;VERB;O;1;no;1;986;932062911
niiviisi;ADV;O;1;no;14804;986;932062911
et;SCONJ;O;6;yes;1;986;932062911
meil;PRON;O;2;yes;1;986;932062911
kirjend;NOUN;O;1;no;11;986;932062911
ma;PRON;O;20;yes;2;986;932062911
mäleta;VERB;O;2;no;44644;986;932062911
