word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
taas;ADV;O;2;no;1;12208;932062911
on;AUX;O;209;yes;1;12208;932062911
teie;PRON;O;9;yes;1;12208;932062911
ees;ADP;O;3;yes;2;12208;932062911
ühe;DET;O;2;yes;2;12208;932062911
pere;NOUN;O;3;no;1;12208;932062911
lugu;NOUN;O;4;no;232536;12208;932062911
,;PUNCT;O;1404;no;0;12208;932062911
mida;PRON;O;21;yes;1;12208;932062911
aitab;VERB;O;2;no;1;12208;932062911
küsijana;NOUN;O;1;no;20;12208;932062911
vahendada;VERB;O;1;no;2643;12208;932062911
saatejuht;NOUN;O;1;no;20537;12208;932062911
Sten;PROPN;O;2;no;12183;12208;932062911
Teppan;PROPN;O;2;no;3142;12208;932062911
.;PUNCT;O;392;no;0;12208;932062911
tere;INTJ;O;2;yes;149143;12208;932062911
ja;CCONJ;O;402;yes;1;12208;932062911
aitäh;INTJ;O;5;yes;1;12208;932062911
et;SCONJ;O;552;yes;1;12208;932062911
kuulate;VERB;O;1;no;753;12208;932062911
näitleja;NOUN;O;2;no;1;12208;932062911
Piret;PROPN;O;10;no;25447;12208;932062911
Kalda;PROPN;O;2;no;8923;12208;932062911
ütleb;VERB;O;1;no;197365;12208;932062911
lapsepõlve;NOUN;O;2;no;12859;12208;932062911
meenutades;VERB;O;1;no;5792;12208;932062911
teda;PRON;O;9;yes;378606;12208;932062911
peeti;VERB;O;1;yes;51576;12208;932062911
mõnikord;ADV;O;5;yes;2;12208;932062911
poisiks;NOUN;O;1;no;588;12208;932062911
kurioosne;ADJ;O;1;no;716;12208;932062911
näide;NOUN;O;1;no;1;12208;932062911
sellest;PRON;O;17;yes;933385;12208;932062911
juuksur;NOUN;O;2;no;4458;12208;932062911
kes;PRON;O;28;yes;1;12208;932062911
lõikas;VERB;O;2;no;4576;12208;932062911
tüdrukule;NOUN;O;2;no;6549;12208;932062911
kogemata;ADV;O;1;no;1;12208;932062911
poisi;NOUN;O;2;no;18607;12208;932062911
pea;NOUN;O;2;yes;4;12208;932062911
Neiuna;PROPN;O;1;no;0;12208;932062911
uskus;VERB;O;1;no;5145;12208;932062911
ta;PRON;O;83;yes;1;12208;932062911
22;NUM;O;4;no;0;12208;932062911
viimane;ADJ;O;3;no;183748;12208;932062911
taks;NOUN;O;3;no;1358;12208;932062911
emaks;NOUN;O;1;no;7141;12208;932062911
saida;NOUN;O;1;no;107;12208;932062911
varakult;ADV;O;2;no;27275;12208;932062911
seitsme;NUM;O;1;no;1;12208;932062911
aastaste;ADJ;O;1;no;3745;12208;932062911
vahedega;NOUN;O;1;no;3981;12208;932062911
sündis;VERB;O;3;no;62245;12208;932062911
perre;NOUN;O;1;no;7280;12208;932062911
kolm;NUM;O;3;no;357415;12208;932062911
tütart;NOUN;O;2;no;8176;12208;932062911
kellest;PRON;O;2;yes;58440;12208;932062911
tuli;VERB;O;20;yes;1;12208;932062911
emaga;NOUN;O;6;no;13091;12208;932062911
saatesse;NOUN;O;1;no;3846;12208;932062911
keskmine;ADJ;O;2;no;2;12208;932062911
Amanda;PROPN;O;12;no;2888;12208;932062911
Hermine;PROPN;O;3;no;160;12208;932062911
kui;SCONJ;O;139;yes;1;12208;932062911
ema;NOUN;O;43;no;219976;12208;932062911
üks;DET;O;25;yes;2;12208;932062911
esimesi;ADJ;O;3;no;24514;12208;932062911
soove;NOUN;O;2;no;12099;12208;932062911
oli;AUX;O;217;yes;1;12208;932062911
saada;VERB;O;5;yes;1;12208;932062911
arstiks;NOUN;O;2;no;1849;12208;932062911
siis;ADV;O;212;yes;1;12208;932062911
tütar;NOUN;O;2;no;46590;12208;932062911
käis;VERB;O;3;no;122525;12208;932062911
kõigepealt;ADV;O;2;yes;78869;12208;932062911
balletikoolis;NOUN;O;3;no;283;12208;932062911
õppis;VERB;O;4;no;27501;12208;932062911
seejärel;ADV;O;1;yes;213239;12208;932062911
VHK;PROPN;O;1;no;633;12208;932062911
teatriklassis;NOUN;O;1;no;65;12208;932062911
olles;AUX;O;1;yes;130068;12208;932062911
kodus;NOUN;O;15;no;254537;12208;932062911
lähedalt;ADV;O;1;yes;16518;12208;932062911
kõiki;DET;O;3;yes;3;12208;932062911
näitlejaks;NOUN;O;4;no;1617;12208;932062911
olemise;NOUN;O;2;no;21987;12208;932062911
plusse;NOUN;O;1;no;3404;12208;932062911
miinuseid;NOUN;O;1;no;3238;12208;932062911
näinud;VERB;O;4;no;1;12208;932062911
paistab;VERB;O;3;no;1;12208;932062911
vähemalt;ADV;O;4;yes;1;12208;932062911
esialgu;ADV;O;1;yes;86090;12208;932062911
kõnnib;VERB;O;1;no;5754;12208;932062911
jälgedes;NOUN;O;1;no;3179;12208;932062911
ka;ADV;O;94;yes;3;12208;932062911
teatrist;NOUN;O;3;no;3449;12208;932062911
tuleb;VERB;O;11;yes;1;12208;932062911
saates;VERB;O;2;no;52531;12208;932062911
juttu;NOUN;O;2;no;112144;12208;932062911
aga;CCONJ;O;118;yes;1;12208;932062911
esikohal;NOUN;O;1;no;8233;12208;932062911
siiski;ADV;O;3;yes;566546;12208;932062911
kooskasvamise;NOUN;O;1;no;70;12208;932062911
lood;NOUN;O;1;no;84589;12208;932062911
lähedastega;NOUN;O;1;no;5584;12208;932062911
head;ADJ;O;2;no;1;12208;932062911
kuulamist;NOUN;O;1;no;4692;12208;932062911
tere;VERB;O;1;yes;149143;12208;932062911
tulemast;VERB;O;1;yes;10169;12208;932062911
vikerraadiosse;NOUN;O;1;no;6;12208;932062911
tere;PROPN;O;1;yes;149143;12208;932062911
Piretiga;PROPN;O;1;no;299;12208;932062911
kaasas;ADV;O;1;yes;90862;12208;932062911
tütardest;NOUN;O;1;no;484;12208;932062911
Hermiine;PROPN;O;2;no;226;12208;932062911
rõõm;NOUN;O;1;no;37974;12208;932062911
näha;VERB;O;2;no;425520;12208;932062911
kutse;NOUN;O;1;no;24434;12208;932062911
vastu;ADP;O;3;yes;1;12208;932062911
võtsid;VERB;O;4;no;1;12208;932062911
alustame;VERB;O;1;no;16595;12208;932062911
seekord;ADV;O;2;yes;140765;12208;932062911
nii;ADV;O;94;yes;1;12208;932062911
mitte;ADV;O;20;yes;1;12208;932062911
ei;AUX;O;184;yes;13;12208;932062911
räägi;VERB;O;4;no;41510;12208;932062911
sinu;PRON;O;23;yes;1;12208;932062911
õdedest;NOUN;O;1;no;883;12208;932062911
vaid;CCONJ;O;4;yes;1232215;12208;932062911
sa;PRON;O;55;yes;1;12208;932062911
teed;VERB;O;3;yes;171492;12208;932062911
