word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
täna;ADV;O;2;no;603123;4628;932062911
on;AUX;O;79;yes;1;4628;932062911
kihl;NOUN;O;1;no;18;4628;932062911
õpitoa;NOUN;O;1;no;987;4628;932062911
seal;ADV;O;30;yes;1;4628;932062911
mõisameeste;NOUN;O;1;no;40;4628;932062911
laager;NOUN;O;1;no;11043;4628;932062911
maani;NOUN;O;1;no;5035;4628;932062911
purjus;NOUN;O;1;no;16286;4628;932062911
daame;NOUN;O;1;no;638;4628;932062911
minna;VERB;O;2;yes;1;4628;932062911
õnnitlema;VERB;O;1;no;921;4628;932062911
pruuti-peigmeest;NOUN;O;1;no;11;4628;932062911
.;PUNCT;O;145;no;0;4628;932062911
tere;INTJ;O;1;yes;149143;4628;932062911
päevast;NOUN;O;2;no;35763;4628;932062911
kuuldud;ADJ;O;1;no;5909;4628;932062911
fraas;NOUN;O;1;no;2599;4628;932062911
pärit;ADV;O;1;no;120474;4628;932062911
filmist;NOUN;O;1;no;13432;4628;932062911
,;PUNCT;O;515;no;0;4628;932062911
mille;PRON;O;2;yes;1;4628;932062911
nime;NOUN;O;1;no;1;4628;932062911
siinjuures;ADV;O;1;no;5655;4628;932062911
nimetama;VERB;O;1;no;5434;4628;932062911
ei;AUX;O;44;yes;13;4628;932062911
peagi;AUX;O;1;yes;1;4628;932062911
ega;CCONJ;O;2;yes;706448;4628;932062911
vaja;VERB;O;1;no;5;4628;932062911
ka;ADV;O;29;yes;3;4628;932062911
ütlemist;NOUN;O;1;no;1796;4628;932062911
et;SCONJ;O;105;yes;1;4628;932062911
sellest;DET;O;1;yes;933385;4628;932062911
paarist;NUM;O;1;no;5849;4628;932062911
aknesest;NOUN;O;1;no;0;4628;932062911
ja;CCONJ;O;133;yes;1;4628;932062911
Hansust;PROPN;O;1;no;63;4628;932062911
saanudki;VERB;O;1;no;12282;4628;932062911
paari;NOUN;O;2;no;121278;4628;932062911
tuletame;VERB;O;2;no;4533;4628;932062911
veel;ADV;O;4;yes;3;4628;932062911
ehk;ADV;O;3;yes;1;4628;932062911
meelde;NOUN;O;3;no;142642;4628;932062911
mis;PRON;O;24;yes;1;4628;932062911
selle;DET;O;5;yes;2;4628;932062911
kihluse;NOUN;O;1;no;524;4628;932062911
veoga;NOUN;O;1;no;730;4628;932062911
juhtus;VERB;O;4;no;1;4628;932062911
kui;SCONJ;O;51;yes;1;4628;932062911
Hansbon;PROPN;O;1;no;0;4628;932062911
Rispiiteriliaga;PROPN;O;1;no;0;4628;932062911
Iivuashenkelberg;PROPN;O;1;no;0;4628;932062911
läinud;ADJ;O;1;yes;5;4628;932062911
naisevõtt;NOUN;O;1;no;101;4628;932062911
õnneks;NOUN;O;1;no;150705;4628;932062911
siis;ADV;O;60;yes;1;4628;932062911
Hertsog;PROPN;O;2;no;75;4628;932062911
Magnusel;PROPN;O;1;no;86;4628;932062911
õnnestus;VERB;O;2;no;61869;4628;932062911
Liivimaasõja;PROPN;O;2;no;0;4628;932062911
ajal;ADP;O;3;no;1;4628;932062911
pulmadeks;NOUN;O;2;no;1379;4628;932062911
pidada;VERB;O;3;yes;1;4628;932062911
pulmi;NOUN;O;8;no;3746;4628;932062911
peeti;VERB;O;8;yes;51576;4628;932062911
sel;DET;O;1;yes;1;4628;932062911
päeval;NOUN;O;1;no;235776;4628;932062911
vaenlase;NOUN;O;1;no;7613;4628;932062911
väed;NOUN;O;1;no;11961;4628;932062911
Narva;PROPN;O;2;no;73200;4628;932062911
juures;ADP;O;1;yes;2;4628;932062911
Liivimaale;PROPN;O;1;no;695;4628;932062911
kallale;ADV;O;1;yes;19783;4628;932062911
tungisid;VERB;O;1;no;3074;4628;932062911
tänases;ADJ;O;1;no;21225;4628;932062911
saates;NOUN;O;3;no;52531;4628;932062911
ongi;AUX;O;2;no;1;4628;932062911
pikemalt;ADV;O;2;no;37461;4628;932062911
juttu;NOUN;O;2;no;112144;4628;932062911
pulmadest;NOUN;O;5;no;771;4628;932062911
teistest;DET;O;1;yes;60026;4628;932062911
pidudest;NOUN;O;3;no;698;4628;932062911
16.;ADJ;O;4;no;0;4628;932062911
sajandi;NOUN;O;3;no;92226;4628;932062911
teisel;ADJ;O;1;yes;144232;4628;932062911
poolel;NOUN;O;1;yes;41227;4628;932062911
käis;VERB;O;3;no;122525;4628;932062911
sõda;NOUN;O;5;no;40260;4628;932062911
Liivimaa;PROPN;O;3;no;8901;4628;932062911
pärast;ADP;O;2;yes;2;4628;932062911
esineb;VERB;O;1;no;59732;4628;932062911
Tallinna;PROPN;O;5;no;457387;4628;932062911
Ülikooli;PROPN;O;1;no;88347;4628;932062911
vanemteadur;NOUN;O;1;no;4254;4628;932062911
filosoofiadoktor;NOUN;O;2;no;447;4628;932062911
Ants;PROPN;O;3;no;19897;4628;932062911
Hein;PROPN;O;3;no;3211;4628;932062911
minu;PRON;O;3;yes;1;4628;932062911
nimi;NOUN;O;2;no;1;4628;932062911
Piret;PROPN;O;2;no;25447;4628;932062911
Kriivan;PROPN;O;2;no;494;4628;932062911
pidulikum;ADJ;O;1;no;1;4628;932062911
te;PRON;O;4;yes;1;4628;932062911
kuulete;VERB;O;1;no;2797;4628;932062911
arvult;NOUN;O;1;no;3654;4628;932062911
kolmesajandat;ADJ;O;1;no;6;4628;932062911
Eesti;PROPN;O;3;no;1;4628;932062911
lukku;NOUN;O;1;no;18975;4628;932062911
keskpaigas;NOUN;O;1;no;7327;4628;932062911
algas;VERB;O;4;no;86086;4628;932062911
me;PRON;O;9;yes;1;4628;932062911
teame;VERB;O;2;no;41547;4628;932062911
seda;PRON;O;30;yes;2;4628;932062911
parajasti;ADV;O;2;no;20525;4628;932062911
Tallinnas;PROPN;O;8;no;1;4628;932062911
suurt;ADJ;O;2;no;1;4628;932062911
pulmapidu;NOUN;O;4;no;1633;4628;932062911
aga;CCONJ;O;46;yes;1;4628;932062911
kui;ADV;O;7;yes;1;4628;932062911
palju;ADV;O;14;yes;3;4628;932062911
missuguseid;DET;O;1;yes;3096;4628;932062911
pidusid;NOUN;O;3;no;3483;4628;932062911
puhul;NOUN;O;1;yes;594480;4628;932062911
sajandil;NOUN;O;3;no;36948;4628;932062911
no;INTJ;O;4;no;1;4628;932062911
loomulikult;ADV;O;9;no;169687;4628;932062911
see;PRON;O;68;yes;1;4628;932062911
1558;NUM;O;1;no;0;4628;932062911
arvatavasti;ADV;O;4;no;1;4628;932062911
jaanuari;NOUN;O;2;no;28718;4628;932062911
lõpus;NOUN;O;1;no;162169;4628;932062911
sest;SCONJ;O;9;yes;1;4628;932062911
kuskil;ADV;O;9;yes;1;4628;932062911
20.;ADJ;O;1;no;0;4628;932062911
paiku;ADP;O;1;yes;46085;4628;932062911
tuli;VERB;O;7;yes;1;4628;932062911
venelane;NOUN;O;3;no;8464;4628;932062911
üle;ADP;O;4;yes;2;4628;932062911
narva;NOUN;O;1;no;5521;4628;932062911
jõe;NOUN;O;1;no;40867;4628;932062911
oli;AUX;O;86;yes;1;4628;932062911
muidugi;ADV;O;22;yes;423963;4628;932062911
niisugune;DET;O;10;yes;18292;4628;932062911
pulmade;NOUN;O;6;no;2492;4628;932062911
pulm;NOUN;O;10;no;2836;4628;932062911
juba;ADV;O;25;yes;1;4628;932062911
peaaegu;ADV;O;4;yes;1;4628;932062911
pool;NUM;O;3;yes;1;4628;932062911
aastat;NOUN;O;3;no;581405;4628;932062911
enne;ADP;O;4;yes;1;4628;932062911
olid;AUX;O;19;yes;1;4628;932062911
kutsed;NOUN;O;1;no;2901;4628;932062911
välja;ADV;O;6;yes;1;4628;932062911
saadetud;VERB;O;1;no;9;4628;932062911
mitte;ADV;O;10;yes;1;4628;932062911
ainult;ADV;O;24;yes;1;4628;932062911
siit;ADV;O;2;yes;213017;4628;932062911
Harjumaalt;PROPN;O;1;no;1458;4628;932062911
vaid;CCONJ;O;3;yes;1232215;4628;932062911
kogu;DET;O;3;yes;1;4628;932062911
Põhja-Eestist;PROPN;O;1;no;260;4628;932062911
külalisi;NOUN;O;1;no;14742;4628;932062911
ning;CCONJ;O;3;yes;5765046;4628;932062911
samuti;ADV;O;3;yes;745699;4628;932062911
Riia;PROPN;O;1;no;31814;4628;932062911
piiskopkonnas;NOUN;O;1;no;324;4628;932062911
nii;ADV;O;30;yes;1;4628;932062911
uhkelt;ADV;O;1;no;7084;4628;932062911
organiseeritud;VERB;O;1;no;13877;4628;932062911
lausa;ADV;O;12;no;160435;4628;932062911
mitut;DET;O;1;yes;28581;4628;932062911
vaja;ADV;O;4;no;5;4628;932062911
võeti;VERB;O;4;no;74005;4628;932062911
kasutusele;NOUN;O;1;no;51992;4628;932062911
Russowne;PROPN;O;1;no;0;4628;932062911
suurte;ADJ;O;1;no;68929;4628;932062911
pulmapidude;NOUN;O;1;no;84;4628;932062911
kohta;ADP;O;9;yes;1;4628;932062911
ütelnud;VERB;O;1;no;2986;4628;932062911
hoolimata;ADP;O;4;yes;86535;4628;932062911
sellest;PRON;O;6;yes;933385;4628;932062911
tollal;ADV;O;8;no;19611;4628;932062911
siinse;ADJ;O;2;no;10244;4628;932062911
laadilühkista;NOUN;O;1;no;0;4628;932062911
uhked;ADJ;O;2;no;11655;4628;932062911
pulmamajad;NOUN;O;1;no;2;4628;932062911
siiski;ADV;O;2;yes;566546;4628;932062911
eelistati;VERB;O;2;no;1021;4628;932062911
uhket;ADJ;O;1;no;3031;4628;932062911
mõisamajad;NOUN;O;1;no;9;4628;932062911
leitaks;VERB;O;1;no;809;4628;932062911
linnas;NOUN;O;2;no;1;4628;932062911
suurgildi;NOUN;O;1;no;294;4628;932062911
hoones;NOUN;O;1;no;19088;4628;932062911
mustpeades;NOUN;O;1;no;2;4628;932062911
sealt;ADV;O;3;yes;262408;4628;932062911
ruume;NOUN;O;1;no;13813;4628;932062911
üürida;VERB;O;1;no;4689;4628;932062911
kavandatud;ADJ;O;1;no;1;4628;932062911
pulmed;NOUN;O;1;no;0;4628;932062911
piiri;NOUN;O;1;no;55637;4628;932062911
hoiti;VERB;O;1;no;6841;4628;932062911
saladuses;NOUN;O;1;no;2467;4628;932062911
tegelikult;ADV;O;7;no;1;4628;932062911
käib;VERB;O;1;no;1;4628;932062911
ette;ADV;O;6;yes;1;4628;932062911
kulutusi;NOUN;O;2;no;10277;4628;932062911
tehtud;VERB;O;1;yes;464935;4628;932062911
taheti;VERB;O;1;no;7917;4628;932062911
pidutseda;VERB;O;1;no;1963;4628;932062911
alles;ADV;O;2;yes;353389;4628;932062911
poole;NUM;O;1;yes;1;4628;932062911
pulmapeol;NOUN;O;1;no;318;4628;932062911
mitu;DET;O;5;yes;284945;4628;932062911
päeva;NOUN;O;3;no;454271;4628;932062911
pidurdatud;VERB;O;1;no;215;4628;932062911
üldse;ADV;O;3;no;2;4628;932062911
lasti;VERB;O;1;no;21489;4628;932062911
kuuldus;VERB;O;1;no;1240;4628;932062911
nagu;SCONJ;O;22;yes;1;4628;932062911
liikvele;ADV;O;1;no;2880;4628;932062911
tuleb;VERB;O;5;yes;1;4628;932062911
või;CCONJ;O;37;yes;1;4628;932062911
tatarlane;NOUN;O;1;no;196;4628;932062911
maja;NOUN;O;1;no;229948;4628;932062911
Moskaviit;PROPN;O;1;no;0;4628;932062911
tulevad;VERB;O;1;yes;141880;4628;932062911
need;PRON;O;6;yes;1283582;4628;932062911
purjus;VERB;O;1;no;16286;4628;932062911
purjus;ADJ;O;1;no;16286;4628;932062911
seltskond;NOUN;O;1;no;28032;4628;932062911
olevat;AUX;O;5;yes;184658;4628;932062911
küll;ADV;O;12;yes;1;4628;932062911
väga;ADV;O;9;yes;2;4628;932062911
praalinud;VERB;O;1;no;40;4628;932062911
Agrina;PROPN;O;1;no;0;4628;932062911
krussav;NOUN;O;1;no;0;4628;932062911
ütleb;VERB;O;5;no;197365;4628;932062911
hiljem;ADV;O;7;no;1;4628;932062911
needsamad;ADJ;O;1;yes;5071;4628;932062911
kes;PRON;O;10;yes;1;4628;932062911
pulmas;NOUN;O;10;no;4203;4628;932062911
põgenenud;VERB;O;1;no;6279;4628;932062911
iga;DET;O;4;yes;2;4628;932062911
põõsa;NOUN;O;1;no;3351;4628;932062911
kuuse;NOUN;O;1;no;9351;4628;932062911
eest;ADP;O;3;yes;1105733;4628;932062911
mida;PRON;O;6;yes;1;4628;932062911
nad;PRON;O;10;yes;1174316;4628;932062911
vaenlaseks;NOUN;O;1;no;1151;4628;932062911
pidasid;VERB;O;1;yes;23191;4628;932062911
nojah;INTJ;O;1;no;21064;4628;932062911
teie;PRON;O;1;yes;1;4628;932062911
küsimus;NOUN;O;3;no;1;4628;932062911
tihti;ADV;O;4;no;167105;4628;932062911
?;PUNCT;O;13;no;0;4628;932062911
võidu;NOUN;O;1;yes;82650;4628;932062911
karikute;NOUN;O;1;no;0;4628;932062911
kord;NOUN;O;1;no;1;4628;932062911
elus;NOUN;O;1;no;164607;4628;932062911
mu;PRON;O;1;yes;521240;4628;932062911
vitsu;NOUN;O;1;no;238;4628;932062911
ma;PRON;O;13;yes;2;4628;932062911
võin;AUX;O;2;yes;1;4628;932062911
jälle;ADV;O;6;no;3;4628;932062911
tsiteerida;VERB;O;2;no;2736;4628;932062911
Ortuaariat;PROPN;O;1;no;0;4628;932062911
võid;AUX;O;2;yes;1;4628;932062911
Russavit;PROPN;O;1;no;0;4628;932062911
Rosso;PROPN;O;1;no;1044;4628;932062911
kirjutab;VERB;O;1;no;123893;4628;932062911
oma;PRON;O;3;yes;1;4628;932062911
kroonikas;NOUN;O;1;no;921;4628;932062911
päris;ADV;O;9;yes;1;4628;932062911
üsna;ADV;O;5;yes;1;4628;932062911
alguses;NOUN;O;3;no;1;4628;932062911
aga;ADV;O;5;yes;1;4628;932062911
puutub;VERB;O;1;no;30214;4628;932062911
orduhärrade;NOUN;O;1;no;6;4628;932062911
toomhärrad;NOUN;O;1;no;41;4628;932062911
aadli;NOUN;O;11;no;782;4628;932062911
nende;PRON;O;7;yes;2;4628;932062911
poole;ADP;O;1;yes;1;4628;932062911
pugejate;NOUN;O;1;no;43;4628;932062911
igapäevasesse;ADJ;O;1;no;1098;4628;932062911
töösse;NOUN;O;1;no;8276;4628;932062911
olnud;AUX;O;8;yes;3;4628;932062911
tol;DET;O;3;yes;41011;4628;932062911
ajal;NOUN;O;5;no;1;4628;932062911
muudkui;ADV;O;1;yes;27141;4628;932062911
küttimine;NOUN;O;1;no;951;4628;932062911
jaht;NOUN;O;1;no;6340;4628;932062911
täringu;NOUN;O;1;no;299;4628;932062911
jaga;VERB;O;1;no;70382;4628;932062911
kaardimäng;NOUN;O;1;no;787;4628;932062911
ratsutamine;NOUN;O;1;no;1234;4628;932062911
sõitmine;NOUN;O;1;no;8576;4628;932062911
ühest;DET;O;3;yes;100762;4628;932062911
pulmast;NOUN;O;1;no;560;4628;932062911
