word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
täisnädala;NOUN;O;1;no;48;1737;932062911
,;PUNCT;O;117;no;0;1737;932062911
kuid;CCONJ;O;6;yes;1;1737;932062911
kuna;SCONJ;O;1;yes;974412;1737;932062911
mul;PRON;O;4;yes;1;1737;932062911
järgmisel;ADJ;O;2;yes;139313;1737;932062911
reedel;NOUN;O;1;no;87186;1737;932062911
lihtsalt;ADV;O;2;no;1;1737;932062911
puhtfüüsiliselt;ADV;O;1;no;258;1737;932062911
ei;AUX;O;11;yes;13;1737;932062911
ole;AUX;O;2;yes;1;1737;932062911
võimalik;ADJ;O;1;no;2;1737;932062911
siin;ADV;O;2;yes;1;1737;932062911
rokkraadio;NOUN;O;2;no;0;1737;932062911
stuudios;NOUN;O;1;no;17679;1737;932062911
olla;AUX;O;1;yes;4;1737;932062911
olgu;AUX;O;1;yes;115721;1737;932062911
siis;ADV;O;28;yes;1;1737;932062911
täna;ADV;O;4;no;603123;1737;932062911
et;SCONJ;O;9;yes;1;1737;932062911
teil;PRON;O;2;yes;136063;1737;932062911
oleks;AUX;O;3;yes;1;1737;932062911
lihtsam;ADJ;O;1;no;81663;1737;932062911
neid;DET;O;2;yes;1;1737;932062911
edetabeleid;NOUN;O;3;no;657;1737;932062911
järgida;VERB;O;1;no;22541;1737;932062911
teen;VERB;O;1;yes;121293;1737;932062911
veel;ADV;O;4;yes;3;1737;932062911
selgeks;ADJ;O;1;no;81213;1737;932062911
ühe;DET;O;3;yes;2;1737;932062911
asja;NOUN;O;1;no;269947;1737;932062911
nimelt;ADV;O;2;no;1;1737;932062911
iga;DET;O;1;yes;2;1737;932062911
edetabel;NOUN;O;1;no;2653;1737;932062911
lõpetab;VERB;O;1;no;23731;1737;932062911
nagu;SCONJ;O;7;yes;1;1737;932062911
öeldakse;VERB;O;1;no;36900;1737;932062911
oma;PRON;O;10;yes;1;1737;932062911
kehtivuse;NOUN;O;1;no;6395;1737;932062911
laupäevasel;ADJ;O;1;no;1452;1737;932062911
päeval;NOUN;O;1;no;235776;1737;932062911
.;PUNCT;O;74;no;0;1737;932062911
nii;ADV;O;3;yes;1;1737;932062911
selle;DET;O;13;yes;2;1737;932062911
nädala;NOUN;O;15;no;1;1737;932062911
praegu;ADV;O;5;yes;1;1737;932062911
kehtiva;ADJ;O;1;no;13700;1737;932062911
edetabelilõpp;NOUN;O;1;no;0;1737;932062911
on;AUX;O;54;yes;1;1737;932062911
homme;ADV;O;1;no;105246;1737;932062911
viiendal;ADJ;O;2;no;7953;1737;932062911
augustil;NOUN;O;1;no;63215;1737;932062911
ja;CCONJ;O;66;yes;1;1737;932062911
kergem;ADJ;O;1;no;33416;1737;932062911
jälgida;VERB;O;1;no;78586;1737;932062911
nimetaksime;VERB;O;1;no;100;1737;932062911
edetabelit;NOUN;O;3;no;2155;1737;932062911
viienda;ADJ;O;1;no;16022;1737;932062911
augusti;PROPN;O;1;no;26731;1737;932062911
edetabelis;NOUN;O;8;no;17155;1737;932062911
tänast;ADJ;O;1;no;11466;1737;932062911
saadet;NOUN;O;1;no;16311;1737;932062911
alustab;VERB;O;1;no;35984;1737;932062911
aga;ADV;O;9;yes;1;1737;932062911
möödunud;ADJ;O;5;no;119351;1737;932062911
29.;ADJ;O;2;no;0;1737;932062911
juulil;NOUN;O;1;no;55934;1737;932062911
lõppenud;ADJ;O;2;no;46305;1737;932062911
edetabeli;NOUN;O;3;no;8684;1737;932062911
Hotsate;PROPN;O;1;no;0;1737;932062911
müüt;NOUN;O;1;no;6805;1737;932062911
see;PRON;O;11;yes;1;1737;932062911
singel;NOUN;O;17;no;6419;1737;932062911
mis;PRON;O;11;yes;1;1737;932062911
oli;AUX;O;6;yes;1;1737;932062911
esimest;ADJ;O;4;no;171652;1737;932062911
nädalat;NOUN;O;9;no;89861;1737;932062911
ning;CCONJ;O;9;yes;5765046;1737;932062911
selles;DET;O;1;yes;1;1737;932062911
kõige;ADV;O;9;yes;1;1737;932062911
kõrgemal;ADJ;O;1;no;18803;1737;932062911
positsioonil;NOUN;O;1;no;12874;1737;932062911
pidis;VERB;O;1;no;12;1737;932062911
73.;ADJ;O;1;no;0;1737;932062911
kohal;NOUN;O;47;yes;212505;1737;932062911
nimega;NOUN;O;3;no;66577;1737;932062911
One;PROPN;O;2;no;13092;1737;932062911
albumi;NOUN;O;2;no;13824;1737;932062911
nimilugu;NOUN;O;1;no;737;1737;932062911
nüüd;ADV;O;9;yes;1116542;1737;932062911
tuleme;VERB;O;3;yes;11415;1737;932062911
sellesse;DET;O;1;yes;1;1737;932062911
nädalasse;NOUN;O;1;no;1905;1737;932062911
kõigepealt;ADV;O;1;yes;78869;1737;932062911
tuletan;VERB;O;1;no;4984;1737;932062911
meelde;NOUN;O;1;no;142642;1737;932062911
käsitleme;VERB;O;2;no;2466;1737;932062911
pill;NOUN;O;1;no;8389;1737;932062911
poordi;NOUN;O;1;no;200;1737;932062911
kuuma;ADJ;O;1;no;27295;1737;932062911
sadat;NUM;O;1;no;1781;1737;932062911
seal;ADV;O;6;yes;1;1737;932062911
singlite;NOUN;O;1;no;495;1737;932062911
suurem;ADJ;O;3;no;1;1737;932062911
osa;NOUN;O;1;no;1;1737;932062911
muusikast;NOUN;O;1;no;7966;1737;932062911
mida;PRON;O;3;yes;1;1737;932062911
me;PRON;O;4;yes;1;1737;932062911
mängime;VERB;O;2;no;8656;1737;932062911
pärit;ADV;O;2;no;120474;1737;932062911
just;ADV;O;1;yes;1;1737;932062911
sealt;ADV;O;2;yes;262408;1737;932062911
sellele;DET;O;2;yes;1;1737;932062911
ka;ADV;O;8;yes;3;1737;932062911
samuti;ADV;O;1;yes;745699;1737;932062911
kõigis;DET;O;1;yes;43495;1737;932062911
eelnevates;ADJ;O;1;no;1135;1737;932062911
