word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
meie;PRON;O;13;yes;3;2640;932062911
Ann;PROPN;O;1;no;7598;2640;932062911
oli;AUX;O;23;yes;1;2640;932062911
lage;ADJ;O;1;no;3921;2640;932062911
ja;CCONJ;O;92;yes;1;2640;932062911
tühi;ADJ;O;3;no;35458;2640;932062911
,;PUNCT;O;214;no;0;2640;932062911
pigem;ADV;O;1;yes;327479;2640;932062911
kahjas;VERB;O;1;no;0;2640;932062911
kollane;ADJ;O;1;no;22330;2640;932062911
kui;SCONJ;O;16;yes;1;2640;932062911
roheline;ADJ;O;1;no;39731;2640;932062911
.;PUNCT;O;170;no;0;2640;932062911
korraliste;ADJ;O;1;no;512;2640;932062911
äärtega;NOUN;O;1;no;1012;2640;932062911
jäärakud;NOUN;O;1;no;11;2640;932062911
lõhestasid;VERB;O;1;no;93;2640;932062911
seda;PRON;O;3;yes;2;2640;932062911
nagu;SCONJ;O;23;yes;1;2640;932062911
korpetanud;ADJ;O;1;no;0;2640;932062911
haavad;NOUN;O;1;no;4129;2640;932062911
siis;ADV;O;5;yes;1;2640;932062911
ilmus;VERB;O;2;no;63391;2640;932062911
vaateväljale;NOUN;O;1;no;91;2640;932062911
loogiline;ADJ;O;1;no;30359;2640;932062911
jõgi;NOUN;O;2;no;15891;2640;932062911
armsalt;ADV;O;1;no;2015;2640;932062911
sinav;ADJ;O;1;no;38;2640;932062911
sätendav;ADJ;O;1;no;400;2640;932062911
stepi;NOUN;O;2;no;192;2640;932062911
üksinduses;NOUN;O;1;no;1984;2640;932062911
läks;VERB;O;1;yes;322964;2640;932062911
pikk;ADJ;O;2;no;1;2640;932062911
puust;NOUN;O;1;no;16034;2640;932062911
sild;NOUN;O;3;no;14709;2640;932062911
nähtavasti;ADV;O;1;no;10262;2640;932062911
üsna;ADV;O;1;yes;1;2640;932062911
uus;ADJ;O;1;no;1;2640;932062911
ka;ADV;O;5;yes;3;2640;932062911
kaldad;NOUN;O;2;no;1376;2640;932062911
olid;AUX;O;11;yes;1;2640;932062911
inimtühjad;ADJ;O;1;no;512;2640;932062911
ei;AUX;O;8;yes;13;2640;932062911
paistnud;VERB;O;1;no;12300;2640;932062911
sõidukeid;NOUN;O;1;no;6629;2640;932062911
ega;CCONJ;O;2;yes;706448;2640;932062911
maju;NOUN;O;1;no;8858;2640;932062911
mind;PRON;O;3;yes;1;2640;932062911
hakkas;VERB;O;3;yes;204226;2640;932062911
vaevama;VERB;O;1;no;2060;2640;932062911
mingi;DET;O;5;yes;1;2640;932062911
ähmane;ADJ;O;1;no;1297;2640;932062911
kuid;CCONJ;O;6;yes;1;2640;932062911
visa;ADJ;O;1;no;4309;2640;932062911
mõttekäik;NOUN;O;1;no;2002;2640;932062911
eks;ADV;O;1;yes;278151;2640;932062911
hüperi;NOUN;O;1;no;4;2640;932062911
räägib;VERB;O;1;no;2;2640;932062911
oma;PRON;O;15;yes;1;2640;932062911
inimeste;NOUN;O;1;no;298555;2640;932062911
pääs;NOUN;O;1;no;4927;2640;932062911
planeedi;NOUN;O;2;no;13196;2640;932062911
suhtelisest;ADJ;O;1;no;336;2640;932062911
asustamatusest;NOUN;O;1;no;0;2640;932062911
