word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
me;PRON;O;4;yes;1;584;932062911
räägime;VERB;O;1;no;1;584;932062911
praegu;ADV;O;10;yes;1;584;932062911
taludest;NOUN;O;1;no;801;584;932062911
ja;CCONJ;O;24;yes;1;584;932062911
talude;NOUN;O;1;no;5826;584;932062911
tegemisest;NOUN;O;1;no;7675;584;932062911
.;PUNCT;O;34;no;0;584;932062911
kõik;DET;O;1;yes;1;584;932062911
meie;PRON;O;3;yes;3;584;932062911
mõtted;NOUN;O;1;no;51684;584;932062911
püüud;NOUN;O;1;no;7;584;932062911
on;AUX;O;15;yes;1;584;932062911
selleks;PRON;O;1;yes;1;584;932062911
,;PUNCT;O;37;no;0;584;932062911
et;SCONJ;O;6;yes;1;584;932062911
taastada;VERB;O;3;no;29914;584;932062911
talumehel;NOUN;O;1;no;111;584;932062911
vabadus;NOUN;O;2;no;19532;584;932062911
tema;PRON;O;5;yes;1;584;932062911
iseseisvus;NOUN;O;1;no;4408;584;932062911
see;PRON;O;4;yes;1;584;932062911
väga;ADV;O;1;yes;2;584;932062911
õige;ADJ;O;1;no;1;584;932062911
mina;PRON;O;1;yes;1;584;932062911
toetan;VERB;O;1;no;6088;584;932062911
seda;PRON;O;5;yes;2;584;932062911
südamest;NOUN;O;1;no;1;584;932062911
rahvas;NOUN;O;1;no;70885;584;932062911
toetab;VERB;O;1;no;79023;584;932062911
ka;ADV;O;10;yes;3;584;932062911
ärge;AUX;O;1;yes;68987;584;932062911
olgem;AUX;O;1;yes;14289;584;932062911
nii;ADV;O;3;yes;1;584;932062911
naiivsed;ADJ;O;1;no;1206;584;932062911
ühe;DET;O;2;yes;2;584;932062911
kahe;NUM;O;1;no;331369;584;932062911
kolme;NUM;O;1;no;196915;584;932062911
nelja;NUM;O;1;no;99102;584;932062911
viie;NUM;O;1;no;1;584;932062911
aasta;NOUN;O;3;no;2;584;932062911
pärast;ADP;O;1;yes;2;584;932062911
on;VERB;O;2;yes;1;584;932062911
meil;PRON;O;7;yes;1;584;932062911
olemas;VERB;O;1;yes;1;584;932062911
puudub;VERB;O;2;no;1;584;932062911
tehnika;NOUN;O;1;no;40067;584;932062911
raha;NOUN;O;1;no;1;584;932062911
puuduvad;VERB;O;1;no;44725;584;932062911
niisugused;DET;O;1;yes;5614;584;932062911
võimalused;NOUN;O;1;no;71733;584;932062911
kogemused;NOUN;O;1;no;32102;584;932062911
millest;PRON;O;1;yes;275052;584;932062911
tühja;ADJ;O;1;no;28306;584;932062911
