word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
lepime;VERB;O;1;no;5065;3574;932062911
nii;ADV;O;17;yes;1;3574;932062911
kokku;ADV;O;3;yes;1;3574;932062911
,;PUNCT;O;216;no;0;3574;932062911
et;SCONJ;O;31;yes;1;3574;932062911
me;PRON;O;8;yes;1;3574;932062911
täna;ADV;O;1;no;603123;3574;932062911
ja;CCONJ;O;83;yes;1;3574;932062911
pealegi;ADV;O;1;no;52035;3574;932062911
hilisel;ADJ;O;1;no;1344;3574;932062911
ajal;NOUN;O;2;no;1;3574;932062911
väga;ADV;O;13;yes;2;3574;932062911
tõsiteaduslikku;ADJ;O;1;no;32;3574;932062911
juttu;NOUN;O;1;no;112144;3574;932062911
ei;AUX;O;24;yes;13;3574;932062911
aja;VERB;O;1;no;309245;3574;932062911
.;PUNCT;O;297;no;0;3574;932062911
on;AUX;O;75;yes;1;3574;932062911
maailmas;NOUN;O;1;no;175510;3574;932062911
kolm;NUM;O;4;no;357415;3574;932062911
ilusat;ADJ;O;1;no;29930;3574;932062911
eestikeelset;ADJ;O;1;no;5220;3574;932062911
häälikut;NOUN;O;3;no;289;3574;932062911
Ahhaa;PROPN;O;1;no;1272;3574;932062911
jäi;VERB;O;2;no;335822;3574;932062911
nad;PRON;O;7;yes;1174316;3574;932062911
said;VERB;O;1;yes;221504;3574;932062911
oligi;AUX;O;1;no;64933;3574;932062911
koos;ADV;O;3;yes;1;3574;932062911
ilus;ADJ;O;2;no;1;3574;932062911
sõnaahi;NOUN;O;1;no;0;3574;932062911
ainult;ADV;O;6;yes;1;3574;932062911
aga;CCONJ;O;22;yes;1;3574;932062911
sõna;NOUN;O;21;no;1;3574;932062911
mis;PRON;O;19;yes;1;3574;932062911
siis;ADV;O;27;yes;1;3574;932062911
tuli;VERB;O;3;yes;1;3574;932062911
üks;DET;O;15;yes;2;3574;932062911
mees;NOUN;O;7;no;1;3574;932062911
hakkas;VERB;O;1;yes;204226;3574;932062911
ära;ADV;O;17;yes;1;3574;932062911
seletama;VERB;O;1;no;5338;3574;932062911
mida;PRON;O;4;yes;1;3574;932062911
see;DET;O;8;yes;1;3574;932062911
tähendab;VERB;O;2;no;307512;3574;932062911
oli;AUX;O;33;yes;1;3574;932062911
Karl;PROPN;O;1;no;1;3574;932062911
August;PROPN;O;1;no;16177;3574;932062911
Hermann;PROPN;O;1;no;4309;3574;932062911
oma;PRON;O;18;yes;1;3574;932062911
1900.;ADJ;O;1;no;0;3574;932062911
aastal;NOUN;O;1;no;1128701;3574;932062911
ilmunud;ADJ;O;1;no;67265;3574;932062911
entsüklopeedias;NOUN;O;1;no;201;3574;932062911
teeb;VERB;O;2;yes;1;3574;932062911
ta;PRON;O;36;yes;1;3574;932062911
seda;PRON;O;10;yes;2;3574;932062911
niimoodi;ADV;O;1;yes;68119;3574;932062911
ahi;NOUN;O;2;no;12628;3574;932062911
tun;NOUN;O;1;no;429;3574;932062911
tud;NOUN;O;1;no;2361;3574;932062911
soojendav;ADJ;O;1;no;1207;3574;932062911
kivihunnik;NOUN;O;1;no;221;3574;932062911
toas;NOUN;O;1;no;53044;3574;932062911
teda;PRON;O;4;yes;378606;3574;932062911
tehtakse;VERB;O;2;no;260;3574;932062911
kõige;ADV;O;3;yes;1;3574;932062911
rohkem;ADV;O;4;yes;2;3574;932062911
kivis;NOUN;O;1;no;600;3574;932062911
telliskivist;NOUN;O;1;no;236;3574;932062911
pottidest;NOUN;O;1;no;222;3574;932062911
kahvlitest;NOUN;O;1;no;32;3574;932062911
aga;ADV;O;6;yes;1;3574;932062911
ka;ADV;O;17;yes;3;3574;932062911
rauast;NOUN;O;1;no;3990;3574;932062911
karrast;NOUN;O;1;no;34;3574;932062911
seest;ADV;O;1;yes;1;3574;932062911
kividega;NOUN;O;1;no;4462;3574;932062911
vooderdatud;VERB;O;1;no;2604;3574;932062911
tuleb;VERB;O;6;yes;1;3574;932062911
kivialusele;NOUN;O;1;no;17;3574;932062911
teha;VERB;O;6;yes;1;3574;932062911
kes;PRON;O;9;yes;1;3574;932062911
paid;NOUN;O;1;no;1654;3574;932062911
õõneks;ADJ;O;1;no;8;3574;932062911
