word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;867;932062911
hommikust;NOUN;O;1;no;14286;867;932062911
.;PUNCT;O;71;no;0;867;932062911
olen;AUX;O;4;yes;1162614;867;932062911
luteri;ADJ;O;1;no;3749;867;932062911
kiriku;NOUN;O;1;no;1;867;932062911
vaimulik;ADJ;O;1;no;7696;867;932062911
Toomas;PROPN;O;1;no;53356;867;932062911
Paul;PROPN;O;1;no;36663;867;932062911
ning;CCONJ;O;4;yes;5765046;867;932062911
pidanud;AUX;O;1;yes;139335;867;932062911
lõppeva;ADJ;O;1;no;2420;867;932062911
nädala;NOUN;O;1;no;1;867;932062911
raadio;NOUN;O;1;no;31472;867;932062911
hommikupalvused;NOUN;O;1;no;46;867;932062911
nendel;DET;O;1;yes;35777;867;932062911
hommikutel;NOUN;O;1;no;650;867;932062911
rääkinud;VERB;O;1;no;41120;867;932062911
seitsmest;NUM;O;1;no;6853;867;932062911
surmapatust;NOUN;O;2;no;42;867;932062911
kui;SCONJ;O;8;yes;1;867;932062911
esimene;ADJ;O;1;no;1;867;932062911
surmapatt;NOUN;O;1;no;225;867;932062911
oli;AUX;O;4;yes;1;867;932062911
kõrkus;ADJ;O;1;no;255;867;932062911
,;PUNCT;O;53;no;0;867;932062911
see;PRON;O;4;yes;1;867;932062911
tähendab;VERB;O;1;no;307512;867;932062911
enese;PRON;O;4;yes;32699;867;932062911
ülehindamine;NOUN;O;1;no;206;867;932062911
siis;ADV;O;4;yes;1;867;932062911
seitsmes;ADJ;O;1;no;11172;867;932062911
on;AUX;O;25;yes;1;867;932062911
selle;PRON;O;5;yes;2;867;932062911
vasta;NOUN;O;1;no;34509;867;932062911
enesealahindamine;NOUN;O;1;no;0;867;932062911
ja;CCONJ;O;22;yes;1;867;932062911
käegalöömine;NOUN;O;2;no;125;867;932062911
ladinakeelsed;ADJ;O;1;no;256;867;932062911
terminit;NOUN;O;1;no;3724;867;932062911
Atseedia;PROPN;O;1;no;0;867;932062911
võib;AUX;O;3;yes;1;867;932062911
tõlkida;VERB;O;1;no;8686;867;932062911
