word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;307;932062911
mina;PRON;O;1;yes;1;307;932062911
olen;AUX;O;1;yes;1162614;307;932062911
Reino;PROPN;O;1;no;1185;307;932062911
ja;CCONJ;O;9;yes;1;307;932062911
ma;PRON;O;1;yes;2;307;932062911
loen;VERB;O;1;no;30589;307;932062911
teile;PRON;O;1;yes;136281;307;932062911
,;PUNCT;O;16;no;0;307;932062911
Jaan;PROPN;O;1;no;61596;307;932062911
Kruusvalli;PROPN;O;1;no;150;307;932062911
lühijutu;NOUN;O;1;no;314;307;932062911
Himmat;PROPN;O;5;no;26;307;932062911
.;PUNCT;O;19;no;0;307;932062911
oli;AUX;O;9;yes;1;307;932062911
väga;ADV;O;1;yes;2;307;932062911
tuim;ADJ;O;1;no;2993;307;932062911
näitleja;NOUN;O;1;no;1;307;932062911
ta;PRON;O;4;yes;1;307;932062911
mängis;VERB;O;1;no;54852;307;932062911
aastast;NOUN;O;1;no;178832;307;932062911
aastasse;NOUN;O;1;no;11713;307;932062911
provintsiteatris;NOUN;O;1;no;3;307;932062911
nii;ADV;O;3;yes;1;307;932062911
igavalt;ADV;O;1;no;1056;307;932062911
tüütult;ADV;O;1;no;739;307;932062911
et;SCONJ;O;6;yes;1;307;932062911
publik;NOUN;O;1;no;16794;307;932062911
saalis;NOUN;O;1;no;39147;307;932062911
magama;VERB;O;1;no;57893;307;932062911
jäi;VERB;O;1;no;335822;307;932062911
kogu;DET;O;2;yes;1;307;932062911
trupp;NOUN;O;1;no;2194;307;932062911
kui;SCONJ;O;1;yes;1;307;932062911
unes;NOUN;O;1;no;1;307;932062911
esines;VERB;O;1;no;23230;307;932062911
ainult;ADV;O;2;yes;1;307;932062911
etenduse;NOUN;O;1;no;13070;307;932062911
lõppu;NOUN;O;1;no;1;307;932062911
ootas;VERB;O;1;no;24572;307;932062911
siis;ADV;O;1;yes;1;307;932062911
iiveldusega;NOUN;O;1;no;150;307;932062911
lahkuda;VERB;O;1;no;26834;307;932062911
immati;ADV;O;2;no;0;307;932062911
läbi;ADV;O;1;yes;1;307;932062911
vastikuks;ADJ;O;1;no;814;307;932062911
muutunud;ADJ;O;1;no;122893;307;932062911
teatrimajast;NOUN;O;1;no;116;307;932062911
ükskõik;ADV;O;1;yes;2;307;932062911
kuhu;ADV;O;1;yes;273677;307;932062911
needki;DET;O;1;no;5656;307;932062911
näitlejad;NOUN;O;1;no;15287;307;932062911
kes;PRON;O;2;yes;1;307;932062911
olid;AUX;O;2;yes;1;307;932062911
rambi;NOUN;O;1;no;544;307;932062911
alla;ADP;O;1;yes;1;307;932062911
tulnud;VERB;O;1;yes;1;307;932062911
mingite;DET;O;1;yes;17058;307;932062911
eriliste;ADJ;O;1;no;4683;307;932062911
unistustega;NOUN;O;1;no;562;307;932062911
südames;NOUN;O;1;no;21394;307;932062911
ning;CCONJ;O;3;yes;5765046;307;932062911
