word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
mis;PRON;O;3;yes;1;615;932062911
kaariste;ADJ;O;1;no;0;615;932062911
laulate;VERB;O;1;no;203;615;932062911
meeskooris;NOUN;O;1;no;196;615;932062911
ja;CCONJ;O;14;yes;1;615;932062911
pärit;ADV;O;1;no;120474;615;932062911
oleme;AUX;O;2;yes;419376;615;932062911
Räpinas;PROPN;O;1;no;1598;615;932062911
?;PUNCT;O;8;no;0;615;932062911
mina;PRON;O;4;yes;1;615;932062911
olen;AUX;O;3;yes;1162614;615;932062911
,;PUNCT;O;69;no;0;615;932062911
te;PRON;O;4;yes;1;615;932062911
olete;AUX;O;2;yes;148316;615;932062911
juba;ADV;O;5;yes;1;615;932062911
no;INTJ;O;3;no;1;615;932062911
ei;AUX;O;11;yes;13;615;932062911
tea;VERB;O;2;no;1;615;932062911
ikka;ADV;O;9;yes;1;615;932062911
kõik;DET;O;1;yes;1;615;932062911
need;DET;O;4;yes;1283582;615;932062911
aastad;NOUN;O;1;no;32623;615;932062911
on;AUX;O;21;yes;1;615;932062911
olnud;AUX;O;1;yes;3;615;932062911
iga;DET;O;1;yes;2;615;932062911
koolipoisist;NOUN;O;1;no;127;615;932062911
peale;ADV;O;1;yes;1;615;932062911
see;DET;O;5;yes;1;615;932062911
asi;NOUN;O;1;no;431981;615;932062911
kõikul;NOUN;O;1;no;0;615;932062911
mida;PRON;O;5;yes;1;615;932062911
teie;PRON;O;4;yes;1;615;932062911
jaoks;ADP;O;4;yes;2;615;932062911
tähendab;VERB;O;2;no;307512;615;932062911
laulupidu;NOUN;O;6;no;4839;615;932062911
tõeline;ADJ;O;1;no;1;615;932062911
pidu;NOUN;O;1;no;1;615;932062911
see;PRON;O;10;yes;1;615;932062911
annab;VERB;O;1;no;376890;615;932062911
hästi;ADV;O;1;no;1;615;932062911
palju;ADV;O;2;yes;3;615;932062911
hingele;NOUN;O;1;no;5277;615;932062911
sellist;DET;O;1;yes;253172;615;932062911
nooruslikkust;NOUN;O;1;no;362;615;932062911
teeb;VERB;O;1;yes;1;615;932062911
kuigi;SCONJ;O;1;yes;497733;615;932062911
me;PRON;O;3;yes;1;615;932062911
vanad;ADJ;O;1;no;55857;615;932062911
.;PUNCT;O;22;no;0;615;932062911
nagu;SCONJ;O;2;yes;1;615;932062911
siin;ADV;O;4;yes;1;615;932062911
olemegi;AUX;O;1;no;6419;615;932062911
meeskoorile;NOUN;O;1;no;240;615;932062911
üldse;ADV;O;2;no;2;615;932062911
vananevad;VERB;O;1;no;997;615;932062911
noori;NOUN;O;2;no;45629;615;932062911
tuleb;VERB;O;6;yes;1;615;932062911
vähener;NOUN;O;1;no;0;615;932062911
teevad;VERB;O;3;yes;156372;615;932062911
ise;ADV;O;3;yes;1;615;932062911
oma;PRON;O;3;yes;1;615;932062911
koori;NOUN;O;2;no;13031;615;932062911
litsist;NOUN;O;1;no;55;615;932062911
vanadega;ADJ;O;1;no;479;615;932062911
püüame;VERB;O;1;no;17374;615;932062911
ka;ADV;O;6;yes;3;615;932062911
sammu;NOUN;O;1;no;43519;615;932062911
pidada;VERB;O;1;yes;1;615;932062911
kuigivõrd;ADV;O;1;no;3973;615;932062911
kuidas;ADV;O;3;yes;2;615;932062911
teil;PRON;O;2;yes;136063;615;932062911
kui;SCONJ;O;2;yes;1;615;932062911
proovid;NOUN;O;3;no;8597;615;932062911
läinud;VERB;O;2;yes;5;615;932062911
väga;ADV;O;2;yes;2;615;932062911
vähe;ADV;O;1;no;198716;615;932062911
aega;NOUN;O;1;no;1;615;932062911
antakse;VERB;O;1;no;83968;615;932062911
dirigentidelt;NOUN;O;1;no;20;615;932062911
nende;PRON;O;2;yes;2;615;932062911
lihvimiseks;NOUN;O;1;no;1281;615;932062911
aga;CCONJ;O;5;yes;1;615;932062911
noh;INTJ;O;1;yes;114943;615;932062911
laulud;NOUN;O;1;no;17633;615;932062911
enam-vähem;ADV;O;1;no;34691;615;932062911
selged;ADJ;O;1;no;15312;615;932062911
siis;ADV;O;3;yes;1;615;932062911
ole;VERB;O;1;yes;1;615;932062911
vaja;ADV;O;1;no;5;615;932062911
vanasti;ADV;O;1;no;26254;615;932062911
ma;PRON;O;5;yes;2;615;932062911
mäletan;VERB;O;1;no;49289;615;932062911
oli;AUX;O;3;yes;1;615;932062911
niiviisi;ADV;O;1;no;14804;615;932062911
et;SCONJ;O;22;yes;1;615;932062911
mitu;DET;O;1;yes;284945;615;932062911
päeva;NOUN;O;1;no;454271;615;932062911
iiliti;ADV;O;1;no;612;615;932062911
neid;DET;O;1;yes;1;615;932062911
üksikuid;ADJ;O;1;no;10994;615;932062911
nüansse;NOUN;O;1;no;4938;615;932062911
tehti;VERB;O;1;yes;102672;615;932062911
kordusi;NOUN;O;1;no;1725;615;932062911
proovite;NOUN;O;1;no;824;615;932062911
uuesti;ADV;O;4;no;217170;615;932062911
nüüd;ADV;O;6;yes;1116542;615;932062911
päris;ADV;O;1;yes;1;615;932062911
kenasti;ADV;O;1;no;72319;615;932062911
läksid;VERB;O;1;yes;64010;615;932062911
selle;DET;O;2;yes;2;615;932062911
meespolügoon;NOUN;O;1;no;0;615;932062911
ta;PRON;O;1;yes;1;615;932062911
läbi;ADV;O;1;yes;1;615;932062911
ühendproov;NOUN;O;1;no;0;615;932062911
mõne;DET;O;1;yes;238679;615;932062911
tunni;NOUN;O;1;no;103935;615;932062911
pärast;ADP;O;2;yes;2;615;932062911
milliseid;DET;O;1;yes;60208;615;932062911
mälestusi;NOUN;O;4;no;12306;615;932062911
tere;INTJ;O;1;yes;149143;615;932062911
varasemast;ADJ;O;1;no;18911;615;932062911
