word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;1;yes;149143;6459;932062911
taas;ADV;O;2;no;1;6459;932062911
kõigile;DET;O;1;yes;1;6459;932062911
filmihuvilistele;NOUN;O;1;no;89;6459;932062911
sügishooaega;NOUN;O;1;no;175;6459;932062911
on;AUX;O;215;yes;1;6459;932062911
hakanud;VERB;O;4;yes;89906;6459;932062911
ja;CCONJ;O;176;yes;1;6459;932062911
kõige;ADV;O;11;yes;1;6459;932062911
huvitavam;ADJ;O;2;no;11521;6459;932062911
muidugi;ADV;O;8;yes;423963;6459;932062911
see;PRON;O;71;yes;1;6459;932062911
,;PUNCT;O;649;no;0;6459;932062911
et;SCONJ;O;211;yes;1;6459;932062911
mis;PRON;O;71;yes;1;6459;932062911
toimub;VERB;O;5;no;1;6459;932062911
suurel;ADJ;O;3;no;30915;6459;932062911
ekraanil;NOUN;O;7;no;18745;6459;932062911
.;PUNCT;O;176;no;0;6459;932062911
aga;CCONJ;O;43;yes;1;6459;932062911
ei;AUX;O;67;yes;13;6459;932062911
toimugi;VERB;O;1;no;468;6459;932062911
suurt;ADJ;O;4;no;1;6459;932062911
midagi;PRON;O;15;yes;1;6459;932062911
sellepärast;ADV;O;6;yes;114027;6459;932062911
need;DET;O;9;yes;1283582;6459;932062911
filmid;NOUN;O;3;no;16525;6459;932062911
meil;PRON;O;12;yes;1;6459;932062911
Ameerika;PROPN;O;1;no;79474;6459;932062911
mandrilt;NOUN;O;1;no;3274;6459;932062911
tulevad;VERB;O;2;yes;141880;6459;932062911
igavad;ADJ;O;1;no;3673;6459;932062911
nagu;SCONJ;O;73;yes;1;6459;932062911
ikkagi;ADV;O;19;yes;1;6459;932062911
rohkem;ADV;O;14;yes;2;6459;932062911
huvi;NOUN;O;6;no;1;6459;932062911
pakub;VERB;O;1;no;266428;6459;932062911
kino;NOUN;O;2;no;15622;6459;932062911
Sõprus;PROPN;O;2;no;1650;6459;932062911
tegevus;NOUN;O;2;no;98847;6459;932062911
kes;PRON;O;17;yes;1;6459;932062911
meid;PRON;O;4;yes;214328;6459;932062911
väärtfilmidega;NOUN;O;1;no;7;6459;932062911
kostitab;VERB;O;1;no;954;6459;932062911
endiselt;ADV;O;1;no;127274;6459;932062911
võimalik;ADJ;O;6;no;2;6459;932062911
vaadata;VERB;O;9;no;2;6459;932062911
kingi;NOUN;O;1;no;13038;6459;932062911
Tucci;PROPN;O;1;no;88;6459;932062911
filmi;NOUN;O;33;no;1;6459;932062911
tühi;PROPN;O;1;no;35458;6459;932062911
maja;NOUN;O;1;no;229948;6459;932062911
nüüd;ADV;O;24;yes;1116542;6459;932062911
jõudnud;VERB;O;2;no;183493;6459;932062911
ka;ADV;O;64;yes;3;6459;932062911
Toomas;PROPN;O;1;no;53356;6459;932062911
Vinter;PROPN;O;1;no;691;6459;932062911
peri;NOUN;O;1;no;123;6459;932062911
Diouendi;PROPN;O;1;no;0;6459;932062911
ekraanidele;NOUN;O;2;no;1145;6459;932062911
samas;ADV;O;8;yes;1;6459;932062911
üks;DET;O;10;yes;2;6459;932062911
haruldane;ADJ;O;1;no;10945;6459;932062911
lugu;NOUN;O;7;no;232536;6459;932062911
nimelt;ADV;O;2;no;1;6459;932062911
täispikk;ADJ;O;1;no;3232;6459;932062911
dokumentaalfilm;NOUN;O;12;no;4438;6459;932062911
ehib;VERB;O;1;no;1482;6459;932062911
reklaamplakati;NOUN;O;1;no;91;6459;932062911
sõpruse;NOUN;O;1;no;5131;6459;932062911
seina;NOUN;O;2;no;47805;6459;932062911
tundub;VERB;O;4;no;283633;6459;932062911
vähemasti;ADV;O;7;no;16158;6459;932062911
Eestis;PROPN;O;7;no;1;6459;932062911
küll;ADV;O;6;yes;1;6459;932062911
on;VERB;O;13;yes;1;6459;932062911
dokumentaalfilmid;NOUN;O;9;no;503;6459;932062911
ilma;ADV;O;1;yes;1;6459;932062911
tegemas;VERB;O;1;yes;14277;6459;932062911
pakuvad;VERB;O;2;no;68423;6459;932062911
filmielamusi;NOUN;O;1;no;159;6459;932062911
või;CCONJ;O;51;yes;1;6459;932062911
mõni;DET;O;3;yes;285029;6459;932062911
aeg;NOUN;O;9;no;1;6459;932062911
tagasi;ADP;O;7;yes;2;6459;932062911
oli;AUX;O;25;yes;1;6459;932062911
sõpruses;NOUN;O;1;no;424;6459;932062911
avalikul;ADJ;O;1;no;6384;6459;932062911
seansil;NOUN;O;1;no;708;6459;932062911
uusi;ADJ;O;4;no;185874;6459;932062911
eesti;ADJ;O;16;no;1;6459;932062911
