word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tänane;ADJ;O;1;no;36646;7725;932062911
saade;NOUN;O;1;no;23008;7725;932062911
kannab;VERB;O;1;no;57594;7725;932062911
nime;NOUN;O;1;no;1;7725;932062911
jagatud;ADJ;O;1;no;28924;7725;932062911
noodid;NOUN;O;2;no;3712;7725;932062911
.;PUNCT;O;279;no;0;7725;932062911
miks;ADV;O;11;yes;1;7725;932062911
just;ADV;O;8;yes;1;7725;932062911
jagatud;VERB;O;3;no;28924;7725;932062911
,;PUNCT;O;787;no;0;7725;932062911
aga;CCONJ;O;84;yes;1;7725;932062911
sellepärast;ADV;O;18;yes;114027;7725;932062911
et;SCONJ;O;180;yes;1;7725;932062911
juttu;NOUN;O;2;no;112144;7725;932062911
tuleb;VERB;O;11;yes;1;7725;932062911
orkestri;NOUN;O;15;no;6618;7725;932062911
antidest;NOUN;O;1;no;0;7725;932062911
ja;CCONJ;O;303;yes;1;7725;932062911
orkestrantide;NOUN;O;1;no;163;7725;932062911
vaatavad;VERB;O;1;no;19144;7725;932062911
ju;ADV;O;20;yes;843987;7725;932062911
ühisel;ADJ;O;1;no;4622;7725;932062911
puldil;NOUN;O;1;no;1167;7725;932062911
olevale;ADJ;O;1;no;1;7725;932062911
noodi;NOUN;O;1;no;1682;7725;932062911
visikule;NOUN;O;1;no;0;7725;932062911
ehk;CCONJ;O;1;yes;1;7725;932062911
siis;ADV;O;91;yes;1;7725;932062911
jagavad;VERB;O;1;no;19773;7725;932062911
noote;NOUN;O;1;no;3192;7725;932062911
tänased;ADJ;O;1;no;8403;7725;932062911
kõnealused;ADJ;O;1;no;5882;7725;932062911
on;AUX;O;292;yes;1;7725;932062911
aga;ADV;O;4;yes;1;7725;932062911
päris;ADV;O;5;yes;1;7725;932062911
väikesed;ADJ;O;5;no;55600;7725;932062911
muusikud;NOUN;O;5;no;9962;7725;932062911
räägime;VERB;O;3;no;1;7725;932062911
Virumaa;PROPN;O;23;no;9780;7725;932062911
noorteorkestrist;NOUN;O;2;no;3;7725;932062911
kontsertorkestrist;NOUN;O;1;no;0;7725;932062911
juturingis;NOUN;O;1;no;41;7725;932062911
Rakverega;PROPN;O;3;no;293;7725;932062911
Mauri;PROPN;O;1;no;1294;7725;932062911
kooli;NOUN;O;7;no;1;7725;932062911
muusikaosakonna;NOUN;O;2;no;411;7725;932062911
kunstiline;ADJ;O;2;no;7006;7725;932062911
juhtamme;NOUN;O;1;no;0;7725;932062911
peaske;NOUN;O;2;no;0;7725;932062911
Eesti;PROPN;O;15;no;1;7725;932062911
sümfooniaorkestrite;NOUN;O;7;no;182;7725;932062911
liidu;NOUN;O;3;no;115815;7725;932062911
juhatuse;NOUN;O;2;no;112961;7725;932062911
esinaine;NOUN;O;2;no;3371;7725;932062911
Eve;PROPN;O;3;no;10826;7725;932062911
Luha;PROPN;O;2;no;1018;7725;932062911
Lääne-Viru;PROPN;O;3;no;4729;7725;932062911
maavalitsuse;NOUN;O;2;no;6377;7725;932062911
haridus-;NOUN;O;1;no;20912;7725;932062911
kultuuriosakonna;NOUN;O;2;no;1376;7725;932062911
spetsialist;NOUN;O;1;no;16908;7725;932062911
Valdur;PROPN;O;5;no;3858;7725;932062911
Liiv;PROPN;O;2;no;7338;7725;932062911
saate;NOUN;O;1;yes;170136;7725;932062911
toimetaja;NOUN;O;1;no;22523;7725;932062911
Marge-Ly;PROPN;O;1;no;309;7725;932062911
Rookäär;PROPN;O;1;no;239;7725;932062911
helioperaator;NOUN;O;1;no;2394;7725;932062911
Helle;PROPN;O;1;no;7472;7725;932062911
Paasorkestrite;PROPN;O;1;no;0;7725;932062911
dirigent;NOUN;O;7;no;11468;7725;932062911
Hando;PROPN;O;3;no;3429;7725;932062911
Põldmäe;PROPN;O;6;no;1616;7725;932062911
Kadrinas;PROPN;O;2;no;1171;7725;932062911
täitsa;ADV;O;3;no;1;7725;932062911
oma;PRON;O;30;yes;1;7725;932062911
inimene;NOUN;O;2;no;352593;7725;932062911
nüüd;ADV;O;24;yes;1116542;7725;932062911
ma;PRON;O;75;yes;2;7725;932062911
olen;AUX;O;22;yes;1162614;7725;932062911
jah;ADV;O;4;yes;408065;7725;932062911
siin;ADV;O;33;yes;1;7725;932062911
palju;ADV;O;18;yes;3;7725;932062911
pahandust;NOUN;O;2;no;4166;7725;932062911
tehtud;VERB;O;2;yes;464935;7725;932062911
ka;ADV;O;65;yes;3;7725;932062911
head;ADJ;O;1;no;1;7725;932062911
kohalikus;ADJ;O;1;no;13380;7725;932062911
kolhoosis;NOUN;O;1;no;1572;7725;932062911
töötasin;VERB;O;1;no;8083;7725;932062911
Vaiga;PROPN;O;1;no;124;7725;932062911
suvi;NOUN;O;1;no;38200;7725;932062911
siit;ADV;O;4;yes;213017;7725;932062911
pärit;ADV;O;3;no;120474;7725;932062911
minu;PRON;O;9;yes;1;7725;932062911
vanavanemad;NOUN;O;1;no;4326;7725;932062911
vana;ADJ;O;4;no;1;7725;932062911
vanaema;NOUN;O;2;no;42934;7725;932062911
gaasimuusikakultuuri;NOUN;O;1;no;0;7725;932062911
ühed;PRON;O;1;yes;36872;7725;932062911
mul;PRON;O;12;yes;1;7725;932062911
sest;SCONJ;O;24;yes;1;7725;932062911
vanaisa;NOUN;O;1;no;1;7725;932062911
oli;AUX;O;37;yes;1;7725;932062911
Väike-Maarjas;PROPN;O;1;no;1341;7725;932062911
koorijuht;NOUN;O;1;no;1793;7725;932062911
käisin;VERB;O;3;no;77901;7725;932062911
tema;PRON;O;18;yes;1;7725;932062911
haual;NOUN;O;1;no;1492;7725;932062911
sinna;ADV;O;11;yes;1;7725;932062911
käinud;VERB;O;6;no;130517;7725;932062911
seal;ADV;O;54;yes;1;7725;932062911
muidugi;ADV;O;23;yes;423963;7725;932062911
mitu;DET;O;8;yes;284945;7725;932062911
korda;NOUN;O;7;no;1;7725;932062911
leidsin;VERB;O;1;no;63876;7725;932062911
Väike-Maarja;PROPN;O;1;no;6168;7725;932062911
