word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
tere;INTJ;O;2;yes;149143;1589;932062911
õhtust;NOUN;O;1;no;10221;1589;932062911
,;PUNCT;O;92;no;0;1589;932062911
kell;NOUN;O;1;no;675076;1589;932062911
on;AUX;O;34;yes;1;1589;932062911
saanud;VERB;O;1;yes;1;1589;932062911
kaheksa;NUM;O;2;no;78768;1589;932062911
ja;CCONJ;O;37;yes;1;1589;932062911
eetris;NOUN;O;1;no;15475;1589;932062911
Päevakaja;PROPN;O;1;no;100;1589;932062911
stuudios;NOUN;O;1;no;17679;1589;932062911
Margitta;PROPN;O;1;no;595;1589;932062911
.;PUNCT;O;101;no;0;1589;932062911
Otsmaa;PROPN;O;1;no;430;1589;932062911
Riigikogu;PROPN;O;2;no;40050;1589;932062911
arutas;VERB;O;3;no;6653;1589;932062911
erakondade;NOUN;O;10;no;15919;1589;932062911
rahastamist;NOUN;O;2;no;5777;1589;932062911
Eesti;PROPN;O;4;no;1;1589;932062911
põhiseaduse;NOUN;O;1;no;15640;1589;932062911
üks;DET;O;2;yes;2;1589;932062911
autoreid;NOUN;O;1;no;4540;1589;932062911
endine;ADJ;O;3;no;77250;1589;932062911
justiitsminister;NOUN;O;2;no;6269;1589;932062911
Jürjo;PROPN;O;1;no;1233;1589;932062911
Adams;PROPN;O;3;no;2763;1589;932062911
hindab;VERB;O;1;no;61516;1589;932062911
parteirahade;NOUN;O;1;no;0;1589;932062911
puhul;ADP;O;2;yes;594480;1589;932062911
varimajanduse;NOUN;O;3;no;328;1589;932062911
osakaalu;NOUN;O;1;no;10366;1589;932062911
kuni;ADP;O;2;yes;1;1589;932062911
40-le;NUM;O;1;no;0;1589;932062911
protsendile;NOUN;O;1;no;4512;1589;932062911
valitsus;NOUN;O;7;no;1;1589;932062911
toetas;VERB;O;1;no;20379;1589;932062911
100000;NUM;O;2;no;0;1589;932062911
euro;NOUN;O;2;no;114550;1589;932062911
suuruse;ADJ;O;2;no;43136;1589;932062911
tagatisraha;NOUN;O;4;no;8017;1589;932062911
nõude;NOUN;O;2;no;16468;1589;932062911
kehtestamist;NOUN;O;2;no;6395;1589;932062911
kütusemüüjatele;NOUN;O;1;no;54;1589;932062911
et;SCONJ;O;19;yes;1;1589;932062911
vältida;VERB;O;2;no;90505;1589;932062911
käibemaksupettusi;NOUN;O;2;no;70;1589;932062911
ei;AUX;O;10;yes;13;1589;932062911
toetanud;VERB;O;1;no;14932;1589;932062911
aga;ADV;O;7;yes;1;1589;932062911
opositsiooni;NOUN;O;1;no;13368;1589;932062911
esitatud;ADJ;O;2;no;124437;1589;932062911
seadusemuudatusi;NOUN;O;2;no;509;1589;932062911
erimärgistatud;ADJ;O;4;no;373;1589;932062911
vedelkütuse;ADJ;O;1;no;516;1589;932062911
kasutamiseks;NOUN;O;3;no;98357;1589;932062911
talvistel;ADJ;O;2;no;875;1589;932062911
teehooldetöödel;NOUN;O;2;no;0;1589;932062911
või;CCONJ;O;7;yes;1;1589;932062911
hädaolukorra;NOUN;O;2;no;4448;1589;932062911
likvideerimisel;NOUN;O;1;no;1338;1589;932062911
peaminister;NOUN;O;3;no;62055;1589;932062911
Andrus;PROPN;O;2;no;1;1589;932062911
Ansip;PROPN;O;2;no;7266;1589;932062911
peab;AUX;O;1;yes;1;1589;932062911
õigemaks;ADJ;O;1;no;538;1589;932062911
maksta;VERB;O;1;no;74594;1589;932062911
lume;NOUN;O;1;no;16559;1589;932062911
koristajatele;NOUN;O;1;no;118;1589;932062911
nende;DET;O;2;yes;2;1589;932062911
kulutuste;NOUN;O;1;no;6600;1589;932062911
hüvitamiseks;NOUN;O;1;no;2389;1589;932062911
otsetoetust;NOUN;O;1;no;211;1589;932062911
Venemaa;PROPN;O;7;no;189952;1589;932062911
välisminister;NOUN;O;2;no;20081;1589;932062911
Sergei;PROPN;O;4;no;20245;1589;932062911
Lavrov;PROPN;O;4;no;2616;1589;932062911
kinnitas;VERB;O;5;no;89392;1589;932062911
täna;ADV;O;5;no;603123;1589;932062911
Moskva;PROPN;O;3;no;38644;1589;932062911
soovib;VERB;O;3;no;92072;1589;932062911
välispoliitikas;NOUN;O;2;no;1714;1589;932062911
ühendada;VERB;O;1;no;33642;1589;932062911
läänega;NOUN;O;2;no;449;1589;932062911
ka;ADV;O;15;yes;3;1589;932062911
uuel;ADJ;O;1;no;37713;1589;932062911
aastal;NOUN;O;3;no;1128701;1589;932062911
heanaaberlike;ADJ;O;2;no;198;1589;932062911
suhteid;NOUN;O;2;no;25408;1589;932062911
tänavuseks;ADJ;O;1;no;2008;1589;932062911
aastaks;NOUN;O;1;no;88882;1589;932062911
hiidlastele;NOUN;O;2;no;898;1589;932062911
varrastele;NOUN;O;1;no;437;1589;932062911
lubatud;ADJ;O;2;no;110208;1589;932062911
50;NUM;O;2;no;0;1589;932062911
protsendiline;ADJ;O;2;no;448;1589;932062911
sõidusoodustus;NOUN;O;2;no;56;1589;932062911
Virtsu-Kuivastu;PROPN;O;2;no;932;1589;932062911
Rohuküla-Heltermaa;PROPN;O;2;no;865;1589;932062911
laevaliinidel;NOUN;O;2;no;122;1589;932062911
hakkab;VERB;O;4;yes;2;1589;932062911
kehtima;VERB;O;4;no;19760;1589;932062911
esimesest;ADJ;O;2;no;33115;1589;932062911
veebruarist;NOUN;O;2;no;9120;1589;932062911
Tallinnas;PROPN;O;1;no;1;1589;932062911
Vabaduse;PROPN;O;2;no;13791;1589;932062911
galeriis;NOUN;O;2;no;9439;1589;932062911
saab;AUX;O;2;yes;2;1589;932062911
tänasest;ADJ;O;1;no;19941;1589;932062911
näha;VERB;O;2;no;425520;1589;932062911
eesti;ADJ;O;2;no;1;1589;932062911
graafika;NOUN;O;2;no;8854;1589;932062911
suure;ADJ;O;2;no;314613;1589;932062911
vanameistri;NOUN;O;1;no;773;1589;932062911
Avo;PROPN;O;2;no;6139;1589;932062911
keerenditagasivaatelist;ADJ;O;1;no;0;1589;932062911
näitust;NOUN;O;1;no;11114;1589;932062911
