word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
kallid;ADJ;O;1;no;27704;281;932062911
seltsimehed;NOUN;O;1;no;2581;281;932062911
,;PUNCT;O;25;no;0;281;932062911
praegu;ADV;O;1;yes;1;281;932062911
meie;PRON;O;10;yes;3;281;932062911
andsime;VERB;O;1;no;6979;281;932062911
üle;ADP;O;2;yes;2;281;932062911
suurima;ADJ;O;1;no;43553;281;932062911
põlevkivikaevanduse;NOUN;O;1;no;74;281;932062911
sümboolse;ADJ;O;1;no;3949;281;932062911
võtme;NOUN;O;2;no;8034;281;932062911
autod;NOUN;O;1;no;1;281;932062911
põlevkivitootjatele;NOUN;O;2;no;1;281;932062911
.;PUNCT;O;15;no;0;281;932062911
on;AUX;O;3;yes;1;281;932062911
väga;ADV;O;1;yes;2;281;932062911
meeldiv;ADJ;O;1;no;43476;281;932062911
tunne;NOUN;O;1;no;173963;281;932062911
et;SCONJ;O;2;yes;1;281;932062911
ehitajad;NOUN;O;1;no;4007;281;932062911
edukad;ADJ;O;1;no;10691;281;932062911
lõpetasime;VERB;O;1;no;3551;281;932062911
kaevanduse;NOUN;O;4;no;2254;281;932062911
esimese;ADJ;O;1;no;1;281;932062911
järgu;NOUN;O;2;no;3544;281;932062911
ehitus;NOUN;O;1;no;25673;281;932062911
ja;CCONJ;O;9;yes;1;281;932062911
anname;VERB;O;2;no;31694;281;932062911
selle;DET;O;2;yes;2;281;932062911
kes;PRON;O;2;yes;1;281;932062911
annavad;VERB;O;1;no;96095;281;932062911
toorained;NOUN;O;1;no;1339;281;932062911
keemiatööstuse;NOUN;O;1;no;670;281;932062911
energia;NOUN;O;1;no;72003;281;932062911
tootmiseks;NOUN;O;1;no;12294;281;932062911
me;PRON;O;1;yes;1;281;932062911
ehitate;VERB;O;1;no;302;281;932062911
kulutasin;VERB;O;1;no;1212;281;932062911
palju;ADV;O;1;yes;3;281;932062911
energiat;NOUN;O;1;no;57908;281;932062911
tahet;NOUN;O;2;no;11467;281;932062911
suure;ADJ;O;1;no;314613;281;932062911
kaasaegse;ADJ;O;1;no;21114;281;932062911
ehituseks;NOUN;O;1;no;4374;281;932062911
ei;AUX;O;1;yes;13;281;932062911
säästnud;VERB;O;1;no;1136;281;932062911
aega;NOUN;O;1;no;1;281;932062911
jõudu;NOUN;O;1;no;1;281;932062911
töötluse;NOUN;O;1;no;1632;281;932062911
puhkepäevadel;NOUN;O;1;no;985;281;932062911
ületundidel;NOUN;O;1;no;6;281;932062911
edukalt;ADV;O;1;no;61378;281;932062911
lõpetada;VERB;O;1;no;52859;281;932062911
ehitustähtajaks;NOUN;O;1;no;1;281;932062911
ehitajate;NOUN;O;1;no;2474;281;932062911
monteerijate;NOUN;O;1;no;33;281;932062911
kollektiiv;NOUN;O;2;no;6011;281;932062911
paljurahvuseline;ADJ;O;2;no;167;281;932062911
meil;PRON;O;1;yes;1;281;932062911
töötame;VERB;O;1;no;9207;281;932062911
eestlased;NOUN;O;1;no;52067;281;932062911
venelased;NOUN;O;1;no;18476;281;932062911
ukrainlased;NOUN;O;1;no;2686;281;932062911
valgevenelased;NOUN;O;1;no;862;281;932062911
leedulased;NOUN;O;1;no;1390;281;932062911
lätlased;NOUN;O;1;no;6479;281;932062911
aserbaidžaanlased;NOUN;O;1;no;74;281;932062911
Usbeks;PROPN;O;1;no;0;281;932062911
daalid;NOUN;O;1;no;2;281;932062911
paljud;PRON;O;1;no;232037;281;932062911
teiste;DET;O;1;yes;342399;281;932062911
rahvuste;NOUN;O;1;no;4322;281;932062911
esindajad;NOUN;O;1;no;1;281;932062911
töötasime;VERB;O;1;no;2205;281;932062911
külg;NOUN;O;1;no;14945;281;932062911
külje;NOUN;O;1;no;22574;281;932062911
kõrval;ADP;O;1;yes;1;281;932062911
ilma;ADP;O;1;yes;1;281;932062911
liigsete;ADJ;O;1;no;1423;281;932062911
sõnadeta;NOUN;O;1;no;1219;281;932062911
võib-olla;ADV;O;1;yes;1;281;932062911
selles;PRON;O;1;yes;1;281;932062911
väljendus;VERB;O;1;no;5014;281;932062911
kogu;DET;O;1;yes;1;281;932062911
kollektiivis;NOUN;O;1;no;2201;281;932062911
sõpruse;NOUN;O;1;no;5131;281;932062911
koostöö;NOUN;O;1;no;99892;281;932062911
sõnal;NOUN;O;1;no;3509;281;932062911
põlevkivi;NOUN;O;1;no;7594;281;932062911
