word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
eelmisel;ADJ;O;1;yes;153875;1060;932062911
teisipäeval;NOUN;O;1;no;50171;1060;932062911
rääkisime;VERB;O;1;no;15080;1060;932062911
meditsiiniajaloorubriigis;NOUN;O;1;no;0;1060;932062911
vitamiinidest;NOUN;O;1;no;1209;1060;932062911
vitamiinide;NOUN;O;1;no;7172;1060;932062911
avastamisest;NOUN;O;1;no;856;1060;932062911
ja;CCONJ;O;53;yes;1;1060;932062911
just;ADV;O;1;yes;1;1060;932062911
seoses;ADP;O;1;no;197064;1060;932062911
sellega;PRON;O;1;yes;441200;1060;932062911
ka;ADV;O;13;yes;3;1060;932062911
luunini;NOUN;O;1;no;0;1060;932062911
tegevusest;NOUN;O;1;no;15773;1060;932062911
Tartus;PROPN;O;1;no;1;1060;932062911
seekord;ADV;O;1;yes;140765;1060;932062911
jätkame;VERB;O;1;no;12066;1060;932062911
tegelikult;ADV;O;1;no;1;1060;932062911
nende;DET;O;1;yes;2;1060;932062911
eesti;ADJ;O;1;no;1;1060;932062911
arstiteadlaste;NOUN;O;1;no;64;1060;932062911
lugudega;NOUN;O;1;no;3595;1060;932062911
.;PUNCT;O;32;no;0;1060;932062911
tahamegi;VERB;O;1;no;652;1060;932062911
teada;VERB;O;1;no;1;1060;932062911
saada;VERB;O;1;yes;1;1060;932062911
,;PUNCT;O;93;no;0;1060;932062911
missuguseid;ADJ;O;1;yes;3096;1060;932062911
kuulsaid;ADJ;O;1;no;2202;1060;932062911
mehi;NOUN;O;1;no;37231;1060;932062911
on;AUX;O;24;yes;1;1060;932062911
meie;PRON;O;3;yes;3;1060;932062911
riigist;NOUN;O;1;no;1;1060;932062911
võrsunud;VERB;O;1;no;1501;1060;932062911
või;CCONJ;O;3;yes;1;1060;932062911
kes;PRON;O;4;yes;1;1060;932062911
andnud;VERB;O;1;no;113536;1060;932062911
oma;PRON;O;6;yes;1;1060;932062911
olulise;ADJ;O;1;no;35963;1060;932062911
panuse;NOUN;O;1;no;36398;1060;932062911
meditsiini;NOUN;O;1;no;12930;1060;932062911
meil;PRON;O;1;yes;1;1060;932062911
Tartu;PROPN;O;4;no;2;1060;932062911
stuudios;NOUN;O;1;no;17679;1060;932062911
käin;VERB;O;1;no;33807;1060;932062911
calling;NOUN;O;1;no;642;1060;932062911
Ülikooli;PROPN;O;3;no;88347;1060;932062911
tervishoiu;NOUN;O;2;no;11964;1060;932062911
instituudi;NOUN;O;2;no;24591;1060;932062911
meditsiiniajaloo;NOUN;O;3;no;96;1060;932062911
lektor;NOUN;O;2;no;7085;1060;932062911
Peeter;PROPN;O;2;no;1;1060;932062911
Hellat;PROPN;O;2;no;689;1060;932062911
see;DET;O;7;yes;1;1060;932062911
mees;NOUN;O;3;no;1;1060;932062911
kellest;PRON;O;1;yes;58440;1060;932062911
võiks;AUX;O;4;yes;4;1060;932062911
siis;ADV;O;26;yes;1;1060;932062911
täna;ADV;O;1;no;603123;1060;932062911
rääkida;VERB;O;2;no;1;1060;932062911
?;PUNCT;O;1;no;0;1060;932062911
Petar;PROPN;O;1;no;236;1060;932062911
Ellata;PROPN;O;1;no;0;1060;932062911
oli;AUX;O;11;yes;1;1060;932062911
kunagi;ADV;O;4;yes;1;1060;932062911
ilmselt;ADV;O;1;no;335103;1060;932062911
nagu;SCONJ;O;9;yes;1;1060;932062911
Eesti;PROPN;O;8;no;1;1060;932062911
üldse;ADV;O;2;no;2;1060;932062911
arstiteadus;NOUN;O;1;no;384;1060;932062911
arstide;NOUN;O;1;no;15264;1060;932062911
nii;ADV;O;14;yes;1;1060;932062911
edasi;ADV;O;10;yes;1;1060;932062911
jaoks;ADP;O;1;yes;2;1060;932062911
väga-väga;ADV;O;1;no;12272;1060;932062911
