word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
Eesti;PROPN;O;4;no;1;2399;932062911
televisioonis;PROPN;O;1;no;4653;2399;932062911
alustab;VERB;O;1;no;35984;2399;932062911
juba;ADV;O;8;yes;1;2399;932062911
järgmisel;ADJ;O;2;yes;139313;2399;932062911
nädalal;NOUN;O;2;no;134323;2399;932062911
tuntud;ADJ;O;1;no;141729;2399;932062911
saadet;NOUN;O;1;no;16311;2399;932062911
klassikatähed;NOUN;O;2;no;507;2399;932062911
ning;CCONJ;O;4;yes;5765046;2399;932062911
selleaastased;ADJ;O;1;no;475;2399;932062911
osalejad;NOUN;O;2;no;28381;2399;932062911
käivad;VERB;O;1;no;69065;2399;932062911
tilt;NOUN;O;1;no;625;2399;932062911
saates;NOUN;O;2;no;52531;2399;932062911
külas;NOUN;O;1;no;1;2399;932062911
.;PUNCT;O;90;no;0;2399;932062911
täna;ADV;O;3;no;603123;2399;932062911
on;AUX;O;67;yes;1;2399;932062911
mul;PRON;O;7;yes;1;2399;932062911
hea;ADJ;O;4;no;2;2399;932062911
meel;NOUN;O;1;no;66527;2399;932062911
stuudios;NOUN;O;2;no;17679;2399;932062911
tervitada;VERB;O;1;no;3617;2399;932062911
hingeli;NOUN;O;3;no;0;2399;932062911
lai;ADJ;O;1;no;40021;2399;932062911
limp;NOUN;O;1;no;2;2399;932062911
,;PUNCT;O;217;no;0;2399;932062911
tere;INTJ;O;1;yes;149143;2399;932062911
ingeli;NOUN;O;3;no;1;2399;932062911
Tret;PROPN;O;1;no;0;2399;932062911
oboemängija;NOUN;O;2;no;176;2399;932062911
peale;ADP;O;5;yes;1;2399;932062911
selle;PRON;O;3;yes;2;2399;932062911
too;DET;O;1;yes;71439;2399;932062911
poe;NOUN;O;4;no;23846;2399;932062911
üsna;ADV;O;3;yes;1;2399;932062911
haruldane;ADJ;O;1;no;10945;2399;932062911
pill;NOUN;O;8;no;8389;2399;932062911
seda;PRON;O;4;yes;2;2399;932062911
mängivad;VERB;O;1;no;34390;2399;932062911
suhteliselt;ADV;O;3;no;3;2399;932062911
vähesed;ADJ;O;1;no;15023;2399;932062911
muusikud;NOUN;O;1;no;9962;2399;932062911
võrreldes;VERB;O;2;no;178184;2399;932062911
eks;ADV;O;5;yes;278151;2399;932062911
klaveri;NOUN;O;1;no;4506;2399;932062911
või;CCONJ;O;13;yes;1;2399;932062911
viiuliga;NOUN;O;1;no;276;2399;932062911
siis;ADV;O;31;yes;1;2399;932062911
ingeliga;NOUN;O;1;no;0;2399;932062911
meil;PRON;O;1;yes;1;2399;932062911
esimene;ADJ;O;9;no;1;2399;932062911
naissoost;NOUN;O;1;no;6714;2399;932062911
interpreet;NOUN;O;1;no;470;2399;932062911
kes;PRON;O;5;yes;1;2399;932062911
meile;PRON;O;3;yes;258668;2399;932062911
saatesse;NOUN;O;1;no;3846;2399;932062911
jõudnud;ADJ;O;1;no;183493;2399;932062911
yldse;ADV;O;1;no;1;2399;932062911
võtab;VERB;O;1;no;215700;2399;932062911
klassikatähtede;NOUN;O;3;no;268;2399;932062911
saatest;NOUN;O;1;no;5273;2399;932062911
osa;NOUN;O;3;no;1;2399;932062911
viis;NUM;O;1;no;277376;2399;932062911
noormeest;NOUN;O;1;no;5588;2399;932062911
ja;CCONJ;O;72;yes;1;2399;932062911
kolm;NUM;O;2;no;357415;2399;932062911
tütarlast;NOUN;O;1;no;1451;2399;932062911
Ingeli;PROPN;O;1;no;63;2399;932062911
ma;PRON;O;41;yes;2;2399;932062911
küsiks;VERB;O;1;no;9768;2399;932062911
esimese;ADJ;O;2;no;1;2399;932062911
asjana;NOUN;O;1;no;13375;2399;932062911
et;SCONJ;O;103;yes;1;2399;932062911
kas;ADV;O;12;yes;1;2399;932062911
muusika;NOUN;O;8;no;1;2399;932062911
üldse;ADV;O;4;no;2;2399;932062911
selline;DET;O;6;yes;532929;2399;932062911
mehine;ADJ;O;1;no;1208;2399;932062911
alamehelik;ADJ;O;1;no;0;2399;932062911
ala;NOUN;O;2;no;92514;2399;932062911
?;PUNCT;O;19;no;0;2399;932062911
arvan;VERB;O;4;no;1;2399;932062911
kohe;ADV;O;3;yes;5;2399;932062911
kindlasti;ADV;O;8;no;4;2399;932062911
ei;AUX;O;27;yes;13;2399;932062911
ole;AUX;O;11;yes;1;2399;932062911
ainult;ADV;O;12;yes;1;2399;932062911
mehelik;ADJ;O;1;no;1812;2399;932062911
sul;PRON;O;5;yes;307622;2399;932062911
nii;ADV;O;9;yes;1;2399;932062911
naiseliku;ADJ;O;1;no;2002;2399;932062911
Kuigal;PROPN;O;1;no;0;2399;932062911
meheliku;ADJ;O;1;no;848;2399;932062911
aga;ADV;O;4;yes;1;2399;932062911
võib-olla;ADV;O;5;yes;1;2399;932062911
vanasti;ADV;O;2;no;26254;2399;932062911
lihtsalt;ADV;O;1;no;1;2399;932062911
konservatiivsematel;ADJ;O;1;no;23;2399;932062911
aegadel;NOUN;O;1;no;25876;2399;932062911
võistlust;NOUN;O;1;no;18111;2399;932062911
orkestris;NOUN;O;2;no;1340;2399;932062911
näha;VERB;O;2;no;425520;2399;932062911
rohkem;ADV;O;7;yes;2;2399;932062911
mehi;NOUN;O;2;no;37231;2399;932062911
aga;CCONJ;O;30;yes;1;2399;932062911
praegusel;ADJ;O;1;yes;1;2399;932062911
ajal;NOUN;O;1;no;1;2399;932062911
on;VERB;O;2;yes;1;2399;932062911
see;DET;O;10;yes;1;2399;932062911
trend;NOUN;O;2;no;11112;2399;932062911
kõvasti;ADV;O;3;no;77867;2399;932062911
muutumas;VERB;O;1;no;8449;2399;932062911
ka;ADV;O;39;yes;3;2399;932062911
väga-väga;ADV;O;1;no;12272;2399;932062911
palju;ADV;O;15;yes;3;2399;932062911
naisi;NOUN;O;1;no;41546;2399;932062911
ta;PRON;O;5;yes;1;2399;932062911
minu;PRON;O;16;yes;1;2399;932062911
pillil;NOUN;O;2;no;783;2399;932062911
võis;AUX;O;1;yes;3;2399;932062911
kehtestas;VERB;O;1;no;6077;2399;932062911
peaaegu;ADV;O;1;yes;1;2399;932062911
mäleta;VERB;O;1;no;44644;2399;932062911
ühtegi;NUM;O;1;no;1;2399;932062911
oleks;AUX;O;4;yes;1;2399;932062911
kuskilt;ADV;O;1;no;53518;2399;932062911
pidev;ADJ;O;1;no;4;2399;932062911
vajadus;NOUN;O;1;no;2;2399;932062911
naisoboemängija;NOUN;O;1;no;0;2399;932062911
mänginud;VERB;O;2;no;50707;2399;932062911
nüüd;ADV;O;6;yes;1116542;2399;932062911
näiteks;ADV;O;3;no;1;2399;932062911
klassis;NOUN;O;1;no;1;2399;932062911
Saksamaal;PROPN;O;3;no;48217;2399;932062911
12;NUM;O;1;no;0;2399;932062911
tüdrukut;NOUN;O;1;no;12214;2399;932062911
poissi;NOUN;O;1;no;12146;2399;932062911
see;PRON;O;30;yes;1;2399;932062911
muutuv;ADJ;O;1;no;4999;2399;932062911
esimest;ADJ;O;1;no;171652;2399;932062911
korda;NOUN;O;1;no;1;2399;932062911
ajaloos;NOUN;O;1;no;1;2399;932062911
saame;AUX;O;1;yes;1;2399;932062911
kuulda;VERB;O;1;no;69290;2399;932062911
just;ADV;O;14;yes;1;2399;932062911
nimelt;ADV;O;2;no;1;2399;932062911
