word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount
alustame;VERB;O;1;no;16595;9642;932062911
siis;ADV;O;193;yes;1;9642;932062911
vestlusringiga;NOUN;O;2;no;158;9642;932062911
.;PUNCT;O;354;no;0;9642;932062911
vestlusringi;NOUN;O;2;no;1186;9642;932062911
külalisteks;NOUN;O;1;no;1196;9642;932062911
on;AUX;O;274;yes;1;9642;932062911
Maria-Kristiina;PROPN;O;4;no;347;9642;932062911
Soomre;PROPN;O;1;no;1147;9642;932062911
ja;CCONJ;O;163;yes;1;9642;932062911
Anders;PROPN;O;9;no;4525;9642;932062911
Härm;PROPN;O;1;no;1535;9642;932062911
tema;PRON;O;13;yes;1;9642;932062911
pealkiri;NOUN;O;1;no;7;9642;932062911
kõlab;VERB;O;1;no;43302;9642;932062911
järgnevalt;ADV;O;1;no;19326;9642;932062911
kuraatori;NOUN;O;33;no;1560;9642;932062911
kriitiku;NOUN;O;2;no;1146;9642;932062911
kunstniku;NOUN;O;9;no;18178;9642;932062911
publiku;NOUN;O;9;no;25535;9642;932062911
rollidest;NOUN;O;1;no;1043;9642;932062911
kaasajal;NOUN;O;1;no;2765;9642;932062911
kõigepealt;ADV;O;4;yes;78869;9642;932062911
veel;ADV;O;22;yes;3;9642;932062911
selline;DET;O;5;yes;532929;9642;932062911
mõte;NOUN;O;4;no;1;9642;932062911
,;PUNCT;O;1127;no;0;9642;932062911
et;SCONJ;O;408;yes;1;9642;932062911
äkki;ADV;O;5;no;2;9642;932062911
te;PRON;O;11;yes;1;9642;932062911
tuleksite;VERB;O;1;yes;291;9642;932062911
paarida;NUM;O;1;no;20;9642;932062911
ettepoole;ADV;O;2;no;9079;9642;932062911
kuna;SCONJ;O;9;yes;974412;9642;932062911
tegemist;NOUN;O;4;no;340389;9642;932062911
ei;AUX;O;151;yes;13;9642;932062911
ole;AUX;O;94;yes;1;9642;932062911
loeng;NOUN;O;2;no;12437;9642;932062911
kus;ADV;O;20;yes;1;9642;932062911
erinevalt;ADV;O;2;no;61296;9642;932062911
eelnevatest;ADJ;O;1;no;2335;9642;932062911
esinemistest;NOUN;O;1;no;618;9642;932062911
akadeemiline;ADJ;O;1;no;6287;9642;932062911
formaat;NOUN;O;3;no;8598;9642;932062911
puudub;VERB;O;4;no;1;9642;932062911
tulge;VERB;O;1;yes;17093;9642;932062911
nagu;SCONJ;O;216;yes;1;9642;932062911
julgemalt;ADV;O;1;no;3146;9642;932062911
sekkuga;NOUN;O;1;no;0;9642;932062911
niisiis;ADV;O;1;yes;49572;9642;932062911
alustaks;VERB;O;1;no;3030;9642;932062911
seda;DET;O;18;yes;2;9642;932062911
vestlust;NOUN;O;2;no;8676;9642;932062911
nende;DET;O;4;yes;2;9642;932062911
rollide;NOUN;O;1;no;3008;9642;932062911
kaardistamisega;NOUN;O;1;no;447;9642;932062911
kuraator;NOUN;O;17;no;6146;9642;932062911
kriitik;NOUN;O;2;no;3525;9642;932062911
kunstnik;NOUN;O;12;no;1;9642;932062911
nii;ADV;O;20;yes;1;9642;932062911
edasi;ADV;O;10;yes;1;9642;932062911
see;PRON;O;149;yes;1;9642;932062911
kattub;VERB;O;1;no;2713;9642;932062911
täiesti;ADV;O;10;yes;1;9642;932062911
üks-üheselt;ADV;O;1;no;188;9642;932062911
loengu;NOUN;O;3;no;8731;9642;932062911
teemaga;NOUN;O;1;no;19940;9642;932062911
mida;PRON;O;31;yes;1;9642;932062911
me;PRON;O;56;yes;1;9642;932062911
koos;ADP;O;1;yes;1;9642;932062911
absoluutselt;ADV;O;6;no;1;9642;932062911
rubriik;NOUN;O;1;no;3529;9642;932062911
aga;CCONJ;O;57;yes;1;9642;932062911
kõneloeng;NOUN;O;1;no;0;9642;932062911
ma;PRON;O;82;yes;2;9642;932062911
tea;VERB;O;7;no;1;9642;932062911
12;NUM;O;1;no;0;9642;932062911
loengut;NOUN;O;2;no;5812;9642;932062911
pikk;ADJ;O;1;no;1;9642;932062911
selles;DET;O;37;yes;1;9642;932062911
esimeses;ADJ;O;1;no;72751;9642;932062911
loengus;NOUN;O;1;no;6247;9642;932062911
kaardistame;VERB;O;2;no;686;9642;932062911
ka;ADV;O;54;yes;3;9642;932062911
joonistama;VERB;O;1;no;2510;9642;932062911
kaarti;NOUN;O;1;no;27043;9642;932062911
võib-olla;ADV;O;17;yes;1;9642;932062911
jätaks;VERB;O;1;no;9167;9642;932062911
joonistamise;NOUN;O;1;no;2199;9642;932062911
osa;NOUN;O;3;no;1;9642;932062911
vahele;ADV;O;2;yes;149081;9642;932062911
räägiks;VERB;O;1;no;7036;9642;932062911
lihtsalt;ADV;O;17;no;1;9642;932062911
sellest;PRON;O;16;yes;933385;9642;932062911
kuidas;ADV;O;11;yes;2;9642;932062911
kõik;DET;O;12;yes;1;9642;932062911
need;PRON;O;15;yes;1283582;9642;932062911
sa;PRON;O;33;yes;1;9642;932062911
nimetasid;VERB;O;1;no;3972;9642;932062911
lisaks;NOUN;O;2;yes;1;9642;932062911
neile;PRON;O;1;yes;1;9642;932062911
terve;ADJ;O;1;no;1;9642;932062911
rida;NOUN;O;2;no;2;9642;932062911
millest;PRON;O;8;yes;275052;9642;932062911
võiksime;AUX;O;3;yes;11721;9642;932062911
täna;ADV;O;3;no;603123;9642;932062911
lähtuda;VERB;O;1;no;12605;9642;932062911
vestlusringis;NOUN;O;2;no;1990;9642;932062911
tõsiasi;NOUN;O;1;no;13388;9642;932062911
kõik;PRON;O;7;yes;1;9642;932062911
iseseisvad;ADJ;O;1;no;3049;9642;932062911
aga;ADV;O;10;yes;1;9642;932062911
samas;ADV;O;14;yes;1;9642;932062911
teineteisest;PRON;O;1;no;7241;9642;932062911
olulisel;ADJ;O;1;no;13561;9642;932062911
määral;NOUN;O;1;no;74591;9642;932062911
sõltuvad;ADJ;O;1;no;11612;9642;932062911
rollid;NOUN;O;1;no;6407;9642;932062911
mis;PRON;O;71;yes;1;9642;932062911
moodustavad;VERB;O;1;no;38456;9642;932062911
kokku;ADV;O;11;yes;1;9642;932062911
selle;DET;O;16;yes;2;9642;932062911
asja;NOUN;O;4;no;269947;9642;932062911
nimetatakse;VERB;O;2;no;41775;9642;932062911
kunstimaailmaks;NOUN;O;1;no;2;9642;932062911
selles;PRON;O;6;yes;1;9642;932062911
nii-öelda;ADV;O;87;no;15923;9642;932062911
kunsti;NOUN;O;19;no;45765;9642;932062911
retoorikas;NOUN;O;1;no;732;9642;932062911
kunstimaailm;NOUN;O;4;no;216;9642;932062911
toimib;VERB;O;2;no;1;9642;932062911
tänu;ADP;O;2;yes;1;9642;932062911
nendele;DET;O;2;yes;44908;9642;932062911
agentidele;NOUN;O;1;no;269;9642;932062911
ehk;CCONJ;O;7;yes;1;9642;932062911
publikumi;NOUN;O;1;no;150;9642;932062911
vaataja;NOUN;O;4;no;16015;9642;932062911
põhimõtteliselt;ADV;O;24;no;2;9642;932062911
hästi;ADV;O;7;no;1;9642;932062911
lühidalt;ADV;O;2;no;26987;9642;932062911
öeldes;VERB;O;1;no;56015;9642;932062911
selline;ADJ;O;1;yes;532929;9642;932062911
omavahel;ADV;O;5;yes;2;9642;932062911
suhteliselt;ADV;O;10;no;3;9642;932062911
lõdvalt;ADV;O;1;no;2294;9642;932062911
seotud;ADJ;O;4;no;459660;9642;932062911
